Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,25856000.0,17511000.0,32622000.0,27428000.0,72504000.0,66332000.0,54443000.0,23720000.0,26048000.0,12417000.0,10098000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,25856000.0,17511000.0,32622000.0,27428000.0,72504000.0,66332000.0,54443000.0,23720000.0,26048000.0,12417000.0,10098000.0
Receivables,189097000.0,181550000.0,167037000.0,148244000.0,133863000.0,129287000.0,140426000.0,139124000.0,135641000.0,145350000.0,126162000.0
Inventories,164616000.0,154599000.0,141436000.0,135869000.0,166894000.0,148149000.0,143211000.0,156228000.0,168438000.0,172796000.0,164275000.0
Total current assets,397363000.0,374351000.0,356783000.0,330512000.0,407487000.0,381150000.0,372132000.0,346187000.0,356724000.0,350192000.0,325610000.0
Property Plant & Equipment Net,118883000.0,113245000.0,116229000.0,122029000.0,125452000.0,133429000.0,138985000.0,139041000.0,139187000.0,140895000.0,143502000.0
Goodwill and Intangible Assets,1150842000.0,813633000.0,816894000.0,817213000.0,568822000.0,572672000.0,567868000.0,447630000.0,430346000.0,485159000.0,481354000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,5659000.0,5162000.0,4721000.0,3712000.0,1332000.0,1398000.0,1183000.0,1057000.0,2389000.0,10485000.0,16735000.0
Total non-current assets,1377732000.0,994787000.0,1001178000.0,998471000.0,705457000.0,717044000.0,718376000.0,738275000.0,578870000.0,635581000.0,632803000.0
Total assets,1775095000.0,1369138000.0,1357961000.0,1328983000.0,1112944000.0,1098194000.0,1090508000.0,1084462000.0,935594000.0,985773000.0,958413000.0
Payables,55968000.0,53498000.0,42044000.0,41647000.0,34720000.0,23752000.0,27448000.0,23622000.0,21162000.0,21692000.0,26210000.0
Short-term debt,13596000.0,18336000.0,14699000.0,10202000.0,1339000.0,1234000.0,1140000.0,1050000.0,54557000.0,110433000.0,2174000.0
Total current liabilities,188087000.0,160944000.0,150003000.0,113952000.0,119718000.0,115956000.0,111265000.0,122508000.0,131184000.0,179866000.0,79107000.0
Long-term debt,755211000.0,438564000.0,471744000.0,488288000.0,269471000.0,240201000.0,214435000.0,160802000.0,88952000.0,85182000.0,182195000.0
Total debt,768807000.0,456900000.0,486443000.0,498490000.0,270810000.0,241435000.0,215575000.0,161852000.0,143509000.0,195615000.0,184369000.0
Deferred revenue,14276000.0,11043000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2200000.0,3073000.0,2943000.0,1839000.0,2903000.0,2668000.0,2116000.0,0.0,6470000.0,107019000.0,98593000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,876541000.0,545924000.0,576526000.0,634455000.0,408153000.0,400940000.0,372924000.0,354956000.0,231339000.0,219344000.0,302791000.0
Total liabilities,1064628000.0,706868000.0,726529000.0,748407000.0,527871000.0,516896000.0,484189000.0,477464000.0,362523000.0,399210000.0,381898000.0
Other comprehensive income,298587000,252843000,240112000,231857000,224148000,214662000,227689000,256359000,244667000,-15861000.0,-12405000.0
Retained earnings (deficit),470844000.0,464851000.0,440085000.0,406932000.0,414506000.0,406145000.0,395889000.0,377907000.0,354439000.0,354020000.0,325370000.0
Total shareholders equity,710467000.0,662270000.0,631432000.0,580576000.0,585073000.0,581298000.0,606319000.0,606998000.0,573071000.0,586563000.0,576515000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,742951000.0,439389000.0,453821000.0,471062000.0,198306000.0,175103000.0,161132000.0,138132000.0,117461000.0,183198000.0,174271000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19629000.0,25075000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741000.0,50723000.0
