date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,23518000.0,-1249000.0,-584000.0,65540000.0,26123000.0,-97735000.0,-7317000.0,-11494000.0,-6400000.0,5167000.0,0.0,3209000.0,2697000.0,-1388000.0,-65595000.0,-51449000.0,-33813000.0,-32571000.0,-27339000.0,-24725000.0,-17262000.0,-12000000.0,-37200000.0,-8000000.0,-20700000.0,-21000000.0,-20600000.0,-8600000.0,-234800000.0,-4200000.0,-149200000.0,-40500000.0
,netCashUsedForInvestingActivites,-226009000.0,-239111000.0,-103952000.0,-59802000.0,33118000.0,-180341000.0,-105756000.0,125445000.0,-649166000.0,-3496916000.0,-389129000.0,-1130382000.0,-527545000.0,-424995000.0,-688005000.0,-291543000.0,-595294000.0,6832000.0,-128303000.0,-129209000.0,-107496000.0,-84400000.0,-1271400000.0,-80000000.0,-70000000.0,-77000000.0,-59100000.0,35700000.0,-330800000.0,-105800000.0,-175500000.0,-61000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-18922000.0,-8373000.0,-9127000.0,-330988000.0,-15015000.0,-58742000.0,-25195000.0,-646422000.0,-941859000.0,-605178000.0,-702176000.0,-2986000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270249000.0,1764000.0,326536000.0,6319000.0,5109000.0,7045000.0,31947000.0,267468000.0,152751000.0,336000.0,381100000.0,93000.0,2500000.0,700000.0,1100000.0,400000.0,400000.0,1500000.0,2600000.0,48300000.0,0.0,100000.0,0.0
,commonStockRepurchased,0.0,-244998000.0,-280871000.0,-301512000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53848000.0,-38945000.0,-43876000.0,0.0,0.0,0.0,0.0,-5047000.0,0.0,-15600000.0,-5700000.0,0.0,-1500000.0,-3900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-8245000.0,-30220000.0,-31269000.0,-24369000.0,0.0,0.0,-2123000.0,-25475000.0,-42440000.0,-80748000.0,-63373000.0,-54969000.0,-48847000.0,0.0,-31815000.0,-27639000.0,-24043000.0,-17481000.0,-12045000.0,-11565000.0,-8778000.0,-17600000.0,-18300000.0,-13600000.0,-9100000.0,-9100000.0,-8300000.0,-8100000.0,-7700000.0,-7100000.0,-6500000.0,-4500000.0
,otherFinancingActivites,-29456000.0,-8929000.0,-1409000.0,-10287000.0,-22860000.0,0.0,-10212000.0,-20489000.0,-50568000.0,-114823000.0,-11860000.0,-29659000.0,-233000.0,-202000.0,-2171000.0,-2662000.0,-12806000.0,-18508000.0,985000.0,0.0,13352000.0,100000.0,45500000.0,-100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,205328000.0,-292520000.0,-322676000.0,-368656000.0,-34501000.0,-58742000.0,-37530000.0,-54710000.0,962835000.0,2899230000.0,-275563000.0,737891000.0,-86023000.0,96742000.0,121925000.0,-25730000.0,517192000.0,75791000.0,-45447000.0,-15590000.0,-25531000.0,-219700000.0,1101600000.0,-114800000.0,-48900000.0,-44200000.0,-44500000.0,-146900000.0,281400000.0,24900000.0,117000000.0,-2300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,40425000.0,-111917000.0,-8665000.0,-31985000.0,-145409000.0,-283450000.0,-176868000.0,126477000.0,646473000.0,44556000.0,32455000.0,-9511000.0,65569000.0,2557000.0,-257978000.0,-62666000.0,68626000.0,244984000.0,2667000.0,862000.0,2745000.0,-24100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,193445000.0,153020000.0,264937000.0,273387000.0,305372000.0,450781000.0,734231000.0,911099000.0,784622000.0,138149000.0,93593000.0,61138000.0,70649000.0,5080000.0,2523000.0,260501000.0,323167000.0,254541000.0,9557000.0,6890000.0,6028000.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,153020000.0,264937000.0,273602000.0,305372000.0,450781000.0,734231000.0,911099000.0,784622000.0,138149000.0,93593000.0,61138000.0,70649000.0,5080000.0,2523000.0,260501000.0,323167000.0,254541000.0,9557000.0,6890000.0,6028000.0,3283000.0,27400000.0,9200000.0,13700000.0,1800000.0,1100000.0,600000.0,37600000.0,8200000.0,1000000.0,600000.0,7500000.0
,operatingCashFlow,61106000.0,419714000.0,417963000.0,396473000.0,-144026000.0,-44367000.0,-33582000.0,55742000.0,332804000.0,642242000.0,697147000.0,382980000.0,679137000.0,330810000.0,308102000.0,254607000.0,146728000.0,162361000.0,176417000.0,145661000.0,135772000.0,280000000.0,188000000.0,190300000.0,118000000.0,121900000.0,104100000.0,74200000.0,78800000.0,88200000.0,58900000.0,56500000.0
,capitalExpenditure,-287069000.0,-266356000.0,-95272000.0,-59205000.0,-97648000.0,-119024000.0,-147286000.0,-296984000.0,-395225000.0,-570893000.0,-342012000.0,-349905000.0,-517111000.0,-488363000.0,-623187000.0,-357142000.0,-292605000.0,-132427000.0,-137089000.0,-123414000.0,-115080000.0,-98700000.0,-1268400000.0,-77300000.0,-52600000.0,-58200000.0,-42800000.0,-20600000.0,-97100000.0,-102900000.0,-38500000.0,-21000000.0
,freeCashFlow,-225963000.0,153358000.0,322691000.0,337268000.0,-241674000.0,-163391000.0,-180868000.0,-241242000.0,-62421000.0,71349000.0,355135000.0,33075000.0,162026000.0,-157553000.0,-315085000.0,-102535000.0,-145877000.0,29934000.0,39328000.0,22247000.0,20692000.0,181300000.0,-1080400000.0,113000000.0,65400000.0,63700000.0,61300000.0,53600000.0,-18300000.0,-14700000.0,20400000.0,35500000.0
