Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,10998000.0,16087000.0,12800000.0,5881000.0,4123000.0,14839000.0,9721000.0,23410000.0
Short-term investments,1541000.0,9757000.0,16201000.0,2500000.0,18572000.0,33310000.0,0.0,0.0
Cash and short-term investments,12539000.0,25844000.0,29001000.0,8381000.0,22695000.0,48149000.0,9721000.0,23410000.0
Receivables,0.0,0.0,128000.0,8000.0,16000.0,48000.0,71000.0,239000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,13195000.0,26856000.0,29975000.0,8856000.0,25536000.0,51795000.0,11322000.0,24235000.0
Property, Plant & Equipment Net,4000.0,2000.0,4000.0,17000.0,36000.0,78000.0,163000.0,220000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,4000.0,21000.0,23000.0,36000.0,55000.0,97000.0,207000.0,565000.0
Total assets,13199000.0,26877000.0,29998000.0,8892000.0,25591000.0,51892000.0,11529000.0,24800000.0
Payables,1862000.0,832000.0,459000.0,909000.0,2633000.0,1470000.0,1774000.0,2516000.0
Short-term debt,1920000.0,372000.0,0.0,1771000.0,598000.0,6877000.0,5895000.0,3190000.0
Total current liabilities,4974000.0,2703000.0,2221000.0,3246000.0,5538000.0,10528000.0,10508000.0,6291000.0
Long-term debt,5091000.0,6435000.0,0.0,3572000.0,5343000.0,0.0,6126000.0,11512000.0
Total debt,7011000.0,6807000.0,0.0,5343000.0,5941000.0,6877000.0,12021000.0,14702000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6490000.0,16524000.0,13453000.0,3740000.0,5365000.0,1085000.0,6126000.0,11512000.0
Total liabilities,11464000.0,19227000.0,15674000.0,6986000.0,10903000.0,11613000.0,16634000.0,17803000.0
Other comprehensive income,100000.0,97000.0,99000.0,99000.0,99000.0,98000.0,-46000.0,-177000.0
Retained earnings (deficit),-156326000.0,-149548000.0,-140920000.0,-129756000.0,-115559000.0,-84847000.0,-73698000.0,-52504000.0
Total shareholders equity,1735000.0,7650000.0,14324000.0,1906000.0,14688000.0,40279000.0,-5105000.0,6997000.0
Investments,1541000.0,9757000.0,16201000.0,2500000.0,18572000.0,33310000.0,0.0,0.0
Net Debt,-5528000.0,-19037000.0,-29001000.0,-3038000.0,-16754000.0,-41272000.0,2300000.0,-8708000.0
Other Assets,656000.0,1012000.0,846000.0,467000.0,2825000.0,3598000.0,1530000.0,586000.0
Other Liabilities,1192000.0,1499000.0,1762000.0,566000.0,2307000.0,2181000.0,2839000.0,585000.0
