Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2934000.0,321000.0,957000.0,6571000.0,4238000.0,4894000.0,1975000.0,17176000.0,7892000.0,11337000.0
Short-term investments,3044000.0,942000.0,4568000.0,21010000.0,14671000.0,9141000.0,17965000.0,20283000.0,0.0,0.0
Cash and short-term investments,5978000.0,1263000.0,5525000.0,27581000.0,18909000.0,14035000.0,19940000.0,37459000.0,7892000.0,11337000.0
Receivables,277000.0,495000.0,1212000.0,2461000.0,5217000.0,6678000.0,7378000.0,6394000.0,7371000.0,8379000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073000.0,4312000.0
Total current assets,13886000.0,17527000.0,14765000.0,32901000.0,27657000.0,23260000.0,28734000.0,45096000.0,53091000.0,45265000.0
Property Plant & Equipment Net,198334000.0,213145000.0,222820000.0,227054000.0,135310000.0,144995000.0,187423000.0,266085000.0,276919000.0,612625000.0
Goodwill and Intangible Assets,158706000.0,172166000.0,185766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,876000.0,1318000.0,3964000.0,10008000.0,8158000.0,1461000.0,7431000.0,17603000.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,472799000.0,510896000.0,524940000.0,440490000.0,145947000.0,151273000.0,199288000.0,289210000.0,331286000.0,663052000.0
Total assets,486685000.0,528423000.0,539705000.0,473391000.0,173604000.0,174533000.0,228022000.0,334306000.0,384377000.0,708317000.0
Payables,4678000.0,1782000.0,951000.0,7288000.0,35000.0,12000.0,576000.0,1404000.0,4023000.0,6050000.0
Short-term debt,125000.0,151000.0,7000000.0,1000000.0,42500000.0,50700000.0,50000000.0,0.0,0.0,0.0
Total current liabilities,10809000.0,13413000.0,9443000.0,9012000.0,7250000.0,14017000.0,61173000.0,14554000.0,14533000.0,16484000.0
Long-term debt,178582000.0,187808000.0,151322000.0,107000000.0,42500000.0,50700000.0,34000000.0,98400000.0,165000000.0,195000000.0
Total debt,178707000.0,187959000.0,158322000.0,108000000.0,85000000.0,101400000.0,84000000.0,98400000.0,165000000.0,195000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,190639000.0,200406000.0,170527000.0,320441000.0,42500000.0,52098000.0,50583000.0,112832000.0,178024000.0,207129000.0
Total liabilities,551305000.0,557731000.0,522961000.0,501564000.0,66781000.0,75628000.0,111756000.0,127386000.0,192557000.0,223613000.0
Other comprehensive income,0.0,0.0,16744000,0.0,104893000,96314000,2326000,192016000,10920000.0,28367000.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437000.0,,
Total shareholders equity,-64620000.0,-29308000.0,16744000.0,-28173000.0,106823000.0,98905000.0,116266000.0,206920000.0,185153000.0,478037000.0
Investments,3920000.0,2260000.0,8532000.0,31018000.0,22829000.0,10602000.0,25396000.0,37886000.0,0.0,0.0
Net Debt,175773000.0,187638000.0,157365000.0,101429000.0,80762000.0,96506000.0,82025000.0,81224000.0,157108000.0,183663000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35755000.0,21237000.0
Other Liabilities,349857000.0,343912000.0,342991000.0,172111000.0,17031000.0,9513000.0,0.0,0.0,10510000.0,10434000.0
