Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,58864000.0,37120000.0,26289000.0,11895000.0,15635000.0,10718000.0,6559000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,58864000.0,37120000.0,26289000.0,11895000.0,15635000.0,10718000.0,6559000.0
Receivables,153424000.0,162475000.0,115115000.0,61776000.0,65028000.0,69472000.0,92282000.0
Inventories,3878000.0,4470000.0,3752000.0,3665000.0,8032000.0,4322000.0,3723000.0
Total current assets,291980000.0,296738000.0,197983000.0,102680000.0,105989000.0,101291000.0,104246000.0
Property, Plant & Equipment Net,4366000.0,8275000.0,4706000.0,4476000.0,4221000.0,4817000.0,9424000.0
Goodwill and Intangible Assets,163402000.0,173646000.0,112670000.0,31808000.0,1501000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,27321000.0,21977000.0,54109000.0,23380000.0,24047000.0,0.0,0.0
Total non-current assets,196758000.0,207003000.0,177247000.0,59554000.0,32408000.0,7782000.0,25032000.0
Total assets,488738000.0,503741000.0,375230000.0,162234000.0,138397000.0,109073000.0,129278000.0
Payables,71254000.0,82132000.0,56084000.0,31694000.0,39227000.0,36971000.0,44195000.0
Short-term debt,6936000.0,20943000.0,73370000.0,27806000.0,33000000.0,27500000.0,10000000.0
Total current liabilities,141951000.0,151027000.0,184056000.0,84188000.0,92816000.0,73142000.0,67297000.0
Long-term debt,139500000.0,124801000.0,5000000.0,20931000.0,0.0,0.0,0.0
Total debt,146436000.0,145744000.0,78370000.0,48737000.0,33000000.0,27500000.0,10000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,165735000.0,152446000.0,67438000.0,44727000.0,21464000.0,18000.0,679000.0
Total liabilities,307686000.0,303473000.0,251494000.0,128915000.0,114280000.0,73160000.0,67976000.0
Other comprehensive income,2000.0,-11000.0,11000.0,0.0,0.0,0.0,-2536000.0
Retained earnings (deficit),1307000.0,11399000.0,4711000.0,-1366000.0,-775000.0,0.0,
Total shareholders equity,45806000.0,57536000.0,30330000.0,11338000.0,8659000.0,35913000.0,61302000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,87572000.0,108624000.0,52081000.0,36842000.0,17365000.0,16782000.0,3441000.0
Other Assets,75814000.0,92673000.0,52827000.0,25344000.0,17294000.0,16779000.0,1682000.0
Other Liabilities,63761000.0,47952000.0,54602000.0,24688000.0,20589000.0,8671000.0,13102000.0
