date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-625000000.0,-1311000000.0,-2590300000.0,-1512200000.0,-1100000000.0,0.0,-465200000.0,0.0,-1203400000.0,-154100000.0,-710800000.0,-1113000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25400000.0,16700000.0,0.0,1400000.0,207900000.0,19000000.0,2863000.0,1263000.0,27400000.0,3900000.0,6600000.0,7300000.0,7100000.0
,commonStockRepurchased,0.0,0.0,-1526100000.0,-171000000.0,-16100000.0,-210400000.0,-379100000.0,-499200000.0,-91500000.0,-46100000.0,-500100000.0,0.0,0.0,0.0,0.0,-2600000.0,0.0,0.0,0.0,0.0,-402962000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-392000000.0,-390300000.0,-434600000.0,-428600000.0,-328600000.0,-206300000.0,-182500000.0,-174100000.0,-125900000.0,-84900000.0,-55400000.0,-71400000.0,-234500000.0,-234700000.0,-232800000.0,-231500000.0,-231000000.0,-230900000.0,-224400000.0,-223998000.0,-225083000.0,-225800000.0,-116500000.0,-101800000.0,-88900000.0,-72800000.0
,otherFinancingActivites,-7000000.0,-176200000.0,0.0,-161600000.0,11900000.0,27100000.0,10100000.0,14600000.0,26900000.0,-8400000.0,-57600000.0,-102600000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,499900000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-559000000.0,-1903600000.0,-5454500000.0,-2161600000.0,7340400000.0,172300000.0,119000000.0,-613500000.0,-446000000.0,-324600000.0,-571900000.0,-427000000.0,306000000.0,-266800000.0,-550100000.0,-257200000.0,-494100000.0,31400000.0,-334900000.0,-575873000.0,210058000.0,-3600000.0,-145000000.0,449100000.0,-274500000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5000000.0,-600000.0,-22900000.0,49300000.0,-31400000.0,-12800000.0,-28100000.0,-2600000.0,4100000.0,300000.0,4000000.0,-23500000.0,-10600000.0,5300000.0,4100000.0,-7800000.0,5700000.0,800000.0,800000.0,-1708000.0,-3892000.0,-3800000.0,-1500000.0,-2200000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,650000000.0,-124800000.0,10000000.0,-101800000.0,312700000.0,75400000.0,-26900000.0,42500000.0,13600000.0,30600000.0,-138700000.0,2900000.0,-53800000.0,128200000.0,85500000.0,-390100000.0,361200000.0,89300000.0,48300000.0,-15723000.0,-79639000.0,15600000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1021000000.0,370900000.0,495700000.0,485700000.0,587500000.0,274800000.0,199400000.0,226300000.0,183800000.0,170200000.0,139600000.0,278300000.0,275400000.0,329200000.0,201000000.0,115500000.0,505600000.0,144400000.0,55100000.0,6802000.0,22525000.0,102200000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,371000000.0,495700000.0,485700000.0,587500000.0,274800000.0,199400000.0,226300000.0,183800000.0,170200000.0,139600000.0,278300000.0,275400000.0,329200000.0,201000000.0,115500000.0,505600000.0,144400000.0,55100000.0,6800000.0,22525000.0,102164000.0,86600000.0,36100000.0,4400000.0,58800000.0,14900000.0
,operatingCashFlow,1432000000.0,1044000000.0,680000000.0,932000000.0,1828500000.0,565800000.0,634100000.0,605200000.0,618500000.0,561300000.0,582600000.0,602800000.0,454900000.0,655300000.0,643400000.0,641600000.0,660000000.0,773200000.0,868900000.0,865418000.0,623487000.0,554000000.0,302600000.0,387100000.0,367300000.0,276700000.0
,capitalExpenditure,-259000000.0,-264900000.0,-384400000.0,-406200000.0,-441400000.0,-211400000.0,-161900000.0,-138200000.0,-177200000.0,-222900000.0,-164700000.0,-153300000.0,-157800000.0,-157300000.0,-138300000.0,-92200000.0,-121900000.0,-300000000.0,-252100000.0,-249775000.0,-316564000.0,-546000000.0,-585300000.0,-813700000.0,-152500000.0,-270400000.0
,freeCashFlow,1173000000.0,779100000.0,295600000.0,525800000.0,1387100000.0,354400000.0,472200000.0,467000000.0,441300000.0,338400000.0,417900000.0,449500000.0,297100000.0,498000000.0,505100000.0,549400000.0,538100000.0,473200000.0,616800000.0,615643000.0,306923000.0,8000000.0,-282700000.0,-426600000.0,214800000.0,6300000.0
