Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,96524000.0,142237000.0,74258000.0,88178000.0,59799000.0,124040000.0,109311000.0,52306000.0
Short-term investments,123000000.0,26000000.0,49000000.0,0.0,,,,
Cash and short-term investments,219524000.0,168237000.0,123258000.0,88178000.0,,,,
Receivables,643456000.0,539389000.0,449872000.0,489734000.0,340870000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,865233000.0,1202637000.0,1038415000.0,754670000.0,,,,
Property, Plant & Equipment Net,0.0,0.0,0.0,206158000.0,131308000.0,97395000.0,118827000.0,122302000.0
Goodwill and Intangible Assets,143683000.0,155579000.0,166425000.0,186107000.0,212152000.0,9505000.0,165500000.0,6939000.0
Long-term investments,417896000.0,226831000.0,567000000.0,579000000.0,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,2973000.0,5342000.0,0.0
Total non-current assets,,,,,,,,
Total assets,1864918000.0,1989742000.0,2890050000.0,2494970000.0,8204854000.0,6872271000.0,5533802000.0,194216000.0
Payables,117597000.0,90554000.0,70588000.0,65840000.0,32700000.0,0.0,0.0,2170000.0
Short-term debt,0.0,0.0,0.0,0.0,,,,
Total current liabilities,991277000.0,1147217000.0,915558000.0,636790000.0,,,,
Long-term debt,303000000.0,251000000.0,555000000.0,509000000.0,,,,
Total debt,354083000.0,346081000.0,554870000.0,666952000.0,363199000.0,269594000.0,195648000.0,96079000.0
Deferred revenue,675198000.0,560191000.0,467214000.0,452780000.0,345219000.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,45925000.0,0.0,0.0,0.0
Deposit Liabilities,131611000.0,112003000.0,103391000.0,80663000.0,63365000.0,0.0,0.0,0.0
Total non-current liabilities,,,,,,,,
Total liabilities,1465659000.0,1592968000.0,2499906000.0,2097276000.0,7803233000.0,6475375000.0,4998214000.0,100636000.0
Other comprehensive income,-2058000.0,966000.0,555000.0,-111000.0,-49000.0,33000.0,311000.0,0.0
Retained earnings (deficit),57231000.0,38079000.0,37974000.0,15845000.0,13379000.0,15089000.0,11892000.0,9954000.0
Total shareholders equity,387101000.0,300077000.0,293431000.0,312840000.0,284462000.0,98979000.0,108358000.0,93580000.0
Investments,696927000.0,525299000.0,728734000.0,882038000.0,260401000.0,265871000.0,210520000.0,8267000.0
Net Debt,206476000.0,,,,,,,
Other Assets,2253000.0,,,,,,,
Other Liabilities,873680000.0,1056663000.0,844970000.0,570950000.0,,,,
