Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,120738000.0,158708000.0,131490000.0,197800000.0,202797000.0,61540000.0,21744000.0,41980000.0,12841000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,120738000.0,158708000.0,131490000.0,197800000.0,202797000.0,61540000.0,21744000.0,41980000.0,12841000.0
Receivables,459000.0,10176000.0,24526000.0,5388000.0,3729000.0,1657000.0,738000.0,399000.0,834000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,127072000.0,175466000.0,167912000.0,208142000.0,223622000.0,63970000.0,23389000.0,42788000.0,14642000.0
Property, Plant & Equipment Net,3727000.0,5091000.0,6835000.0,10400000.0,7599000.0,6587000.0,6040000.0,5591000.0,5436000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,479000.0,496000.0,5975000.0,0.0,8763000.0,0.0,0.0,0.0,0.0
Total non-current assets,3867000.0,5231000.0,6835000.0,10400000.0,7599000.0,6587000.0,6040000.0,5591000.0,5436000.0
Total assets,130939000.0,180697000.0,174747000.0,218542000.0,231221000.0,70557000.0,29429000.0,48379000.0,20078000.0
Payables,555000.0,9256000.0,22883000.0,3661000.0,2412000.0,612000.0,972000.0,1670000.0,552000.0
Short-term debt,61000.0,216000.0,623000.0,1463000.0,13158000.0,189000.0,204000.0,6214000.0,207000.0
Total current liabilities,8847000.0,22031000.0,37905000.0,14840000.0,25021000.0,3876000.0,2919000.0,10664000.0,3265000.0
Long-term debt,43000.0,111000.0,285000.0,368000.0,941000.0,1033000.0,1178000.0,942000.0,7087000.0
Total debt,104000.0,327000.0,908000.0,1831000.0,14099000.0,1222000.0,1382000.0,7156000.0,7294000.0
Deferred revenue,0.0,0.0,0.0,407000.0,1085000.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,859000.0,0.0,130000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6949000.0,7109000.0,7376000.0,7928000.0,9264000.0,8354000.0,8583000.0,942000.0,7087000.0
Total liabilities,15796000.0,29140000.0,45281000.0,22768000.0,34285000.0,12230000.0,11502000.0,11606000.0,10352000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-291012000.0,-237459000.0,-165508000.0,-80353000.0,-39960000.0,-135977000.0,-104797000.0,-81476000.0,-63389000.0
Total shareholders equity,115143000.0,151557000.0,129466000.0,195774000.0,196936000.0,58327000.0,17927000.0,36773000.0,-54962000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-120634000.0,-158381000.0,-130582000.0,-195969000.0,-188698000.0,-60318000.0,-20362000.0,-34824000.0,-5547000.0
Other Assets,5875000.0,6582000.0,11896000.0,4954000.0,17096000.0,773000.0,907000.0,409000.0,967000.0
Other Liabilities,8231000.0,12559000.0,14399000.0,9716000.0,9451000.0,3075000.0,1743000.0,2780000.0,2506000.0
