Date,2017-06,2016-06,2015-06,2014-06,2013-06
Cash and cash equivalents,11000000.0,8000000.0,5000000.0,11000000.0,7000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,70000000.0,65000000.0,59000000.0,49000000.0,43000000.0
Inventories,5000000.0,4000000.0,4000000.0,4000000.0,3000000.0
Total current assets,449000000.0,456000000.0,458000000.0,467000000.0,450000000.0
Property Plant & Equipment Net,231000000.0,234000000.0,239000000.0,239000000.0,225000000.0
Goodwill and Intangible Assets,197000000,201000000,197000000,207000000,208000000
Long-term investments,000000.0,000000.0,2000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,356000000.0,338000000.0,266000000.0,334000000.0,277000000.0
Total assets,554000000.0,548000000.0,536000000.0,544000000.0,513000000.0
Payables,13000000.0,18000000.0,11000000.0,10000000.0,7000000.0
Short-term debt,000000.0,000000.0,000000.0,0000000.0,000000.0
Total current liabilities,72000000.0,64000000.0,70000000.0,51000000.0,41000000.0
Long-term debt,291000000.0,273000000.0,205000000.0,274000000.0,220000000.0
Total debt,291000000.0,273000000.0,205000000.0,274000000.0,220000000.0
Deferred revenue,1000000.0,1000000.0,1000000.0,000000.0,000000.0
Tax Liabilities,44000000.0,42000000.0,42000000.0,42000000.0,40000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,356000000.0,338000000.0,266000000.0,334000000.0,277000000.0
Total liabilities,427000000.0,402000000.0,336000000.0,385000000.0,318000000.0
Other comprehensive income,0000000.0,0000000.0,-2000000.0,-7000000.0,-8000000.0
Retained earnings (deficit),-386000000.0,-351000000.0,-316000000.0,-277000000.0,-232000000.0
Total shareholders equity,126000000.0,146000000.0,200000000.0,159000000.0,194000000.0
Investments,000000.0,000000.0,2000000.0,000000.0,000000.0
Net Debt,280000000,265000000,200000000,263000000,213000000
Other Assets,23000000,22000000,20000000,25000000,21000000
Other Liabilities,55000000,41000000,47000000,47000000,43000000
