Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,124700000.0,107100000.0,98000000.0,96700000.0,101600000.0,85200000.0,76900000.0,78200000.0,83300000.0,89600000.0
Stock-based compensation,20000000.0,16400000.0,13100000.0,12000000.0,15500000.0,13600000.0,14300000.0,13700000.0,13000000.0,12700000.0
Operating Cash Flow,468500000.0,421500000.0,405400000.0,400300000.0,314400000.0,665800000.0,358300000.0,332000000.0,-190000000.0,146400000.0
Capital Expenditure,-132100000.0,-110500000.0,-107000000.0,-100600000.0,-135900000.0,-121500000.0,-100500000.0,-105200000.0,-70700000.0,-66400000.0
Acquisitions and disposals,-12400000.0,-380900000.0,-92300000.0,0.0,-125900000.0,0.0,-5100000.0,0.0,0.0,-7400000.0
Investment purchases and sales,-102000000.0,3200000.0,-52500000.0,-101600000.0,50700000.0,-55200000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-246500000.0,-488200000.0,-251800000.0,-202200000.0,-211100000.0,-176700000.0,-105600000.0,-105200000.0,-70700000.0,-73800000.0
Issuance (repayment) of debt,-516900000.0,382800000.0,464200000.0,189300000.0,226400000.0,10300000.0,-7400000.0,-36400000.0,-52900000.0,-114300000.0
Issuance (buybacks) of shares,-299400000.0,-110500000.0,-246100000.0,-231900000.0,-336500000.0,-193500000.0,-169700000.0,-142300000.0,41800000.0,300000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4500000.0
Financing Cash Flow,-827100000.0,260600000.0,220600000.0,-54000000.0,-121400000.0,-193400000.0,-182600000.0,-183500000.0,-15400000.0,-121900000.0
Effect of forex changes on cash,-32200000.0,85100000.0,-26900000.0,-40600000.0,-43000000.0,2100000.0,2500000.0,-8000000.0,-7000000.0,6700000.0
Net cash flow / Change in cash,-637300000.0,279000000.0,347300000.0,103500000.0,-61100000.0,297800000.0,72600000.0,35300000.0,-283100000.0,-42600000.0
Free Cash Flow,336400000.0,311000000.0,298400000.0,299700000.0,178500000.0,544300000.0,257800000.0,226800000.0,-260700000.0,80000000.0
Net Cash/Marketcap,-0.0135,-0.0116,0.0144,0.0252,0.0242,0.0908,0.0403,0.0336,0.0071,0.1175
