Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,10493000.0,6444000.0,17316000.0,29388000.0,82603000.0,19685000.0,40796000.0,41354000.0,11885084.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10493000.0,6444000.0,17316000.0,29388000.0,82603000.0,19685000.0,40796000.0,41354000.0,11885084.0
Receivables,110000.0,428000.0,471000.0,753000.0,691000.0,534000.0,215000.0,163000.0,435282.0
Inventories,634000.0,1667000.0,2581000.0,3704000.0,2307000.0,1964000.0,3206000.0,1832000.0,623643.0
Total current assets,11980000.0,28000000.0,22875000.0,34914000.0,86446000.0,22980000.0,36912000.0,43559000.0,12376014.0
Property, Plant & Equipment Net,86868000.0,220597000.0,241298000.0,385536000.0,307183000.0,265693000.0,260945000.0,165461000.0,92077309.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,88106000.0,204307000.0,243656000.0,400809000.0,322817000.0,293729000.0,300133000.0,166452000.0,92973155.0
Total assets,100086000.0,232307000.0,266531000.0,435723000.0,409263000.0,316709000.0,337045000.0,210011000.0,105349169.0
Payables,1196000.0,1780000.0,1576000.0,2812000.0,1943000.0,1909000.0,3329000.0,2235000.0,436251.0
Short-term debt,0.0,96951000.0,127129000.0,19897000.0,5804000.0,0.0,0.0,0.0,1361538.0
Total current liabilities,2861000.0,101215000.0,129863000.0,24697000.0,9290000.0,3779000.0,6110000.0,3114000.0,2428676.0
Long-term debt,0.0,0.0,45617000.0,171731000.0,143361000.0,148335000.0,91906000.0,0.0,18128095.0
Total debt,0.0,96951000.0,172746000.0,191628000.0,149165000.0,148335000.0,91906000.0,0.0,19489633.0
Deferred revenue,305000.0,439000.0,108000.0,647000.0,491000.0,1022000.0,1535000.0,467000.0,227115.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1649000.0,320000.0,45788000.0,171852000.0,143530000.0,148465000.0,92177000.0,364000.0,18309779.0
Total liabilities,4510000.0,101535000.0,175651000.0,196549000.0,152820000.0,152244000.0,98287000.0,3478000.0,20738455.0
Other comprehensive income,57000.0,6000.0,-20000.0,5000.0,-68000.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-333151000.0,-280256000.0,-284075000.0,-134687000.0,-116417000.0,-112121000.0,-25101000.0,-2525000.0,-2001361.0
Total shareholders equity,95576000.0,130772000.0,90880000.0,239174000.0,256443000.0,164465000.0,238758000.0,206533000.0,84610714.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-10493000.0,,,,,,,,
Other Assets,-790000.0,,,,,,,,
Other Liabilities,1665000.0,2484000.0,1158000.0,1988000.0,1543000.0,1870000.0,2781000.0,879000.0,630887.0
