Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,40654000.0,30034000.0,35060000.0,29826000.0,29498000.0,84546000.0,18695000.0,18468000.0
Short-term investments,52794000.0,44057000.0,22970000.0,37761000.0,53523000.0,0.0,0.0,0.0
Cash and short-term investments,93448000.0,74091000.0,58030000.0,67587000.0,83021000.0,84546000.0,18695000.0,18468000.0
Receivables,33016000.0,29925000.0,24727000.0,21322000.0,20155000.0,15064000.0,13078000.0,10662000.0
Inventories,42684000.0,37171000.0,26231000.0,19855000.0,14212000.0,15312000.0,12515000.0,9497000.0
Total current assets,77300000.0,68941000.0,52408000.0,29257000.0,22567000.0,5991000.0,4479000.0,3388000.0
Property, Plant & Equipment Net,9663000.0,7337000.0,6463000.0,6584000.0,5089000.0,3943000.0,2666000.0,2127000.0
Goodwill and Intangible Assets,42181000.0,47948000.0,39929000.0,7307000.0,1640000.0,928000.0,926000.0,1197000.0
Long-term investments,0.0,12038000.0,4008000.0,13716000.0,14509000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5339000.0,3942000.0,701000.0,1124000.0,2204000.0,2295000.0,4059000.0,3937000.0
Total assets,252548000.0,214497000.0,165058000.0,141863000.0,142030000.0,122686000.0,50638000.0,43534000.0
Payables,26213000.0,25654000.0,17010000.0,17588000.0,15016000.0,13314000.0,14435000.0,9813000.0
Short-term debt,0.0,0.0,0.0,727000.0,915000.0,1138000.0,1321000.0,971000.0
Total current liabilities,40862000.0,41027000.0,27475000.0,25294000.0,21524000.0,21917000.0,22869000.0,15790000.0
Long-term debt,0.0,0.0,0.0,186000.0,913000.0,1828000.0,1838000.0,1349000.0
Total debt,0.0,0.0,0.0,913000.0,1828000.0,2966000.0,3159000.0,2320000.0
Deferred revenue,5507000.0,4538000.0,1553000.0,1099000.0,843000.0,644000.0,542000.0,552000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5339000.0,3942000.0,701000.0,1124000.0,2204000.0,2295000.0,4059000.0,3937000.0
Total liabilities,46201000.0,44969000.0,28176000.0,26418000.0,23728000.0,24212000.0,26928000.0,19727000.0
Other comprehensive income,-800000.0,-531000.0,-864000.0,-739000.0,-160000.0,11000.0,-4000.0,24000.0
Retained earnings (deficit),-28385000.0,-72225000.0,-82626000.0,-95580000.0,-93928000.0,-102084000.0,-105587000.0,-101864000.0
Total shareholders equity,206347000.0,169528000.0,136882000.0,115445000.0,118302000.0,98474000.0,-92603000.0,-92506000.0
Investments,52794000.0,56095000.0,26978000.0,51477000.0,68032000.0,0.0,0.0,0.0
Net Debt,-93448000.0,-74091000.0,-58030000.0,-66674000.0,-81193000.0,-81580000.0,-15536000.0,-16148000.0
Other Assets,6100000.0,4369000.0,3662000.0,3842000.0,2075000.0,1773000.0,1871000.0,1519000.0
Other Liabilities,14649000.0,15373000.0,10465000.0,6979000.0,5593000.0,7465000.0,7113000.0,5006000.0
