date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1807000000.0,86000000.0,113000000.0,-67000000.0,-21000000.0,-21000000.0,-21000000.0,-74000000.0,-400000000.0,-91000000.0,-3000000.0,-50000000.0,0.0,-4000000.0,575000000.0,738000000.0,-871000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111000000.0,0.0,0.0,0.0,0.0,0.0,30700000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-175000000.0,-352000000.0,-285000000.0,30000000.0,-922000000.0,-1179000000.0,-826000000.0,-822000000.0,-2017000000.0,-1878000000.0,-487000000.0,-705000000.0,-1568000000.0,-837000000.0,-1861000000.0,-846000000.0,0.0,153300000.0,138300000.0,-240500000.0,-630900000.0,-842700000.0,-593100000.0,-429700000.0,-54200000.0,-45400000.0
,dividendsPaid,0.0,-364000000.0,-373000000.0,-361000000.0,-367000000.0,-377000000.0,-383000000.0,-321000000.0,-240000000.0,-236000000.0,-252000000.0,-234000000.0,-243000000.0,-252000000.0,-265000000.0,-179000000.0,-79000000.0,-79000000.0,-78400000.0,-76400000.0,-75500000.0,-75800000.0,-76900000.0,-79500000.0,-83900000.0,-67000000.0,-64800000.0
,otherFinancingActivites,-70000000.0,4000000.0,22000000.0,12000000.0,-389000000.0,423000000.0,38000000.0,296000000.0,189000000.0,1726000000.0,87000000.0,60000000.0,81000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,895000000.0,-560000000.0,-749000000.0,-731000000.0,-777000000.0,-990000000.0,-1507000000.0,-1004000000.0,-1481000000.0,-602000000.0,-2127000000.0,-771000000.0,-1005000000.0,-2146000000.0,-1102000000.0,-2040000000.0,-1796000000.0,-1939000000.0,1378500000.0,271300000.0,555500000.0,-310100000.0,-918300000.0,-101600000.0,-495100000.0,-100400000.0,-189800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,4000000.0,-10000000.0,19000000.0,0.0,-19000000.0,-21000000.0,-27000000.0,-36000000.0,17000000.0,25000000.0,13000000.0,-18000000.0,33000000.0,-3000000.0,-7000000.0,0.0,28000000.0,27300000.0,-11500000.0,-13300000.0,-4200000.0,2600000.0,-1600000.0,2200000.0,-500000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,635000000.0,-39000000.0,-379000000.0,0.0,413000000.0,-145000000.0,5000000.0,50000000.0,-425000000.0,324000000.0,-787000000.0,633000000.0,-9000000.0,-306000000.0,-5000000.0,-210000000.0,-16000000.0,-766000000.0,2352800000.0,627000000.0,-41600000.0,-114900000.0,-347900000.0,427600000.0,-93900000.0,165100000.0,-45800000.0
,cashAtEndOfPeriod,2016000000.0,2128000000.0,1404000000.0,1783000000.0,1783000000.0,941000000.0,1515000000.0,1510000000.0,1460000000.0,1885000000.0,1561000000.0,2348000000.0,1715000000.0,1724000000.0,2030000000.0,2035000000.0,2245000000.0,2261000000.0,3388800000.0,1036000000.0,408400000.0,450100000.0,565100000.0,913200000.0,486100000.0,579100000.0,414200000.0
,cashAtBeginningOfPeriod,1381000000.0,2167000000.0,1783000000.0,1783000000.0,1370000000.0,1086000000.0,1510000000.0,1460000000.0,1885000000.0,1561000000.0,2348000000.0,1715000000.0,1724000000.0,2030000000.0,2035000000.0,2245000000.0,2261000000.0,3027000000.0,1036000000.0,409000000.0,450000000.0,565000000.0,913000000.0,485600000.0,580000000.0,414000000.0,460000000.0
,operatingCashFlow,237000000.0,1411000000.0,1381000000.0,1380000000.0,1719000000.0,1594000000.0,2129000000.0,1705000000.0,1936000000.0,1363000000.0,1744000000.0,1928000000.0,1412000000.0,2081000000.0,1250000000.0,1551000000.0,1620000000.0,2171000000.0,1238400000.0,1317800000.0,1291200000.0,1477900000.0,1394200000.0,844700000.0,835000000.0,489100000.0,504500000.0
,capitalExpenditure,-392000000.0,-702000000.0,-705000000.0,-731000000.0,-524000000.0,-726000000.0,-714000000.0,-670000000.0,-659000000.0,-548000000.0,-557000000.0,-334000000.0,-431000000.0,-682000000.0,-572000000.0,-600000000.0,-442000000.0,-272000000.0,-303284000.0,-940100000.0,-1858700000.0,-1238700000.0,-797600000.0,-485600000.0,-371800000.0,-302300000.0,-232800000.0
,freeCashFlow,-155000000.0,366000000.0,676000000.0,649000000.0,1195000000.0,868000000.0,1415000000.0,1035000000.0,1277000000.0,815000000.0,1187000000.0,1594000000.0,981000000.0,1399000000.0,678000000.0,951000000.0,1178000000.0,1899000000.0,935100000.0,377700000.0,-567500000.0,239200000.0,596600000.0,359100000.0,463200000.0,186800000.0,271700000.0
