date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,5377000000.0,6623000000.0,5540000000.0,5765000000.0,4730000000.0,53000000.0,691000000.0,1995000000.0,595000000.0,4056000000.0,1928000000.0,2049000000.0,2829000000.0,3689000000.0,6534000000.0,5735000000.0,13672000000.0,18407000000.0,14241000000.0,8630000000.0,8996000000.0,10622000000.0,15670000000.0,15594000000.0,23214000000.0,29269000000.0,27002000000.0,29142000000.0,23933000000.0,24004000000.0,24370000000.0,28555000000.0
,otherInvestingActivites,23000000.0,-11000000.0,-12000000.0,0.0,-101000000.0,0.0,-24000000.0,-42000000.0,0.0,0.0,-195000000.0,-20000000.0,0.0,66000000.0,-51000000.0,-19000000.0,-24000000.0,129000000.0,-35000000.0,-723000000.0,-45000000.0,6463000000.0,-441000000.0,-305000000.0,-144000000.0,-152000000.0,-193000000.0,-69000000.0,-7000000.0,-210000000.0,183000000.0,53000000.0
,netCashUsedForInvestingActivites,2976000000.0,-734000000.0,-26378000000.0,-1703000000.0,-2574000000.0,-1599000000.0,-1755000000.0,15000000.0,-3857000000.0,-1270000000.0,-1342000000.0,-1485000000.0,-2572000000.0,269000000.0,1548000000.0,258000000.0,1218000000.0,-796000000.0,-1486000000.0,-2028000000.0,-907000000.0,2495000000.0,1292000000.0,-966000000.0,-357000000.0,-3713000000.0,-2087000000.0,-3205000000.0,-2630000000.0,-2755000000.0,-2243000000.0,-1893000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9659000000.0,-4494000000.0,-131000000.0,-1563000000.0,-148000000.0,-959000000.0,-112000000.0,-116000000.0,-326000000.0,-451000000.0,-270000000.0,-200000000.0,0.0,-378000000.0,-100000000.0,-500000000.0,-815000000.0,-127000000.0,-36000000.0,-145000000.0,-102000000.0,-27000000.0,-108000000.0,-318000000.0,-158000000.0,-9000000.0,-46000000.0,-148000000.0,-11000000.0,-70000000.0,-11000000.0,-8000000.0
,commonStockIssued,376000000.0,224000000.0,68000000.0,131000000.0,36000000.0,154000000.0,110000000.0,150000000.0,121000000.0,734000000.0,64000000.0,30000000.0,37000000.0,248000000.0,251000000.0,346000000.0,64000000.0,6000000.0,68000000.0,38000000.0,72000000.0,42000000.0,26000000.0,19000000.0,12000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,-232000000.0
,commonStockRepurchased,-4042000000.0,-1987000000.0,-342000000.0,-2725000000.0,-139000000.0,-671000000.0,-1612000000.0,-1003000000.0,-208000000.0,-225000000.0,-201000000.0,0.0,-378000000.0,-1185000000.0,-2765000000.0,-1618000000.0,-676000000.0,0.0,-355000000.0,-1139000000.0,-1696000000.0,-3028000000.0,-833000000.0,-335000000.0,-292000000.0,0.0,0.0,0.0,0.0,0.0,-302000000.0,-36000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-11000000.0,-11000000.0,-11000000.0,-11000000.0,-11000000.0,-11000000.0,-14000000.0,-11000000.0,-12000000.0,-13000000.0,-100000000.0,-185000000.0,-185000000.0,-190000000.0,-200000000.0,-238000000.0,-243000000.0,-245000000.0,-242000000.0,-222000000.0,-219000000.0,-219000000.0,-218000000.0,-217000000.0,-233000000.0,-249000000.0
,otherFinancingActivites,-131000000.0,-249000000.0,-423000000.0,-155000000.0,26000000.0,52000000.0,43000000.0,34000000.0,73000000.0,144000000.0,149000000.0,142000000.0,74000000.0,-378000000.0,-100000000.0,-500000000.0,0.0,-1386000000.0,-36000000.0,1600000000.0,1152000000.0,-705000000.0,-33000000.0,579000000.0,93000000.0,2613000000.0,-4217000000.0,2399000000.0,1264000000.0,2381000000.0,1770000000.0,1505000000.0
,netCashUsedProvidedByFinancingActivities,-8533000000.0,-7187000000.0,23515000000.0,-2651000000.0,-225000000.0,-530000000.0,-1582000000.0,-930000000.0,-228000000.0,2867000000.0,274000000.0,307000000.0,314000000.0,-1041000000.0,-2513000000.0,-1785000000.0,-1527000000.0,-1695000000.0,-235000000.0,670000000.0,-774000000.0,-4213000000.0,-1539000000.0,658000000.0,-593000000.0,2478000000.0,2062000000.0,2311000000.0,1114000000.0,1982000000.0,1637000000.0,747000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,41000000.0,-8000000.0,-24000000.0,55000000.0,-10000000.0,-40000000.0,-32000000.0,13000000.0,23000000.0,-3000000.0,6000000.0,15000000.0,-26000000.0,8000000.0,6000000.0,-1000000.0,0.0,0.0,0.0,-1000000.0,-30000000.0,9000000.0,23000000.0,-58000000.0,-22000000.0,-3000000.0,32000000.0,-26000000.0,-32000000.0,-4000000.0,10000000.0,10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4834000000.0,1556000000.0,883000000.0,-213000000.0,1217000000.0,548000000.0,-1375000000.0,-183000000.0,-1712000000.0,3085000000.0,681000000.0,-418000000.0,-628000000.0,578000000.0,-317000000.0,-810000000.0,1127000000.0,-183000000.0,-343000000.0,-273000000.0,-26000000.0,147000000.0,403000000.0,865000000.0,-272000000.0,-134000000.0,482000000.0,-26000000.0,-32000000.0,-4000000.0,10000000.0,10000000.0
,cashAtEndOfPeriod,10245000000.0,5411000000.0,3855000000.0,2972000000.0,3185000000.0,1968000000.0,1420000000.0,2795000000.0,2978000000.0,4690000000.0,1605000000.0,924000000.0,1342000000.0,1970000000.0,1392000000.0,1709000000.0,2519000000.0,1392000000.0,1575000000.0,1933000000.0,2206000000.0,2232000000.0,3028000000.0,2625000000.0,1287000000.0,1559000000.0,1693000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,5411000000.0,3855000000.0,2972000000.0,3185000000.0,1968000000.0,1420000000.0,2795000000.0,2978000000.0,4690000000.0,1605000000.0,924000000.0,1342000000.0,1970000000.0,1392000000.0,1709000000.0,2519000000.0,1392000000.0,1575000000.0,1918000000.0,2206000000.0,2232000000.0,1986000000.0,2625000000.0,1760000000.0,1559000000.0,1693000000.0,1211000000.0,1011000000.0,1863000000.0,1896000000.0,733000000.0,467000000.0
,operatingCashFlow,10350000000.0,9485000000.0,3770000000.0,4086000000.0,4026000000.0,2717000000.0,1994000000.0,719000000.0,2350000000.0,1491000000.0,1743000000.0,745000000.0,1656000000.0,1342000000.0,642000000.0,718000000.0,1436000000.0,2308000000.0,1378000000.0,1086000000.0,1685000000.0,1817000000.0,627000000.0,1231000000.0,700000000.0,1104000000.0,475000000.0,1120000000.0,696000000.0,744000000.0,1011000000.0,1402000000.0
,capitalExpenditure,-1094000000.0,-1050000000.0,-528000000.0,-471000000.0,-461000000.0,-510000000.0,-473000000.0,-527000000.0,-408000000.0,-422000000.0,-300000000.0,-307000000.0,-257000000.0,-262000000.0,-136000000.0,-61000000.0,-38000000.0,-107000000.0,-303000000.0,0.0,0.0,-3450000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,9256000000.0,8435000000.0,3242000000.0,3615000000.0,3565000000.0,2207000000.0,1521000000.0,192000000.0,1942000000.0,1069000000.0,1443000000.0,438000000.0,1399000000.0,1080000000.0,506000000.0,657000000.0,1398000000.0,2201000000.0,1075000000.0,1086000000.0,1685000000.0,-1633000000.0,627000000.0,1231000000.0,700000000.0,1104000000.0,475000000.0,1120000000.0,696000000.0,744000000.0,1011000000.0,1402000000.0
