Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,138000000.0,160000000.0,171000000.0,181000000.0,181000000.0,193700000.0
Stock-based compensation,12000000.0,13000000.0,8000000.0,6000000.0,6000000.0,6600000.0
Operating Cash Flow,162000000.0,205000000.0,231000000.0,275000000.0,307000000.0,312900000.0
Capital Expenditure,63000000.0,60000000.0,48000000.0,-42000000.0,-60000000.0,-79300000.0
Acquisitions and disposals,-48000000.0,-236000000.0,-8000000.0,-111000000.0,-76000000.0,0.0
Investment purchases and sales,-20000000.0,0.0,0.0,8000000.0,0.0,0.0
Investing Cash flow,-55000000.0,-277000000.0,-41000000.0,-121000000.0,-135000000.0,-78000000.0
Issuance (repayment) of debt,-50000000.0,-118000000.0,-17000000.0,-72000000.0,0.0,0.0
Issuance (buybacks) of shares,-20000000.0,-16000000.0,-95000000.0,0.0,0.0,0.0
Dividend payments,-35000000.0,-34000000.0,-8000000.0,0.0,0.0,0.0
Financing Cash Flow,-116000000.0,6000000.0,-187000000.0,-172000000.0,-178000000.0,-237700000.0
Effect of forex changes on cash,-2000000.0,5000000.0,-3000000.0,-12000000.0,-14000000.0,1800000.0
Net cash flow / Change in cash,-11000000.0,-61000000.0,0.0,-30000000.0,-20000000.0,-1000000.0
Free Cash Flow,99000000.0,145000000.0,183000000.0,233000000.0,247000000.0,233600000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0805,0.0805,0.0805
