Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,21832000.0,23878000.0,42145000.0,25102000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,21832000.0,23878000.0,42145000.0,25102000.0
Receivables,26007000.0,27876000.0,17854000.0,14720000.0
Inventories,21986000.0,20799000.0,21309000.0,16435000.0
Total current assets,71498000.0,73903000.0,82462000.0,62399000.0
Property, Plant & Equipment Net,283513000.0,266240000.0,281828000.0,301826000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,1572000.0,678000.0,569000.0,9126000.0
Total non-current assets,284943000.0,266698000.0,282350000.0,306126000.0
Total assets,356441000.0,340601000.0,364812000.0,368525000.0
Payables,36091000.0,32319000.0,29828000.0,26165000.0
Short-term debt,27718000.0,28977000.0,29378000.0,17516000.0
Total current liabilities,79787000.0,80687000.0,72886000.0,48818000.0
Long-term debt,28535000.0,35883000.0,49304000.0,58570000.0
Total debt,56253000.0,64860000.0,78682000.0,76086000.0
Deferred revenue,0.0,0.0,4904000.0,0.0
Tax Liabilities,37199000.0,39781000.0,45926000.0,50577000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,73049000.0,79236000.0,105964000.0,122133000.0
Total liabilities,152836000.0,159923000.0,178850000.0,170951000.0
Other comprehensive income,0.0,0.0,0.0,0.0
Retained earnings (deficit),-69307000.0,-88121000.0,-80775000.0,-68511000.0
Total shareholders equity,173355000.0,154571000.0,160268000.0,170929000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,34421000.0,,,
Other Assets,1673000.0,,,
Other Liabilities,15978000.0,19391000.0,13680000.0,5137000.0
