Date,2004-12,2003-12,2002-12,2001-12,2000-12
Depreciation & Amortization,4000000.0,5000000.0,22000000.0,49000000.0,8000000.0
Stock-based compensation,,,,,
Operating Cash Flow,18000000.0,11000000.0,16000000.0,24000000.0,32000000.0
Capital Expenditure,-3000000.0,-4000000.0,-3000000.0,-2000000.0,-9000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-1000000,125000000,-30000000,-22000000,-108000000
Investing Cash flow,-3000000.0,121000000.0,-42000000.0,-24000000.0,-129000000.0
Issuance (repayment) of debt,000000.0,-11000000.0,-0000000.0,000000.0,-0000000.0
Issuance (buybacks) of shares,000000.0,-120000000.0,-2000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,1000000.0,-130000000.0,13000000.0,1000000.0,117000000.0
Effect of forex changes on cash,0000000.0,1000000.0,2000000.0,000000.0,000000.0
Net cash flow / Change in cash,16000000.0,2000000.0,-11000000.0,2000000.0,19000000.0
Free Cash Flow,15000000.0,7000000.0,13000000.0,22000000.0,23000000.0
Net Cash/Marketcap,,,,,
