date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-24721000000.0,-4918000000.0,-2482000000.0,-2239000000.0,-6457000000.0,-2023000000.0,-2816000000.0,-4224000000.0,-242000000.0,1642000000.0,1974000000.0,6609000000.0,-6472000000.0,-5811000000.0,121000000.0,-3642000000.0,-5804000000.0,-24000000.0,-2273000000.0,4644000000.0,-3324000000.0,-5109000000.0,-6473000000.0,-5508000000.0,-2890000000.0,1724500000.0,-5685600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2508000000.0,-3634000000.0,-2880000000.0,-748000000.0,-1308000000.0,-1172000000.0,-1355000000.0,-1545000000.0,-3394000000.0,-2215000000.0,-1657000000.0,-11678000000.0,-3884000000.0,-3583000000.0,-2638000000.0,-3187000000.0,-4277000000.0,-4520000000.0,-4418000000.0,-3532000000.0,-5985000000.0,-2102000000.0,-949000000.0,-1403000000.0,-1822000000.0,-285500000.0,-154300000.0
,commonStockIssued,8000000.0,18000000.0,20000000.0,25000000.0,32000000.0,22000000.0,27000000.0,26000000.0,2000000.0,604000000.0,0.0,986000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-134000000.0,-835000000.0,-1098000000.0,-1014000000.0,-140000000.0,-448000000.0,-484000000.0,-474000000.0,-251000000.0,-2500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-829000000.0,-804000000.0,-656000000.0,-480000000.0,-335000000.0,-267000000.0,-240000000.0,-217000000.0,-191000000.0,-164000000.0,-184000000.0,-213000000.0,-445000000.0,-570000000.0,-557000000.0,-531000000.0,-508000000.0,-513000000.0,-511000000.0,-501000000.0,-484000000.0,-467000000.0,-416000000.0,-369000000.0,-357000000.0,-354700000.0,-358800000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70000000.0,0.0,-5000000.0,-2000000.0,13000000.0,28000000.0,0.0,0.0,0.0,0.0,13000000.0,11000000.0,10000000.0,255000000.0,7000000.0,342000000.0,12500000.0,700000.0
,netCashUsedProvidedByFinancingActivities,23407000000.0,2066000000.0,-17000000.0,418000000.0,4838000000.0,846000000.0,1532000000.0,2678000000.0,-1222000000.0,-3116000000.0,-4891000000.0,-9703000000.0,6135000000.0,5556000000.0,-1970000000.0,2128000000.0,3919000000.0,-1884000000.0,1287000000.0,-6636000000.0,2114000000.0,2775000000.0,4315000000.0,5470000000.0,1233000000.0,-4209400000.0,4702800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,359000000.0,54000000.0,7000000.0,-6000000.0,70000000.0,-46000000.0,36000000.0,33000000.0,-109000000.0,416000000.0,-193000000.0,-774000000.0,-557000000.0,-450000000.0,-844000000.0,654000000.0,-258000000.0,-652000000.0,473000000.0,-298000000.0,373000000.0,-480000000.0,0.0,207000000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1091000000.0,732000000.0,678000000.0,671000000.0,677000000.0,607000000.0,653000000.0,617000000.0,585000000.0,694000000.0,278000000.0,471000000.0,1257000000.0,1814000000.0,2264000000.0,3108000000.0,2454000000.0,2712000000.0,3364000000.0,2891000000.0,3189000000.0,2816000000.0,0.0,3651000000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,732000000.0,678000000.0,671000000.0,677000000.0,607000000.0,653000000.0,617000000.0,584000000.0,694000000.0,278000000.0,471000000.0,1245000000.0,1814000000.0,2264000000.0,3108000000.0,2454000000.0,2712000000.0,3364000000.0,2891000000.0,3189000000.0,2816000000.0,3296000000.0,3651000000.0,3444000000.0,3444000000.0,3511400000.0,2777400000.0
,operatingCashFlow,1673000000.0,2906000000.0,2506000000.0,1815000000.0,1689000000.0,1131000000.0,1320000000.0,1579000000.0,1355000000.0,1890000000.0,2724000000.0,2320000000.0,-220000000.0,-195000000.0,1005000000.0,2168000000.0,1627000000.0,1256000000.0,1459000000.0,1694000000.0,1583000000.0,1854000000.0,1803000000.0,245000000.0,1657000000.0,2417400000.0,1716700000.0
,capitalExpenditure,-63000000.0,23000000.0,31000000.0,51000000.0,16000000.0,22000000.0,17000000.0,23000000.0,67000000.0,120000000.0,-156000000.0,-229000000.0,-167000000.0,-187000000.0,-114000000.0,-155000000.0,-102000000.0,-95000000.0,-90000000.0,-121000000.0,-103000000.0,-94000000.0,-126000000.0,-156000000.0,-279000000.0,-178800000.0,-204500000.0
,freeCashFlow,1610000000.0,2821000000.0,2407000000.0,1703000000.0,1544000000.0,1056000000.0,1223000000.0,1479000000.0,1203000000.0,1732000000.0,2568000000.0,2091000000.0,-387000000.0,-382000000.0,891000000.0,2013000000.0,1525000000.0,1161000000.0,1369000000.0,1573000000.0,1480000000.0,1760000000.0,1677000000.0,89000000.0,1378000000.0,2238600000.0,1512200000.0
