Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,80000000.0,62000000.0,31000000.0,28000000.0,23000000.0
Stock-based compensation,,,,,
Operating Cash Flow,79000000.0,-7000000.0,143000000.0,111000000.0,110000000.0
Capital Expenditure,-119000000.0,-95000000.0,-20000000.0,-19000000.0,-15000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,-5000000,0,-27000000,10000000
Investing Cash flow,-115000000.0,-189000000.0,-21000000.0,-258000000.0,-134000000.0
Issuance (repayment) of debt,-198000000.0,-93000000.0,-413000000.0,235000000.0,-70000000.0
Issuance (buybacks) of shares,-28000000.0,-101000000.0,000000.0,-14000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,26000000.0,234000000.0,-103000000.0,185000000.0,-27000000.0
Effect of forex changes on cash,6000000.0,-5000000.0,-7000000.0,-5000000.0,-1000000.0
Net cash flow / Change in cash,-4000000.0,33000000.0,13000000.0,32000000.0,-53000000.0
Free Cash Flow,-40000000.0,-102000000.0,122000000.0,92000000.0,95000000.0
Net Cash/Marketcap,,,,,
