Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,3520753.0,590394.0,2268180.0,8997798.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,3520753.0,590394.0,2268180.0,8997798.0
Receivables,237000.0,339000.0,492000.0,716000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,3757753.0,929394.0,2760180.0,9713798.0
Property Plant & Equipment Net,33818.0,69505.0,109938.0,158692.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,3509401.0,2162380.0
Total non-current assets,2301815.0,1038923.0,7254593.0,4898588.0
Total assets,6059568.0,1968317.0,10014773.0,14612386.0
Payables,188354.0,477953.0,493691.0,466783.0
Short-term debt,2753000.0,3657000.0,6005000.0,5649000.0
Total current liabilities,2941354.0,4134953.0,6498691.0,6167523.0
Long-term debt,42875.0,39028.0,5160878.0,7729605.0
Total debt,2795875.0,3696028.0,11165878.0,13378605.0
Deferred revenue,0.0,0.0,0.0,51740.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,57826.0,63820.0,5238743.0,7771408.0
Total liabilities,250919.0,1071334.0,5845315.0,8347920.0
Other comprehensive income,17295408,11908455,6556704,6281322
Retained earnings (deficit),-11489884.0,-11017725.0,-2390546.0,-20156.0
Total shareholders equity,5808649.0,896983.0,4169458.0,6264466.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-724878.0,3105634.0,8897698.0,4380807.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0
