Date,2017-06,2016-06,2015-06,2014-06,2013-06
Depreciation & Amortization,14000000.0,16000000.0,11000000.0,5000000.0,5000000.0
Stock-based compensation,1000000.0,0000000.0,2000000.0,2000000.0,1000000.0
Operating Cash Flow,31000000.0,48000000.0,5000000.0,12000000.0,3000000.0
Capital Expenditure,-7000000.0,-6000000.0,-6000000.0,-4000000.0,-4000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,1000000,-1000000,0,0
Investing Cash flow,-7000000.0,-5000000.0,-104000000.0,-39000000.0,-51000000.0
Issuance (repayment) of debt,-153000000.0,-185000000.0,-102000000.0,-41000000.0,-29000000.0
Issuance (buybacks) of shares,000000.0,-0000000.0,-7000000.0,-2000000.0,-2000000.0
Dividend payments,,,,,
Financing Cash Flow,-24000000.0,-58000000.0,106000000.0,28000000.0,7000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,1000000.0,-15000000.0,7000000.0,2000000.0,-41000000.0
Free Cash Flow,25000000.0,42000000.0,-1000000.0,9000000.0,-1000000.0
Net Cash/Marketcap,,,,,
