date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1214700000.0,-1889400000.0,-857812000.0,-1902188000.0,-66230000.0,0.0,-500661000.0,-10932000.0,-14000000.0,-49881000.0,-159422000.0,-494989000.0,-136793000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,182400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71281000.0,98654000.0,58377000.0,88489000.0,47468000.0,37516000.0,17798000.0,6419000.0,7100000.0,16800000.0,14800000.0,12800000.0,11100000.0,6300000.0
,commonStockRepurchased,-2446300000.0,-778800000.0,-613312000.0,0.0,0.0,-1035291000.0,-1488663000.0,-769271000.0,-557766000.0,-367372000.0,-375677000.0,-530363000.0,-393540000.0,-863139000.0,-311133000.0,-356493000.0,-267358000.0,-238148000.0,-190320000.0,-157088000.0,-146857000.0,-147400000.0,-85000000.0,-8400000.0,-3100000.0,-17400000.0,-128100000.0
,dividendsPaid,-488000000.0,-420800000.0,-322934000.0,-319029000.0,-312082000.0,-249647000.0,-215263000.0,-204978000.0,-160939000.0,-153512000.0,-156424000.0,-162561000.0,-165111000.0,-162301000.0,-135357000.0,-113588000.0,-96915000.0,-90689000.0,-91007000.0,-90984000.0,-88124000.0,-81000000.0,-77800000.0,-69000000.0,-60000000.0,-54600000.0,-48400000.0
,otherFinancingActivites,-30600000.0,-129200000.0,32257000.0,-39761000.0,-15473000.0,47307000.0,44546000.0,30005000.0,83299000.0,28589000.0,-6887000.0,-3155000.0,6934000.0,15533000.0,32668000.0,-3910000.0,-5157000.0,-1310000.0,-4727000.0,-786000.0,1662000.0,4400000.0,8800000.0,-1600000.0,25800000.0,2800000.0,2400000.0
,netCashUsedProvidedByFinancingActivities,-3020100000.0,-1846400000.0,-1746653000.0,6514090000.0,-307353000.0,-980353000.0,-1467075000.0,-853308000.0,286578000.0,-475209000.0,-223568000.0,-682830000.0,-637910000.0,-866617000.0,-63649000.0,-530006000.0,-123392000.0,-290774000.0,-343843000.0,-354124000.0,-223431000.0,-318900000.0,-294200000.0,622600000.0,139600000.0,-58900000.0,-187400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1300000.0,-6000000.0,5885000.0,-36276000.0,-13396000.0,-13465000.0,-8560000.0,-9845000.0,-2115000.0,-8723000.0,-3817000.0,-2840000.0,-2608000.0,6843000.0,689000.0,3160000.0,3711000.0,6699000.0,2685000.0,-712000.0,-366000.0,-2800000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,64800000.0,6300000.0,-48708000.0,-685580000.0,684049000.0,165012000.0,-704157000.0,-117701000.0,829894000.0,-25889000.0,-10744000.0,43117000.0,-1113000.0,-441845000.0,433129000.0,-9891000.0,-256881000.0,138801000.0,45198000.0,115918000.0,-15727000.0,-500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,226600000.0,161800000.0,155505000.0,204213000.0,889793000.0,205744000.0,40732000.0,744889000.0,862590000.0,32696000.0,58585000.0,69329000.0,26212000.0,27325000.0,469170000.0,36041000.0,45932000.0,302813000.0,164012000.0,118814000.0,2896000.0,18600000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,161800000.0,155500000.0,204213000.0,889793000.0,205744000.0,40732000.0,744889000.0,862590000.0,32696000.0,58585000.0,69329000.0,26212000.0,27325000.0,469170000.0,36041000.0,45932000.0,302813000.0,164012000.0,118814000.0,2896000.0,18623000.0,19100000.0,3500000.0,1900000.0,249500000.0,251400000.0,230100000.0
,operatingCashFlow,3408600000.0,2321300000.0,1943700000.0,1883968000.0,1308572000.0,1447463000.0,1081528000.0,1083766000.0,887886000.0,735812000.0,706590000.0,859186000.0,876233000.0,874545000.0,815841000.0,716702000.0,544681000.0,558929000.0,558917000.0,561646000.0,461108000.0,485100000.0,478500000.0,439500000.0,332600000.0,282700000.0,250500000.0
,capitalExpenditure,-303800000.0,-328900000.0,-250957000.0,-222767000.0,-239026000.0,-234340000.0,-200545000.0,-166680000.0,-157112000.0,-153801000.0,-125162000.0,-91328000.0,-117203000.0,-165870000.0,-209939000.0,-143072000.0,-106822000.0,-116507000.0,-126530000.0,-82572000.0,-132778000.0,-149600000.0,-146100000.0,-164000000.0,-122700000.0,-108400000.0,-87900000.0
,freeCashFlow,3104800000.0,1992400000.0,1692743000.0,1661201000.0,1069546000.0,1213123000.0,880983000.0,917086000.0,730774000.0,582011000.0,581428000.0,767858000.0,759030000.0,708675000.0,605902000.0,573630000.0,437859000.0,442422000.0,432387000.0,479074000.0,328330000.0,335500000.0,332400000.0,275500000.0,209900000.0,174300000.0,162600000.0
