date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockRepurchased,-200000000.0,-488000000.0,-1174000000.0,-1000000000.0,-1673000000.0,-1417000000.0,-1023000000.0,-400000000.0,-168000000.0,-326000000.0,0.0,0.0,-522000000.0,-168000000.0,-412000000.0,-256000000.0,0.0,-309000000.0,437000000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-732000000.0,-701000000.0,-903000000.0,-958000000.0,-982000000.0,-1015000000.0,-1036000000.0,-1041000000.0,-1024000000.0,-963000000.0,-901000000.0,-907000000.0,-601000000.0,-618000000.0,-558000000.0,-509000000.0,-487000000.0,-669000000.0,-305000000.0,-279000000.0,-271000000.0,-255000000.0,-269000000.0,-235000000.0
,otherFinancingActivites,-9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-644000000.0,-1201000000.0,-14936000000.0,-2490000000.0,-3712000000.0,-1971000000.0,-1570000000.0,-435000000.0,-1551000000.0,-1227000000.0,-1219000000.0,-1051000000.0,-114000000.0,-464000000.0,-912000000.0,-798000000.0,-629000000.0,-1228000000.0,-614000000.0,1591000000.0,294039205.0,-515034216.0,-1798113573.0,-600069955.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1000000.0,5000000.0,-20000000.0,9000000.0,-13000000.0,-24000000.0,-22000000.0,-13000000.0,0.0,-5000000.0,-8000000.0,20000000.0,-41000000.0,-72000000.0,4000000.0,-8000000.0,6000000.0,9000000.0,10000000.0,-4000000.0,-2000267.0,-8018248.0,2971768.0,-10003498.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,962000000.0,-1878000000.0,1835000000.0,-1499000000.0,1445000000.0,-93000000.0,-297000000.0,33000000.0,879000000.0,-442000000.0,-247000000.0,270000000.0,-6656000000.0,7163000000.0,-73000000.0,2000000.0,-278000000.0,-26000000.0,177000000.0,195000000.0,-93000000.0,-54000000.0,-259000000.0,228000000.0
,cashAtEndOfPeriod,1787000000.0,821000000.0,2698000000.0,239000000.0,2402000000.0,701000000.0,828000000.0,983000000.0,1276000000.0,264000000.0,579000000.0,270000000.0,-6656000000.0,7163000000.0,-73000000.0,2000000.0,-278000000.0,-26000000.0,177000000.0,195000000.0,-93000000.0,-54000000.0,-259000000.0,228000000.0
,cashAtBeginningOfPeriod,825000000.0,2699000000.0,863000000.0,1738000000.0,957000000.0,794000000.0,1125000000.0,950000000.0,397000000.0,706000000.0,826000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingCashFlow,1745000000.0,702000000.0,2062000000.0,2029000000.0,2984000000.0,2838000000.0,2414000000.0,2103000000.0,2704000000.0,2597000000.0,2655000000.0,2666000000.0,2761000000.0,1816000000.0,2125000000.0,1879000000.0,1808000000.0,1654000000.0,1691000000.0,1623000000.0,995000000.0,1028000000.0,898000000.0,1177000000.0
,capitalExpenditure,-504000000.0,-505000000.0,-576000000.0,-519000000.0,-905000000.0,-951000000.0,-968000000.0,-1004000000.0,-977000000.0,-1041000000.0,-1097000000.0,-1097000000.0,-906000000.0,-608000000.0,-453000000.0,-642000000.0,-619000000.0,-570000000.0,-523000000.0,-684000000.0,-585000000.0,-472000000.0,-531000000.0,-424000000.0
,freeCashFlow,1241000000.0,197000000.0,1486000000.0,1510000000.0,2079000000.0,1887000000.0,1446000000.0,1099000000.0,1727000000.0,1556000000.0,1558000000.0,1569000000.0,1855000000.0,1208000000.0,1672000000.0,1237000000.0,1189000000.0,1084000000.0,1168000000.0,939000000.0,410000000.0,556000000.0,367000000.0,753000000.0
