Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,41432000.0,42274000.0,1290000.0,29342000.0,24994000.0,20330000.0,20815000.0,38791000.0,27203000.0,11278000.0,10404000.0
Short-term investments,177302000.0,184373000.0,3448000.0,174493000.0,178328000.0,184697000.0,164167000.0,152543000.0,108577000.0,,
Cash and short-term investments,218734000.0,226647000.0,4738000.0,203835000.0,203322000.0,205027000.0,184982000.0,191334000.0,135780000.0,,
Receivables,1712000.0,716281000.0,581778000.0,527184000.0,464995000.0,441402000.0,415121000.0,395331000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,7079000.0,7202000.0,7178000.0,4538000.0,0.0,0.0,0.0
Total current assets,220446000.0,942928000.0,586516000.0,731019000.0,675396000.0,653631000.0,607281000.0,591203000.0,135780000.0,,
Property Plant & Equipment Net,19238000.0,13013000.0,11270000.0,11674000.0,13838000.0,14275000.0,14842000.0,10907000.0,10444000.0,9492000.0,9916000.0
Goodwill and Intangible Assets,11264000.0,11575000.0,8629000.0,8973000.0,9317000.0,9661000.0,10005000.0,10349000.0,8094000.0,8387000.0,8623000.0
Long-term investments,28424000.0,28083000.0,23242000.0,17893000.0,15110000.0,11477000.0,11208000.0,11222000.0,9104000.0,,
Tax assets,2960000.0,2857000.0,4542000.0,6085000.0,0.0,-984000.0,453000.0,-1336000.0,0.0,0.0,0.0
Total non-current assets,1002133000.0,91478000.0,-492969000.0,65497000.0,74550000.0,59498000.0,53174000.0,47710000.0,401306000.0,,
Total assets,1222579000.0,1034406000.0,93547000.0,796516000.0,749946000.0,713129000.0,660455000.0,638913000.0,537086000.0,508442000.0,480811000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,12544000.0,0.0,18065000.0,21633000.0,14867000.0,9548000.0,9348000.0,0.0,0.0,,
Total current liabilities,12544000.0,0.0,18065000.0,21633000.0,14867000.0,9548000.0,9348000.0,0.0,0.0,,
Long-term debt,222544000.0,90000000.0,0.0,121633000.0,104867000.0,79548000.0,89348000.0,53062000.0,53137000.0,,
Total debt,235088000.0,90000000.0,18065000.0,143266000.0,119734000.0,89096000.0,98696000.0,53062000.0,53137000.0,84232000.0,74533000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,834384000.0,811112000.0,0.0,579467000.0,533297000.0,533194000.0,477726000.0,494234000.0,387626000.0,366161000.0,350816000.0
Total non-current liabilities,227271000.0,90145000.0,419000.0,121213000.0,106007000.0,83648000.0,91904000.0,57432000.0,53137000.0,,
Total liabilities,1101526000.0,935593000.0,432000.0,709936000.0,655589000.0,626049000.0,578202000.0,555987000.0,460485000.0,453291000.0,427934000.0
Other comprehensive income,22503000,21882000,21349000,21112000,37362000,36027000,37890000,37375000,37421000,2959000.0,932000.0
Retained earnings (deficit),91228000.0,76523000.0,67583000.0,59499000.0,52760000.0,47175000.0,42870000.0,39917000.0,35801000.0,31889000.0,29453000.0
Total shareholders equity,121053000.0,98813000.0,93115000.0,86580000.0,94357000.0,87080000.0,82253000.0,82926000.0,76601000.0,55151000.0,52877000.0
Investments,205726000.0,212456000.0,26690000.0,192386000.0,193438000.0,196174000.0,175375000.0,163765000.0,117681000.0,471808000.0,441603000.0
Net Debt,193656000.0,47726000.0,16775000.0,113924000.0,94740000.0,68766000.0,77881000.0,14271000.0,25934000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,861711000.0,845448000.0,-18052000.0,567090000.0,534715000.0,532853000.0,476950000.0,498555000.0,407348000.0,,
