Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,162000000.0,167000000.0,163000000.0,146000000.0,151000000.0
Stock-based compensation,,,,,
Operating Cash Flow,286000000.0,270000000.0,247000000.0,244000000.0,241000000.0
Capital Expenditure,-156000000.0,-133000000.0,-101000000.0,-84000000.0,-101000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,2000000,3000000,-4000000,1000000,49000000
Investing Cash flow,433000000.0,299000000.0,-389000000.0,-121000000.0,218000000.0
Issuance (repayment) of debt,-252000000.0,-274000000.0,-49000000.0,-280000000.0,-320000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-664000000.0,-589000000.0,136000000.0,-124000000.0,-527000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,55000000.0,-20000000.0,-6000000.0,-1000000.0,-68000000.0
Free Cash Flow,130000000.0,136000000.0,146000000.0,161000000.0,140000000.0
Net Cash/Marketcap,,,,,
