Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,24176000.0,16512000.0,17980000.0,60734000.0,16362000.0,16762000.0,24657000.0,115650000.0,92007000.0,45190000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,24176000.0,16512000.0,17980000.0,60734000.0,16362000.0,16762000.0,24657000.0,115650000.0,92007000.0,45190000.0
Receivables,589263000.0,675826000.0,669200000.0,653156000.0,747630000.0,752234000.0,775818000.0,872958000.0,891019000.0,871833000.0
Inventories,255484000.0,278063000.0,284484000.0,253326000.0,251831000.0,262858000.0,261265000.0,384991000.0,425576000.0,436061000.0
Total current assets,912280000.0,1019879000.0,1058630000.0,1077563000.0,1180060000.0,1150698000.0,3980734000.0,2238708000.0,1816216000.0,1647594000.0
Property, Plant & Equipment Net,1006182000.0,1094064000.0,1163851000.0,1174137000.0,1172596000.0,1216047000.0,1248637000.0,1936235000.0,2113391000.0,2102253000.0
Goodwill and Intangible Assets,197512000.0,379155000.0,362009000.0,237077000.0,381565000.0,399677000.0,418354000.0,1580224000.0,4027060000.0,4094094000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2518000.0,12871000.0,64819000.0,94106000.0,150220000.0,111681000.0,139211000.0,134435000.0,212990000.0,174361000.0
Total non-current assets,1206212000.0,1483950000.0,1547597000.0,1442600000.0,1589576000.0,1651347000.0,1716849000.0,3516459000.0,6140451000.0,6196347000.0
Total assets,2118492000.0,2503829000.0,2606227000.0,2520163000.0,2769636000.0,2802045000.0,5697583000.0,5755167000.0,7956667000.0,7843941000.0
Payables,699661000.0,671070000.0,706981000.0,741988000.0,774900000.0,761288000.0,913631000.0,1127717000.0,1232876000.0,1225017000.0
Short-term debt,1174000.0,1125000.0,140806000.0,1493000.0,698000.0,698000.0,10535000.0,202292000.0,174250000.0,248352000.0
Total current liabilities,700835000.0,672195000.0,847787000.0,761895000.0,794451000.0,781087000.0,2410387000.0,1524049000.0,1440965000.0,1482414000.0
Long-term debt,905170000.0,912074000.0,745245000.0,833080000.0,916481000.0,896564000.0,2311708000.0,3541635000.0,3893275000.0,3980627000.0
Total debt,906344000.0,913199000.0,886051000.0,834573000.0,917179000.0,897262000.0,2322243000.0,3743927000.0,4067525000.0,4228979000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,13707000.0,60018000.0,126009000.0,106820000.0,137944000.0,100691000.0,104835000.0,292539000.0,756714000.0,620093000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1102925000.0,1175687000.0,1147884000.0,1212764000.0,1347867000.0,1306643000.0,2827568000.0,4329769000.0,5001634000.0,4994295000.0
Total liabilities,1803760000.0,1847882000.0,1995671000.0,1974659000.0,2142318000.0,2087730000.0,5237955000.0,5853818000.0,6442599000.0,6476709000.0
Other comprehensive income,-98607000.0,-78410000.0,-89633000.0,-85803000.0,-84983000.0,-57190000.0,-186584000.0,-199520000.0,-146653000.0,-166976000.0
Retained earnings (deficit),-260977000.0,74219000.0,45654000.0,-49523000.0,-41015000.0,-20719000.0,-833897000.0,-992519000.0,583102000.0,491611000.0
Total shareholders equity,302960000.0,655947000.0,610556000.0,545504000.0,627318000.0,714315000.0,357187000.0,-103398000.0,1499525000.0,1351946000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,882168000.0,896687000.0,868071000.0,773839000.0,900817000.0,880500000.0,2297586000.0,3628277000.0,3975518000.0,4183789000.0
Other Assets,43357000.0,49478000.0,86966000.0,110347000.0,164237000.0,118844000.0,2918994000.0,865109000.0,407614000.0,294510000.0
Other Liabilities,0.0,0.0,0.0,18414000.0,18853000.0,19101000.0,1486221000.0,194040000.0,33839000.0,9045000.0
