Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31,2013-01-31,2012-01-31,2011-01-31,2010-01-31
Cash and cash equivalents,738000.0,534000.0,788000.0,815000.0,470000.0,1051000.0,853000.0,2897000.0,1528000.0,1045000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,738000.0,534000.0,788000.0,815000.0,470000.0,1051000.0,853000.0,2897000.0,1528000.0,1045000.0
Receivables,13293000.0,11414000.0,10131000.0,9963000.0,10657000.0,8520000.0,8868000.0,13144000.0,10630000.0,14268000.0
Inventories,47289000.0,42057000.0,35689000.0,34603000.0,26678000.0,27780000.0,25317000.0,27791000.0,35371000.0,43589000.0
Total current assets,63111000.0,55713000.0,48493000.0,46772000.0,38815000.0,39639000.0,36962000.0,45808000.0,49515000.0,61312000.0
Property, Plant & Equipment Net,41920000.0,42442000.0,34325000.0,34820000.0,35221000.0,36305000.0,36882000.0,39208000.0,42061000.0,44434000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,9773000.0,10264000.0,17283000.0,1020000.0,1047000.0,1104000.0,1743000.0,2524000.0,2972000.0,11324000.0
Total non-current assets,60002000.0,60910000.0,59694000.0,42663000.0,42996000.0,43705000.0,45201000.0,48417000.0,51073000.0,61120000.0
Total assets,123113000.0,116623000.0,108187000.0,89435000.0,81811000.0,83344000.0,82163000.0,94225000.0,100588000.0,122432000.0
Payables,17760000.0,14106000.0,12388000.0,12982000.0,9901000.0,12355000.0,11864000.0,11684000.0,9536000.0,11641000.0
Short-term debt,5504000.0,4681000.0,68000.0,663000.0,3366000.0,2248000.0,4053000.0,5497000.0,12000.0,2372000.0
Total current liabilities,32125000.0,27723000.0,21585000.0,22778000.0,21405000.0,22656000.0,24436000.0,27210000.0,20017000.0,22926000.0
Long-term debt,15910000.0,12000000.0,4943000.0,6097000.0,6153000.0,6000000.0,0.0,6011000.0,6519000.0,6912000.0
Total debt,21414000.0,16681000.0,5011000.0,6760000.0,9519000.0,8248000.0,4053000.0,11508000.0,6531000.0,9284000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,45000.0,44000.0,36000.0,38000.0,42000.0,69000.0,714000.0,1709000.0,2120000.0,1120000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,33961000.0,30188000.0,27248000.0,33344000.0,37833000.0,33083000.0,30707000.0,36119000.0,30169000.0,30236000.0
Total liabilities,66086000.0,57911000.0,48833000.0,56122000.0,59238000.0,55739000.0,55143000.0,63329000.0,50186000.0,53162000.0
Other comprehensive income,-9042000.0,-9259000.0,-11394000.0,-14330000.0,-20234000.0,-13980000.0,-15986000.0,-15328000.0,-9742000.0,-9571000.0
Retained earnings (deficit),-52192000.0,-49648000.0,-46380000.0,-69140000.0,-73690000.0,-74540000.0,-72810000.0,-68980000.0,-54465000.0,-35453000.0
Total shareholders equity,57027000.0,58712000.0,59354000.0,33313000.0,22573000.0,27605000.0,27020000.0,30896000.0,50402000.0,69270000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,20676000.0,16147000.0,4223000.0,5945000.0,9049000.0,7197000.0,3200000.0,8611000.0,5003000.0,8239000.0
Other Assets,1791000.0,1708000.0,1885000.0,1391000.0,1010000.0,2288000.0,1924000.0,1976000.0,1986000.0,2410000.0
Other Liabilities,8861000.0,8936000.0,9129000.0,9133000.0,8138000.0,8053000.0,8519000.0,10029000.0,10469000.0,8913000.0
