Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Cash and cash equivalents,57372128.0,132622467.0,19232275.0,7818936.0,954681.0
Short-term investments,36554913.0,28696234.0,0.0,0.0,0.0
Cash and short-term investments,93927041.0,161318701.0,19232275.0,7818936.0,954681.0
Receivables,418639.0,0.0,4182502.0,11951205.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,97680645.0,163122765.0,27554131.0,9620452.0,1843604.0
Property Plant & Equipment Net,1253723.0,767087.0,427938.0,252830.0,205380.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,70600297.0,0.0,0.0,0.0,0.0
Tax assets,3721177.0,0.0,400062.0,568405.0,
Total non-current assets,75575197.0,767087.0,828000.0,12772440.0,
Total assets,173255842.0,163889852.0,28382131.0,22392892.0,7391838.0
Payables,0.0,0.0,0.0,48412.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0
Total current liabilities,26562726.0,23846783.0,4877775.0,8380935.0,4041450.0
Long-term debt,20000000.0,0.0,0.0,0.0,0.0
Total debt,20000000.0,0.0,0.0,0.0,
Deferred revenue,300684.0,0.0,0.0,0.0,
Tax Liabilities,9371530.0,20059828.0,4088646.0,2100637.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,20189958.0,0.0,0.0,0.0,
Total liabilities,46752684.0,23846783.0,4877775.0,8380935.0,4041450.0
Other comprehensive income,-1756958.0,4379229.0,-1544753.0,-464717.0,
Retained earnings (deficit),69768756.0,77241073.0,11759100.0,3188236.0,-350171.0
Total shareholders equity,126503158.0,140043069.0,23504356.0,14011957.0,3350388.0
Investments,107155210.0,28696234.0,0.0,0.0,0.0
Net Debt,-37372128.0,-132622467.0,,,
Other Assets,3335320.0,1804299.0,,,
Other Liabilities,26562726.0,23846783.0,4877775.0,8332523.0,4041450.0
