date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2000000.0,-136400000.0,-100000.0,-34900000.0,-69800000.0,-98800000.0,-285700000.0,-341500000.0,-718400000.0,-200400000.0,-40900000.0,-10200000.0,-12300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900000.0,5800000.0,3700000.0,5000000.0,6200000.0,4400000.0,4400000.0,14100000.0,13500000.0,3000000.0,3300000.0,700000.0,1500000.0,2800000.0,2600000.0,4000000.0,3500000.0,2800000.0,3400000.0
,commonStockRepurchased,0.0,-83100000.0,-75200000.0,-78200000.0,-55900000.0,-5600000.0,-4100000.0,-5200000.0,-4700000.0,-3500000.0,-2100000.0,-1300000.0,-5200000.0,-43000000.0,0.0,-100000.0,-100000.0,0.0,-100000.0,-100000.0,-10800000.0,-18100000.0,-60400000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-15000000.0,-45100000.0,-42100000.0,-39100000.0,-35800000.0,-32400000.0,-29100000.0,-26800000.0,-24900000.0,-23200000.0,-21700000.0,-20100000.0,-18600000.0,-17500000.0,-15900000.0,-14100000.0,-12800000.0,-11800000.0,-11100000.0,-10500000.0,-9800000.0,-10300000.0,-9400000.0,-9400000.0,-10000000.0,-8100000.0,-7200000.0
,otherFinancingActivites,0.0,-1200000.0,0.0,-700000.0,17900000.0,8000000.0,7600000.0,8300000.0,-2600000.0,3200000.0,400000.0,4000000.0,0.0,3200000.0,10900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8700000.0,0.0,400000.0
,netCashUsedProvidedByFinancingActivities,-137100000.0,-36800000.0,-80700000.0,-109000000.0,-113900000.0,-41500000.0,-30800000.0,-5100000.0,-3400000.0,-24700000.0,-34000000.0,-22600000.0,-20900000.0,84600000.0,-60200000.0,120500000.0,-15400000.0,-12100000.0,-33000000.0,-15800000.0,11200000.0,8600000.0,-19000000.0,-7100000.0,-28900000.0,43900000.0,8700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,20500000.0,-700000.0,-5600000.0,12200000.0,-1300000.0,-22100000.0,-22800000.0,2600000.0,2100000.0,-3900000.0,-3200000.0,2700000.0,-7100000.0,3400000.0,4600000.0,1300000.0,2000000.0,4600000.0,2500000.0,-2100000.0,-1900000.0,-2300000.0,800000.0,-2600000.0,-100000.0,800000.0,800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,176000000.0,101700000.0,101500000.0,32900000.0,-71600000.0,19300000.0,25300000.0,68100000.0,70100000.0,-18400000.0,27100000.0,-4100000.0,-21200000.0,61300000.0,-1700000.0,-20000000.0,31000000.0,4600000.0,-8900000.0,-600000.0,-2600000.0,14000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,615000000.0,439100000.0,337400000.0,235900000.0,203000000.0,274600000.0,255300000.0,230000000.0,161900000.0,91800000.0,110200000.0,83100000.0,87200000.0,108400000.0,47100000.0,48800000.0,68800000.0,37800000.0,33200000.0,42100000.0,42700000.0,45300000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,439000000.0,337400000.0,235900000.0,203000000.0,274600000.0,255300000.0,230000000.0,161900000.0,91800000.0,110200000.0,83100000.0,87200000.0,108400000.0,47100000.0,48800000.0,68800000.0,37800000.0,33200000.0,42100000.0,42700000.0,45300000.0,31300000.0,52300000.0,27300000.0,17400000.0,27200000.0,5200000.0
,operatingCashFlow,472000000.0,367200000.0,288600000.0,263300000.0,219400000.0,212400000.0,182900000.0,220500000.0,187400000.0,130700000.0,138300000.0,137700000.0,135000000.0,129200000.0,143800000.0,85600000.0,68900000.0,69200000.0,53900000.0,32700000.0,48600000.0,69400000.0,71000000.0,67700000.0,63400000.0,46100000.0,49800000.0
,capitalExpenditure,0.0,-126400000.0,-104700000.0,-130800000.0,-170200000.0,-131600000.0,-112100000.0,-155800000.0,-132000000.0,-96800000.0,-73800000.0,-107800000.0,-139100000.0,-129400000.0,-90300000.0,-54100000.0,-57400000.0,-60800000.0,-37700000.0,-44100000.0,-57300000.0,-63400000.0,-76700000.0,-34400000.0,-31700000.0,-31300000.0,-27100000.0
,freeCashFlow,472000000.0,240800000.0,183900000.0,132500000.0,49200000.0,80800000.0,70800000.0,64700000.0,55400000.0,33900000.0,64500000.0,29900000.0,-4100000.0,-200000.0,53500000.0,31500000.0,11500000.0,8400000.0,16200000.0,-11400000.0,-8700000.0,6000000.0,-5700000.0,33300000.0,31700000.0,14800000.0,22700000.0
