Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,1470000000.0,1264000000.0,1366000000.0,1386000000.0,1342000000.0
Stock-based compensation,55000000.0,42000000.0,55000000.0,42000000.0,45000000.0
Operating Cash Flow,951000000.0,924000000.0,1027000000.0,1467000000.0,1519000000.0
Capital Expenditure,-909000000.0,-990000000.0,-1055000000.0,-786000000.0,-841000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,-50000000,33000000,93000000
Investing Cash flow,-983000000.0,-990000000.0,-522000000.0,-769000000.0,-708000000.0
Issuance (repayment) of debt,-2486000000.0,-3474000000.0,-3485000000.0,-1422000000.0,-5185000000.0
Issuance (buybacks) of shares,-19000000.0,-29000000.0,-46000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,17000000.0,93000000.0,-501000000.0,-719000000.0,-896000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-16000000.0,28000000.0,4000000.0,-20000000.0,-84000000.0
Free Cash Flow,42000000.0,-65000000.0,-29000000.0,681000000.0,678000000.0
Net Cash/Marketcap,,,,,
