Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,18017000.0,22553000.0,26838000.0,35128000.0,54812000.0,66223000.0,61169000.0,0.0,44437000.0,20790000.0
Short-term investments,167000.0,259000.0,105000.0,782000.0,0.0,396000.0,389000.0,0.0,0.0,0.0
Cash and short-term investments,18184000.0,22812000.0,26943000.0,35910000.0,54812000.0,66619000.0,61558000.0,0.0,44437000.0,20790000.0
Receivables,12646000.0,11769000.0,14415000.0,16398000.0,14608000.0,13986000.0,13626000.0,0.0,13290000.0,11279000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,33166000.0,37239000.0,44466000.0,57061000.0,77363000.0,101474000.0,86320000.0,0.0,57767000.0,39324000.0
Property Plant & Equipment Net,3790000.0,4921000.0,6158000.0,7905000.0,9022000.0,8245000.0,4314000.0,0.0,3425000.0,4089000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,163000.0,404000.0,986000.0,0.0,1058000.0,1411000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1645000.0,0.0,1052000.0,1769000.0,1460000.0,2032000.0,1710000.0,0.0,2024000.0,7079000.0
Total non-current assets,10258000.0,8433000.0,9064000.0,11518000.0,13125000.0,13328000.0,11513000.0,0.0,8235000.0,6808000.0
Total assets,43424000.0,45672000.0,53530000.0,68579000.0,90488000.0,114802000.0,97833000.0,0.0,66002000.0,46132000.0
Payables,17129000.0,19105000.0,19714000.0,23655000.0,23008000.0,31766000.0,28695000.0,0.0,9931000.0,6834000.0
Short-term debt,0.0,0.0,0.0,5658000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,26810000.0,29593000.0,29823000.0,41015000.0,36302000.0,70562000.0,43666000.0,0.0,18204000.0,12074000.0
Long-term debt,2137000.0,2628000.0,2764000.0,3177000.0,3436000.0,2469000.0,798000.0,0.0,0.0,0.0
Total debt,2137000.0,2628000.0,2764000.0,8835000.0,3436000.0,2469000.0,798000.0,0.0,0.0,0.0
Deferred revenue,1339000.0,825000.0,719000.0,1085000.0,1192000.0,1578000.0,2698000.0,0.0,1785000.0,1443000.0
Tax Liabilities,489000.0,961000.0,691000.0,477000.0,574000.0,9345000.0,0.0,0.0,2099000.0,2672000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4692000.0,5629000.0,8407000.0,9354000.0,17808000.0,15374000.0,11626000.0,0.0,1909000.0,3287000.0
Total liabilities,29365000.0,32594000.0,35466000.0,47192000.0,50674000.0,83467000.0,54494000.0,0.0,20113000.0,15361000.0
Other comprehensive income,0.0,0.0,0.0,7759000,0.0,0.0,965000,0.0,-1038000.0,-1173000.0
Retained earnings (deficit),18153000.0,16550000.0,21716000.0,17386000.0,53122000.0,37117000.0,42948000.0,0.0,40165000.0,27008000.0
Total shareholders equity,14059000.0,13078000.0,18064000.0,21387000.0,39814000.0,31335000.0,43339000.0,0.0,45889000.0,30771000.0
Investments,167000.0,259000.0,105000.0,782000.0,0.0,396000.0,389000.0,0.0,0.0,0.0
Net Debt,-15880000.0,-19925000.0,-24074000.0,-26293000.0,-51376000.0,-63754000.0,-60371000.0,0.0,-44437000.0,-20790000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,7255000.0
Other Liabilities,-2137000.0,-2628000.0,-2764000.0,-3177000.0,-3436000.0,-2469000.0,-798000.0,0.0,8273000.0,5240000.0
