date,,2020-08-02_FY,2019-07-28_FY,2018-07-29_FY,2017-07-30_FY,2016-07-31_FY,2015-08-02_FY,2014-08-03_FY,2013-07-28_FY,2012-07-29_FY,2011-07-31_FY,2010-08-01_FY,2009-08-02_FY,2008-08-03_FY,2007-07-29_FY,2006-07-30_FY,2005-07-31_FY,2004-08-01_FY,2003-08-03_FY,2002-07-28_FY,2001-07-29_FY,2000-07-30_FY,1999-08-01_FY,1998-08-02_FY,1997-08-03_FY,1996-07-28_FY,1995-07-30_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000.0,9700000.0,8600000.0,38900000.0
,otherInvestingActivites,0.0,555000000.0,68000000.0,407000000.0,-18000000.0,253000000.0,609000000.0,141000000.0,412000000.0,2000000.0,487000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000000.0,-272700000.0,-85800000.0,-237900000.0,-60200000.0,-237900000.0
,netCashUsedForInvestingActivites,2272000000.0,153000000.0,-7197000000.0,-368000000.0,-354000000.0,-603000000.0,-134000000.0,-2154000000.0,-323000000.0,-261000000.0,-300000000.0,-378000000.0,531000000.0,603000000.0,-294000000.0,-314000000.0,-275000000.0,-432000000.0,-288000000.0,-1122000000.0,-204000000.0,-322000000.0,-391000000.0,-298000000.0,-609000000.0,-1658000000.0,-409000000.0,-601300000.0,-387000000.0,-478700000.0,-387500000.0,-473200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1769000.0,-702000000.0,-63000000.0,-90000000.0,0.0,-400000000.0,-206000000.0,-825000000.0,257000000.0,-700000000.0,-135000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,96000000.0,0.0,0.0,0.0,0.0,0.0,71000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,35500000.0,19200000.0,47700000.0,0.0,0.0
,commonStockRepurchased,23000000.0,0.0,-86000000.0,-435000000.0,-143000000.0,-235000000.0,-58000000.0,-70000000.0,-300000000.0,-728000000.0,-333000000.0,-455000000.0,-856000000.0,-975000000.0,-270000000.0,-110000000.0,-31000000.0,-7000000.0,9000000.0,-594000000.0,-374000000.0,-969000000.0,-567000000.0,-1590000000.0,-180000000.0,13000000.0,-145000000.0,-42300000.0,-149600000.0,-175600000.0,-28700000.0,0.0
,dividendsPaid,-426000000.0,-423000000.0,-426000000.0,-420000000.0,-390000000.0,-394000000.0,-391000000.0,-367000000.0,-373000000.0,-378000000.0,-365000000.0,-350000000.0,-329000000.0,-308000000.0,-292000000.0,-275000000.0,-259000000.0,-259000000.0,-286000000.0,-374000000.0,-384000000.0,-386000000.0,-367000000.0,-350000000.0,-338000000.0,-295000000.0,-266000000.0,-216400000.0,-166400000.0,-137500000.0,-124300000.0,-86700000.0
,otherFinancingActivites,0.0,-466000000.0,6382000000.0,36000000.0,7000000.0,512000000.0,-252000000.0,2582000000.0,-392000000.0,15000000.0,416000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,33900000.0
,netCashUsedProvidedByFinancingActivities,-2987000000.0,-1591000000.0,5807000000.0,-911000000.0,-1071000000.0,-550000000.0,-925000000.0,1237000000.0,-920000000.0,-700000000.0,-556000000.0,-814000000.0,-1300000000.0,-1863000000.0,-318000000.0,-668000000.0,-475000000.0,-432000000.0,-726000000.0,15000000.0,-943000000.0,-614000000.0,-1005000000.0,-910000000.0,-631000000.0,426000000.0,-534000000.0,-97200000.0,-429500000.0,-219600000.0,-101800000.0,163100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1000000.0,-7000000.0,-8000000.0,11000000.0,5000000.0,-32000000.0,-9000000.0,-36000000.0,-26000000.0,49000000.0,2000000.0,-4000000.0,13000000.0,0.0,3000000.0,0.0,6000000.0,2000000.0,-6000000.0,-2000000.0,3000000.0,-6000000.0,-18000000.0,13000000.0,8000000.0,4000000.0,6000000.0,-3400000.0,5400000.0,-8700000.0,700000.0,-12100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,680000000.0,-47000000.0,-93000000.0,23000000.0,43000000.0,21000000.0,-101000000.0,-2000000.0,-149000000.0,230000000.0,203000000.0,-30000000.0,10000000.0,-586000000.0,617000000.0,8000000.0,0.0,11000000.0,-3000000.0,-3000000.0,21000000.0,-10000000.0,-1000000.0,-8000000.0,-19000000.0,-43000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,711000000.0,2000000.0,226000000.0,319000000.0,296000000.0,253000000.0,232000000.0,333000000.0,335000000.0,484000000.0,254000000.0,51000000.0,81000000.0,71000000.0,657000000.0,40000000.0,32000000.0,32000000.0,21000000.0,24000000.0,27000000.0,6000000.0,25000000.0,26000000.0,34000000.0,53000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,31000000.0,49000000.0,319000000.0,296000000.0,253000000.0,232000000.0,333000000.0,335000000.0,484000000.0,254000000.0,51000000.0,81000000.0,71000000.0,657000000.0,40000000.0,32000000.0,32000000.0,21000000.0,24000000.0,27000000.0,6000000.0,16000000.0,26000000.0,34000000.0,53000000.0,96000000.0,63000000.0,112100000.0,178900000.0,80700000.0,120900000.0,112000000.0
,operatingCashFlow,1396000000.0,1398000000.0,1305000000.0,1291000000.0,1463000000.0,1206000000.0,967000000.0,951000000.0,1120000000.0,1142000000.0,1057000000.0,1166000000.0,766000000.0,674000000.0,1226000000.0,990000000.0,744000000.0,873000000.0,1017000000.0,1106000000.0,1165000000.0,932000000.0,1413000000.0,1187000000.0,1213000000.0,1185000000.0,968000000.0,652400000.0,744300000.0,805200000.0,448400000.0,357300000.0
,capitalExpenditure,-299000000.0,-384000000.0,-407000000.0,-338000000.0,-341000000.0,-380000000.0,-347000000.0,-336000000.0,-323000000.0,-272000000.0,-315000000.0,-345000000.0,-298000000.0,-334000000.0,-309000000.0,-332000000.0,-288000000.0,-283000000.0,-269000000.0,-200000000.0,-200000000.0,-297000000.0,-256000000.0,-331000000.0,-416000000.0,-391000000.0,-421000000.0,-366300000.0,-336500000.0,-361100000.0,-387600000.0,-284100000.0
,freeCashFlow,1097000000.0,1014000000.0,898000000.0,953000000.0,1122000000.0,826000000.0,620000000.0,615000000.0,797000000.0,870000000.0,742000000.0,821000000.0,468000000.0,340000000.0,917000000.0,658000000.0,456000000.0,590000000.0,748000000.0,906000000.0,965000000.0,635000000.0,1157000000.0,856000000.0,797000000.0,794000000.0,547000000.0,286100000.0,407800000.0,444100000.0,60800000.0,73200000.0
