date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1647100000.0,-400600000.0,-551600000.0,-799000000.0,-1569600000.0,-1034700000.0,-907800000.0,-511200000.0,-1694900000.0,-513300000.0,-74000000.0,-250400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36400000.0,96700000.0,87946000.0,61408000.0,59989000.0,126615000.0,45531000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-146200000.0,-353700000.0,-562400000.0,-600300000.0,-739600000.0,-755100000.0,-428600000.0,-307600000.0,-209900000.0,-690000000.0,-348800000.0,-68800000.0,-337200000.0,-371400000.0,-282764000.0,-213266000.0,-165414000.0,-227145000.0,-8894000.0,-32164000.0,-186516000.0,-42400000.0,-53000000.0,-60800000.0,-22800000.0,-90400000.0
,dividendsPaid,-560800000.0,-554900000.0,-496500000.0,-448700000.0,-427500000.0,-400700000.0,-344400000.0,-218100000.0,-306800000.0,-162900000.0,-145500000.0,-132700000.0,-128500000.0,-114000000.0,-101174000.0,-89807000.0,-82419000.0,-75413000.0,-69583000.0,-66456000.0,-61644000.0,-54300000.0,-49000000.0,-41500000.0,-36100000.0,-33100000.0
,otherFinancingActivites,-18000000.0,24800000.0,-18500000.0,-24200000.0,8100000.0,44900000.0,-55200000.0,25500000.0,40400000.0,-27700000.0,16900000.0,7700000.0,7700000.0,20600000.0,17480000.0,0.0,-800000.0,-313000.0,-1746000.0,18381000.0,30622000.0,13200000.0,5700000.0,26300000.0,17100000.0,-4500000.0
,netCashUsedProvidedByFinancingActivities,-341800000.0,-1349600000.0,-1172700000.0,-522700000.0,-868200000.0,-1150900000.0,-1071000000.0,-292600000.0,-1393600000.0,2933800000.0,-462200000.0,-397800000.0,-235600000.0,-482400000.0,-16361000.0,-146028000.0,-205425000.0,-277979000.0,-143744000.0,257513000.0,-115235000.0,-99100000.0,-104900000.0,35100000.0,-44500000.0,-116600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-30100000.0,20400000.0,7600000.0,-11400000.0,-7400000.0,-49900000.0,-25900000.0,1900000.0,-7300000.0,6300000.0,-15900000.0,9000000.0,-7600000.0,1900000.0,2432000.0,-1849000.0,2157000.0,2281000.0,1114000.0,548000.0,-1317000.0,-600000.0,-1700000.0,-1600000.0,-600000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1073800000.0,-107600000.0,82600000.0,-116000000.0,234600000.0,-116800000.0,-129600000.0,-818600000.0,-685800000.0,1601300000.0,168700000.0,6900000.0,-70700000.0,-346600000.0,379651000.0,33147000.0,-14395000.0,36421000.0,7412000.0,-2172000.0,-3783000.0,19300000.0,-32700000.0,-8100000.0,0.0,0.0
,cashAtEndOfPeriod,1260200000.0,186400000.0,294000000.0,211400000.0,327400000.0,92800000.0,209600000.0,339200000.0,1157800000.0,1843600000.0,242300000.0,73600000.0,66700000.0,137400000.0,484029000.0,104378000.0,71231000.0,85626000.0,49205000.0,41793000.0,43965000.0,47700000.0,28500000.0,61200000.0,0.0,0.0
,cashAtBeginningOfPeriod,186400000.0,294000000.0,211400000.0,327400000.0,92800000.0,209600000.0,339200000.0,1157800000.0,1843600000.0,242300000.0,73600000.0,66700000.0,137400000.0,484000000.0,104378000.0,71231000.0,85626000.0,49205000.0,41793000.0,43965000.0,47748000.0,28400000.0,61200000.0,69300000.0,24700000.0,98300000.0
,operatingCashFlow,1860200000.0,2420700000.0,2277700000.0,2091300000.0,1939700000.0,1999800000.0,1815600000.0,1559800000.0,1203000000.0,685500000.0,950400000.0,695000000.0,753200000.0,797600000.0,627564000.0,590136000.0,582464000.0,529199000.0,423326000.0,364481000.0,315486000.0,293500000.0,235600000.0,235100000.0,254300000.0,166500000.0
,capitalExpenditure,-489000000.0,-800600000.0,-847100000.0,-868600000.0,-756800000.0,-815200000.0,-793900000.0,-662300000.0,-607500000.0,-366000000.0,-297700000.0,-297300000.0,-394500000.0,-361500000.0,-320939000.0,-268783000.0,-275871000.0,-212035000.0,-212757000.0,-157937000.0,-150009000.0,-191600000.0,-187800000.0,-121700000.0,-111500000.0,-109900000.0
,freeCashFlow,1371200000.0,1620100000.0,1430600000.0,1222700000.0,1182900000.0,1184600000.0,1021700000.0,897500000.0,595500000.0,319500000.0,652700000.0,397700000.0,358700000.0,436100000.0,306625000.0,321353000.0,306593000.0,317164000.0,210569000.0,206544000.0,165477000.0,101900000.0,47800000.0,113400000.0,142800000.0,56600000.0
