Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,399000000.0,56000000.0,66000000.0,52000000.0,48300000.0,58000000.0,42700000.0,20200000.0,115500000.0,0.0,35200000.0
Short-term investments,207800000.0,145500000.0,153400000.0,167900000.0,190600000.0,198800000.0,5000000.0,1500000.0,1000000.0,0.0,30100000.0
Cash and short-term investments,399000000.0,56000000.0,66000000.0,52000000.0,48300000.0,58000000.0,47700000.0,21700000.0,116500000.0,0.0,65300000.0
Receivables,217400000.0,218500000.0,206100000.0,205000000.0,187900000.0,191000000.0,213400000.0,150700000.0,131700000.0,0.0,85200000.0
Inventories,176600000.0,172500000.0,151600000.0,153100000.0,153600000.0,168500000.0,177500000.0,90000000.0,83700000.0,0.0,42500000.0
Total current assets,1023200000.0,610600000.0,593600000.0,600300000.0,604100000.0,637800000.0,639400000.0,305300000.0,380100000.0,0.0,328200000.0
Property Plant & Equipment Net,140300000.0,142000000.0,150400000.0,152500000.0,158300000.0,159500000.0,171900000.0,117900000.0,120600000.0,0.0,85300000.0
Goodwill and Intangible Assets,1032900000.0,1069200000.0,1171400000.0,1175800000.0,1003600000.0,1081200000.0,1144400000.0,617600000.0,300000000.0,0.0,16300000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,-2644200000.0,1938900000.0,0.0,0.0,0.0,170400000.0
Tax assets,2700000.0,3500000.0,0.0,23900000.0,21900000.0,30500000.0,22300000.0,19600000.0,28300000.0,0.0,56500000.0
Total non-current assets,1205400000.0,1254000000.0,1362900000.0,1360600000.0,1204000000.0,1280700000.0,1363800000.0,782200000.0,800600000.0,0.0,122200000.0
Total assets,2228600000.0,1864600000.0,1956500000.0,1960900000.0,1808100000.0,1918500000.0,2003200000.0,1087500000.0,1180700000.0,0.0,561100000.0
Payables,236200000.0,196800000.0,158000000.0,135700000.0,104300000.0,192600000.0,181400000.0,35300000.0,30500000.0,0.0,13100000.0
Short-term debt,0.0,0.0,18800000.0,13800000.0,9400000.0,15000000.0,10000000.0,45500000.0,30900000.0,0.0,60000000.0
Total current liabilities,589300000.0,531700000.0,511700000.0,433700000.0,404200000.0,491100000.0,465500000.0,151800000.0,136200000.0,0.0,134900000.0
Long-term debt,619500000.0,344600000.0,446900000.0,596300000.0,518700000.0,543500000.0,654300000.0,271600000.0,431500000.0,0.0,0.0
Total debt,619500000.0,344600000.0,465700000.0,610100000.0,528100000.0,558500000.0,664300000.0,317100000.0,462400000.0,0.0,60000000.0
Deferred revenue,158200000.0,125900000.0,132300000.0,78600000.0,79700000.0,76100000.0,80900000.0,0.0,0.0,0.0,0.0
Tax Liabilities,10200000.0,19500000.0,18300000.0,16600000.0,14600000.0,2100000.0,28500000.0,2900000.0,7300000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,738200000.0,468300000.0,549300000.0,648300000.0,579400000.0,632700000.0,771100000.0,317600000.0,492900000.0,0.0,122200000.0
Total liabilities,1474500000.0,1133500000.0,1205100000.0,1328600000.0,1214000000.0,1335200000.0,1434900000.0,581200000.0,737600000.0,0.0,257100000.0
Other comprehensive income,295200000,284300000,325500000,328800000,329900000,323800000,254600000,247800000,237400000,0.0,-55400000.0
Retained earnings (deficit),599500000.0,531000000.0,507100000.0,433300000.0,372100000.0,311700000.0,252200000.0,238300000.0,182700000.0,0.0,79300000.0
Total shareholders equity,754100000.0,731100000.0,751400000.0,632300000.0,594100000.0,583300000.0,568300000.0,506300000.0,443100000.0,0.0,304000000.0
Investments,207800000.0,145500000.0,153400000.0,167900000.0,190600000.0,-2445400000.0,1943900000.0,1500000.0,1000000.0,0.0,200500000.0
Net Debt,220500000.0,288600000.0,399700000.0,558100000.0,479800000.0,500500000.0,621600000.0,296900000.0,346900000.0,0.0,-5300000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39900000.0
Other Liabilities,147000000.0,133500000.0,144100000.0,246600000.0,230400000.0,211400000.0,198300000.0,111800000.0,108500000.0,0.0,61800000.0
