Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,72259804.0,150805639.0,123031537.0,102896486.0,92982564.0,26890321.0,75031489.0,71978630.0,65606413.0,62335437.0,17879026.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,72259804.0,150805639.0,123031537.0,102896486.0,92982564.0,26890321.0,75031489.0,71978630.0,65606413.0,62335437.0,17879026.0
Receivables,177903977.0,199890951.0,164551606.0,141661835.0,109439435.0,127983376.0,105547648.0,74208483.0,29005521.0,15793168.0,8262970.0
Inventories,162013889.0,53784814.0,78006276.0,87436315.0,101302947.0,75486898.0,34511167.0,28602684.0,23732404.0,11262647.0,7162249.0
Total current assets,414954039.0,407426651.0,370954462.0,333305345.0,304184346.0,228212666.0,227164937.0,175089323.0,118881464.0,89478076.0,28024468.0
Property, Plant & Equipment Net,26669938.0,30894683.0,34191332.0,37569739.0,44634194.0,48061611.0,50660989.0,80065161.0,70873480.0,29625592.0,26951303.0
Goodwill and Intangible Assets,25755870.0,28484381.0,30104569.0,31820886.0,29051389.0,30429129.0,31792772.0,32694450.0,33465874.0,11585570.0,1073165.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,66046360.0,75559309.0,84727168.0,83201293.0,125398272.0,164897544.0,121563405.0,112941730.0,104489523.0,42309866.0,20519255.0
Total assets,481000399.0,482985960.0,455681630.0,416506638.0,429582618.0,393110210.0,348728342.0,288031053.0,223370987.0,131787942.0,61618426.0
Payables,22646493.0,30400540.0,22714999.0,7719157.0,4440232.0,5136584.0,4679346.0,7252467.0,6051665.0,396288.0,2049211.0
Short-term debt,11157307.0,4726300.0,7678111.0,4665500.0,23605540.0,24002720.0,16099100.0,13931280.0,4099550.0,0.0,3170290.0
Total current liabilities,84444714.0,83066274.0,49718115.0,39350537.0,56633144.0,61070418.0,51875050.0,45774399.0,31497746.0,3250020.0,8458299.0
Long-term debt,0.0,7371899.0,8435461.0,6671769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,11157307.0,12098199.0,16113572.0,11337269.0,23605540.0,24002720.0,16099100.0,13931280.0,4099550.0,0.0,3170290.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625014.0,11059313.0,41645.0,24000.0
Tax Liabilities,31357690.0,29952206.0,2690407.0,4104218.0,4504542.0,1921455.0,25728759.0,17675389.0,7004865.0,2304382.0,2887828.0
Deposit Liabilities,6514619.0,7251967.0,7007509.0,6320841.0,19129853.0,25700586.0,1433661.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,7371899.0,8435461.0,6671769.0,0.0,0.0,0.0,0.0,0.0,0.0,20519255.0
Total liabilities,84444714.0,90438173.0,58153576.0,46022306.0,56633144.0,61070418.0,51875050.0,45774399.0,31497746.0,3250020.0,28977554.0
Other comprehensive income,-19821211.0,-3598215.0,-5127443.0,-5696388.0,25708238.0,22840491.0,21813410.0,15780507.0,10903756.0,3356611.0,2457130.0
Retained earnings (deficit),247122574.0,235822726.0,244738993.0,221345279.0,198814259.0,172021331.0,148925125.0,109142824.0,72287436.0,43536408.0,24642768.0
Total shareholders equity,396555686.0,392547787.0,397528054.0,370484332.0,372949474.0,332039792.0,296853292.0,242256654.0,191873241.0,128537922.0,32640872.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-61102497.0,-138707440.0,-106917965.0,-91559217.0,-69377024.0,-2887601.0,-58932389.0,-58047350.0,-61506863.0,-62335437.0,-14708736.0
Other Assets,2776369.0,2945247.0,5365043.0,1310709.0,459400.0,-2147929.0,12074633.0,299526.0,537126.0,86824.0,289713.0
Other Liabilities,50640914.0,47939434.0,19325005.0,26965880.0,28587372.0,31931114.0,31096604.0,24590652.0,21346531.0,2853732.0,3238798.0
