Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,60904000.0,42737000.0,55359000.0,31046000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,60904000.0,42737000.0,55359000.0,31046000.0
Receivables,37899000.0,43937000.0,45158000.0,23570000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,672327000.0,621599000.0,504494000.0,346376000.0
Property, Plant & Equipment Net,41579000.0,24249000.0,16159000.0,17770000.0
Goodwill and Intangible Assets,17739000.0,18150000.0,18331000.0,18511000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,21628000.0,23545000.0,31197000.0,26856000.0
Total non-current assets,,,,
Total assets,753273000.0,687543000.0,570181000.0,409513000.0
Payables,44950000.0,42213000.0,31390000.0,34529000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,45631000.0,45069000.0,34166000.0,35332000.0
Long-term debt,562590000.0,389295000.0,493478000.0,339077000.0
Total debt,562590000.0,513295000.0,493478000.0,339077000.0
Deferred revenue,28261000.0,33023000.0,28970000.0,1729000.0
Tax Liabilities,681000.0,884000.0,1026000.0,803000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,,,,
Total liabilities,636482000.0,591387000.0,556614000.0,376138000.0
Other comprehensive income,54000.0,2003000.0,1087000.0,286000.0
Retained earnings (deficit),-66525000.0,-79954000.0,-76385000.0,-54012000.0
Total shareholders equity,116791000.0,96156000.0,13567000.0,33375000.0
Investments,562106000.0,524619000.0,392663000.0,274208000.0
Net Debt,501686000.0,,,
Other Assets,573524000.0,,,
Other Liabilities,681000.0,2856000.0,2776000.0,803000.0
