Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,316000000.0,216000000.0,162000000.0,136000000.0,200000000.0
Short-term investments,000000.0,000000.0,0000000.0,000000.0,5000000.0
Cash and short-term investments,000000.0,000000.0,0000000.0,000000.0,5000000.0
Receivables,363000000.0,326000000.0,284000000.0,248000000.0,230000000.0
Inventories,182000000.0,132000000.0,133000000.0,157000000.0,94000000.0
Total current assets,383000000.0,367000000.0,388000000.0,425000000.0,100000000.0
Property, Plant & Equipment Net,70000000.0,62000000.0,59000000.0,56000000.0,28000000.0
Goodwill and Intangible Assets,245000000,260000000,280000000,324000000,22000000
Long-term investments,8000000.0,7000000.0,16000000.0,6000000.0,13000000.0
Tax assets,43000000.0,20000000.0,20000000.0,13000000.0,15000000.0
Total non-current assets,121000000.0,117000000.0,276000000.0,349000000.0,45000000.0
Total assets,1304000000.0,1103000000.0,1047000000.0,1034000000.0,637000000.0
Payables,96000000.0,72000000.0,65000000.0,65000000.0,44000000.0
Short-term debt,16000000.0,16000000.0,14000000.0,3000000.0,000000.0
Total current liabilities,273000000.0,232000000.0,203000000.0,187000000.0,124000000.0
Long-term debt,56000000.0,72000000.0,224000000.0,294000000.0,000000.0
Total debt,56000000.0,72000000.0,224000000.0,294000000.0,000000.0
Deferred revenue,37000000.0,29000000.0,29000000.0,38000000.0,25000000.0
Tax Liabilities,37000000.0,14000000.0,17000000.0,20000000.0,20000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,121000000.0,117000000.0,276000000.0,349000000.0,45000000.0
Total liabilities,394000000.0,349000000.0,479000000.0,536000000.0,169000000.0
Other comprehensive income,0000000.0,-9000000.0,-2000000.0,-2000000.0,0000000.0
Retained earnings (deficit),573000000.0,440000000.0,361000000.0,304000000.0,269000000.0
Total shareholders equity,910000000.0,754000000.0,568000000.0,498000000.0,467000000.0
Investments,8000000.0,7000000.0,16000000.0,6000000.0,13000000.0
Net Debt,-244000000,-128000000,76000000,161000000,-200000000
Other Assets,10000000,22000000,84000000,75000000,10000000
Other Liabilities,1000000,19000000,16000000,15000000,0
