Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,5967967.0,28248906.0,34240980.0,69062074.0,3327468.0,7657000.0,1104000.0,6000.0
Short-term investments,0.0,0.0,10021963.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,5967967.0,28248906.0,44262943.0,69062074.0,3327468.0,7657000.0,1104000.0,6000.0
Receivables,0.0,0.0,0.0,10366.0,0.0,175000.0,14000.0,21000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7454322.0,28813086.0,45633781.0,69658487.0,3335249.0,7832000.0,1118000.0,27000.0
Property, Plant & Equipment Net,20425.0,55898.0,58364.0,40513.0,0.0,0.0,2000.0,0.0
Goodwill and Intangible Assets,32978.0,39124.0,39365.0,52483.0,59417.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,575232.0,237257.0,239897.0,235075.0,59417.0,0.0,2000.0,0.0
Total assets,8029554.0,29050343.0,45873678.0,69893562.0,3394666.0,7832000.0,1120000.0,27000.0
Payables,1586285.0,1971161.0,2214313.0,4320588.0,594764.0,1231000.0,2952000.0,2236000.0
Short-term debt,0.0,0.0,0.0,0.0,533605.0,0.0,898000.0,0.0
Total current liabilities,4918267.0,11848369.0,11714768.0,21124968.0,1171368.0,1231000.0,3850000.0,2236000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,533605.0,0.0,898000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,48003.0,56360.0,49069.0,0.0,787000.0,630000.0,276000.0
Total liabilities,4918267.0,11896372.0,11771128.0,21174037.0,1171368.0,2018000.0,4480000.0,2512000.0
Other comprehensive income,-352426.0,-236246.0,-280097.0,156480.0,46081.0,0.0,0.0,0.0
Retained earnings (deficit),-126803647.0,-110336867.0,-74937610.0,-56796613.0,-11479081.0,-20542000.0,-16922000.0,-12621000.0
Total shareholders equity,3111287.0,17153971.0,34102550.0,48719525.0,2223298.0,5814000.0,-3360000.0,-2485000.0
Investments,0.0,0.0,10021963.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-5967967.0,,,,,,,
Other Assets,1486033.0,,,,,,,
Other Liabilities,3331982.0,9877208.0,9500455.0,16804380.0,42999.0,0.0,0.0,0.0
