date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY,2002-02-28_FY,2001-02-28_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY,1997-02-28_FY,1996-02-29_FY,1995-08-31_FY,1994-08-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-11800000.0,3435900000.0,2318900000.0,1535100000.0,1054900000.0,839300000.0,1943100000.0,387800000.0,445000000.0,559500000.0,99300000.0,-301400000.0,-613300000.0,331900000.0,325262000.0,276464000.0,220414000.0,203306000.0,136421000.0,97342000.0,77375000.0,50500000.0,50100000.0,27700000.0,3300000.0,41000000.0,11700000.0
,depreciationAndAmortization,326500000.0,333100000.0,293800000.0,293900000.0,221000000.0,202000000.0,155300000.0,115400000.0,110300000.0,133800000.0,155900000.0,157000000.0,165900000.0,139300000.0,128175000.0,103727000.0,102047000.0,60149000.0,85404000.0,70886000.0,65150000.0,39000000.0,33500000.0,32000000.0,13900000.0,20700000.0,13800000.0
,deferredIncomeTax,-1153700000.0,389300000.0,-248100000.0,128700000.0,251000000.0,79300000.0,41600000.0,39200000.0,48000000.0,70900000.0,-30600000.0,2300000.0,98000000.0,52700000.0,30116000.0,48274000.0,31398000.0,21050000.0,3675000.0,6677000.0,-1500000.0,10100000.0,6300000.0,5800000.0,2000000.0,19200000.0,-4300000.0
,stockBasedCompensation,60400000.0,64100000.0,60900000.0,56100000.0,54000000.0,55000000.0,49900000.0,40800000.0,47600000.0,46000000.0,56300000.0,46100000.0,32000000.0,16500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,652100000.0,-1009100000.0,996900000.0,-172900000.0,-1074800000.0,1058600000.0,-1071800000.0,958600000.0,-585400000.0,203600000.0,8400000.0,-272600000.0,48500000.0,29405000.0,-193153000.0,554279000.0,296776000.0,108855000.0,-127791000.0,206049000.0,117380000.0,159400000.0,26600000.0,36400000.0,-8700000.0,10900000.0,-8300000.0
,accountsReceivables,-22000000.0,-71900000.0,-34100000.0,-49400000.0,-129800000.0,16100000.0,36500000.0,-38900000.0,-5600000.0,-86000000.0,61900000.0,87400000.0,56200000.0,-6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-29500000.0,-61900000.0,-123800000.0,-151000000.0,10100000.0,-132500000.0,-41100000.0,-90000000.0,51500000.0,190800000.0,51000000.0,-86000000.0,-37800000.0,-85100000.0,-121887000.0,-74466000.0,96051000.0,-40676000.0,-19130000.0,-57126000.0,1926000.0,1200000.0,-65600000.0,16200000.0,-70200000.0,41500000.0,800000.0
,accountsPayables,16800000.0,21400000.0,12800000.0,115900000.0,24700000.0,-800000.0,-49300000.0,76900000.0,-6000000.0,-82500000.0,-42700000.0,-26900000.0,16300000.0,34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1172300000.0,520200000.0,1529300000.0,532400000.0,705300000.0,1780100000.0,721500000.0,1793300000.0,834700000.0,1420100000.0,1216500000.0,1208100000.0,1480700000.0,1432200000.0,1402795000.0,1595948000.0,1041669000.0,744893000.0,636038000.0,763829000.0,557780000.0,440400000.0,281000000.0,254400000.0,218000000.0,226700000.0,215800000.0
,otherNonCashItems,302500000.0,195200000.0,85100000.0,-25600000.0,-12100000.0,39600000.0,10600000.0,22600000.0,-4800000.0,25100000.0,47100000.0,159300000.0,-29200000.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,4005000.0,-4000000.0,-2300000.0,800000.0,2100000.0,-15300000.0,-3800000.0
,netCashProvidedByOperatingActivites,2551100000.0,2246300000.0,1931400000.0,1696000000.0,1413700000.0,1081000000.0,826200000.0,556300000.0,784100000.0,619300000.0,402500000.0,506900000.0,519800000.0,313200000.0,435971000.0,320700000.0,340307000.0,236053000.0,213299000.0,103775000.0,148055000.0,107200000.0,28800000.0,107800000.0,-84800000.0,73300000.0,23200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-726500000.0,-886300000.0,-1057600000.0,-907400000.0,-891300000.0,-719400000.0,-223500000.0,-62100000.0,-68400000.0,-89100000.0,-107700000.0,-128600000.0,-143800000.0,-192000000.0,-132498000.0,-119664000.0,-105094000.0,-71575000.0,-543980000.0,-72676000.0,-510657000.0,-382100000.0,-31200000.0,-31600000.0,-16100000.0,-37100000.0,-7900000.0
,acquisitionsNet,234000000.0,-46000000.0,-155000000.0,-536000000.0,-1316000000.0,-310000000.0,-4681000000.0,-159000000.0,-82000000.0,220000000.0,350000000.0,204000000.0,-1166000000.0,-1065000000.0,-28000000.0,-1053000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-29700000.0,-900000.0,-3200000.0,-4600000.0,0.0,-2723000.0,-86121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,1500000.0,110200000.0,0.0,0.0,0.0,0.0,23400000.0,0.0,20200000.0,0.0,0.0,0.0,0.0,55100000.0,35953000.0,24243000.0,849000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,8700000.0,71400000.0,-19100000.0,-18700000.0,300000.0,13800000.0,17600000.0,15300000.0,-4500000.0,86900000.0,15600000.0,56100000.0,201000000.0,5100000.0,-7937000.0,-2618000.0,-2035000.0,-1674000.0,-41467000.0,2009000.0,0.0,-700000.0,-100000.0,-13900000.0,-11300000.0,-28300000.0,-5100000.0
,netCashUsedForInvestingActivites,-531000000.0,-4831800000.0,-1423100000.0,-1461800000.0,-2207400000.0,-1015900000.0,-4863800000.0,-206800000.0,-135100000.0,188100000.0,256600000.0,128600000.0,-1112900000.0,-1197100000.0,-15558000.0,-1222860000.0,-1158487000.0,-71961000.0,-585447000.0,-70667000.0,-495680000.0,-382400000.0,-18700000.0,-36300000.0,-26800000.0,-64100000.0,-13000000.0
