Date,1993-01,1992-01,1991-01,1990-01,1989-01
Revenue,36000000.0,32000000.0,46000000.0,53000000.0,65000000.0
Revenue Growth,,,,,
Cost of Revenue,26000000.0,22000000.0,32000000.0,34000000.0,41000000.0
Gross Profit,10000000.0,10000000.0,14000000.0,19000000.0,25000000.0
R&D Expenses,,,,,
SG&A Expense,13000000.0,12000000.0,15000000.0,18000000.0,21000000.0
Operating Expenses,14000000.0,12000000.0,16000000.0,19000000.0,22000000.0
Operating Income,-4000000.0,-2000000.0,-1000000.0,-0000000.0,3000000.0
Interest Expense,,,,,
Earnings before Tax,000000.0,-3000000.0,-2000000.0,-2000000.0,1000000.0
Income Tax Expense,000000.0,-1000000.0,-1000000.0,-1000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-4000000.0,-2000000.0,-2000000.0,-1000000.0,1000000.0
Preferred Dividends,,,,,
Net Income Com,-4000000.0,-2000000.0,-2000000.0,-1000000.0,1000000.0
EPS,-2.20,-1.30,-0.77,-0.55,0.34
EPS Diluted,-2.20,-1.30,-0.77,-0.55,0.34
Weighted Average Shs Out,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Weighted Average Shs Out (Dil),2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Dividend per Share,,,,,
Gross Margin,0.27777777777778,0.3125,0.30434782608696,0.35849056603774,0.38461538461538
EBITDA Margin,-0.083333333333333,-0.0625,-0,0.018867924528302,0.061538461538462
EBIT Margin,-0.11111111111111,-0.09375,-0.065217391304348,-0.037735849056604,0.015384615384615
Profit Margin,-0.11111111111111,-0.0625,-0.043478260869565,-0.018867924528302,0.015384615384615
Free Cash Flow margin,,,,,
EBITDA,-3000000.0,-2000000.0,-0000000.0,1000000.0,4000000.0
EBIT,-4000000,-3000000,-3000000,-2000000,1000000
Consolidated Income,-4000000.0,-2000000.0,-2000000.0,-1000000.0,1000000.0
Earnings Before Tax Margin,0,-0.09375,-0.043478260869565,-0.037735849056604,0.015384615384615
Net Profit Margin,-0.11111111111111,-0.0625,-0.043478260869565,-0.018867924528302,0.015384615384615
