date,,2021-09-24_FY,2020-09-25_FY,2019-09-27_FY,2018-09-28_FY,2017-09-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,317823000.0,231619000.0,255505000.0,122805000.0,202427000.0
,depreciationAndAmortization,112757000.0,90878000.0,85123000.0,81283000.0,84308000.0
,deferredIncomeTax,-37048000.0,-5274000.0,-40191000.0,89934000.0,-29368000.0
,stockBasedCompensation,99698000.0,86628000.0,76580000.0,71249000.0,65343000.0
,changeInWorkingCapital,-24638000.0,205400000.0,-136691000.0,445717000.0,219014000.0
,accountsReceivables,-49034000.0,1251000.0,-27492000.0,-65723000.0,1041000.0
,inventory,17154000.0,-11784000.0,-16098000.0,-6602000.0,-11922000.0
,accountsPayables,44230000.0,-45185000.0,169000.0,15690000.0,44453000.0
,otherWorkingCapital,2361000.0,1280087000.0,1074687000.0,1211378000.0,765661000.0
,otherNonCashItems,-20839000.0,-265402000.0,87348000.0,-458786000.0,-170673000.0
,netCashProvidedByOperatingActivites,447753000.0,343849000.0,327674000.0,352202000.0,371051000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-54454000.0,-66347000.0,-96281000.0,-72814000.0,-99617000.0
,acquisitionsNet,-4500000.0,0.0,-14919000.0,-22852000.0,0.0
,purchasesOfInvestments,-67101000.0,-287777000.0,-265361000.0,-174195000.0,-289530000.0
,salesMaturitiesOfInvestments,64785000.0,491138000.0,337587000.0,360490000.0,236371000.0
,otherInvestingActivites,16365000.0,-2640000.0,-17255000.0,-12379000.0,-8956000.0
,netCashUsedForInvestingActivites,-44905000.0,134374000.0,-56229000.0,78250000.0,-161732000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,122088000.0,82658000.0,57346000.0,106162000.0,69998000.0
,commonStockRepurchased,-278069000.0,-196807000.0,-363373000.0,-172614000.0,-117676000.0
,dividendsPaid,-89172000.0,-88581000.0,-77496000.0,-66155000.0,-57059000.0
,otherFinancingActivites,-7362000.0,-5045000.0,-1758000.0,-1022000.0,4648000.0
,netCashUsedProvidedByFinancingActivities,-252515000.0,-207775000.0,-385281000.0,-133629000.0,-100089000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2720000.0,3938000.0,-5821000.0,-5777000.0,1675000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,153053000.0,274386000.0,-119657000.0,291046000.0,110905000.0
,cashAtEndOfPeriod,1233032000.0,1079979000.0,805593000.0,918063000.0,627017000.0
,cashAtBeginningOfPeriod,1079979000.0,805593000.0,925250000.0,627017000.0,516112000.0
,operatingCashFlow,447753000.0,343849000.0,327674000.0,352202000.0,371051000.0
,capitalExpenditure,-54454000.0,-68987000.0,-113536000.0,-85357000.0,-104867000.0
,freeCashFlow,393299000.0,274862000.0,214138000.0,266845000.0,266184000.0
