Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,7579000.0,3613000.0,11460000.0,11300000.0,12322000.0,17351000.0,8431.0,282884.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7579000.0,3613000.0,11460000.0,11300000.0,12322000.0,17351000.0,8431.0,282884.0
Receivables,26463000.0,6105000.0,69721000.0,67882000.0,73584000.0,40928000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,40902000.0,18261000.0,92338000.0,85722000.0,108817000.0,68097000.0,23049.0,301384.0
Property Plant & Equipment Net,35334000.0,32946000.0,42759000.0,61828000.0,77096000.0,64572000.0,0.0,0.0
Goodwill and Intangible Assets,5753000.0,2503000.0,2432000.0,2447000.0,3027000.0,3410000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,5454.0,19921.0
Tax assets,2160000.0,4592000.0,5122000.0,3756000.0,520000.0,1371000.0,0.0,0.0
Total non-current assets,61445000.0,123677000.0,109317000.0,73072000.0,94976000.0,77853000.0,61704399.0,61691789.0
Total assets,102347000.0,141938000.0,201655000.0,158794000.0,203793000.0,145950000.0,61727448.0,61993173.0
Payables,10103000.0,4551000.0,9301000.0,16575000.0,34255000.0,16511000.0,320469.0,32865.0
Short-term debt,7837000.0,0.0,56000.0,115000.0,460000.0,800000.0,0.0,0.0
Total current liabilities,36126000.0,21221000.0,51531000.0,48896000.0,76958000.0,40986000.0,905731.0,186015.0
Long-term debt,83205000.0,85050000.0,80238000.0,55000.0,185000.0,79888000.0,300000.0,0.0
Total debt,91042000.0,85050000.0,80294000.0,170000.0,645000.0,80688000.0,300000.0,0.0
Deferred revenue,4357000.0,1477000.0,7975000.0,3903000.0,187000.0,7927000.0,0.0,0.0
Tax Liabilities,3331000.0,7887000.0,15605000.0,2586000.0,20261000.0,7073000.0,154350.0,83150.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,87288000.0,90250000.0,80238000.0,110000.0,5916000.0,81002000.0,300000.0,0.0
Total liabilities,123936000.0,146697000.0,167210000.0,193439000.0,236232000.0,135012000.0,57575995.0,56856279.0
Other comprehensive income,230795000,133628000,131816000,35763000,23823000,25447000,4151230,5136671
Retained earnings (deficit),-249349000.0,-133306000.0,-92550000.0,-66139000.0,-56264000.0,-14511000.0,0.0,0.0
Total shareholders equity,-21589000.0,-4759000.0,34445000.0,-34645000.0,-32439000.0,10938000.0,4151453.0,5136894.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,5454.0,19921.0
Net Debt,83463000.0,81437000.0,68834000.0,-11130000.0,-11677000.0,63337000.0,291569.0,-282884.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,522000.0,35226000.0,35441000.0,144433000.0,153358000.0,13024000.0,56370264.0,56670264.0
