date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2003-01-04_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1997-01-04_FY,1995-12-30_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-649054000.0,-6264000.0,-1484000.0,-254314000.0,-13276000.0,-3975000.0,-4760000.0,-404872000.0,-2776000.0,248086000.0,-203063000.0,-3242000.0,-3632000.0,-168671000.0,-3062000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,155390000.0,0.0,44017000.0,89893000.0,48918000.0,30871000.0,34869000.0,48029000.0,62770000.0,134012000.0,137732000.0,62590000.0,64972000.0,69539000.0,119675000.0,99974000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-844617000.0,48620000.0,-250282000.0,-1110463000.0,-1000468000.0,-701752000.0,-692900000.0,-234000000.0,-244500000.0,-7420000.0,-274100000.0,-49400000.0,-84800000.0,-280500000.0,1100000.0,-229003000.0,106600000.0,-28800000.0,-84900000.0,-102000000.0,-104400000.0,-123800000.0,-101700000.0,-326700000.0,6300000.0,-50200000.0,-27900000.0
,dividendsPaid,-748663000.0,-767061000.0,-181373000.0,-684679000.0,-635994000.0,-565275000.0,-478900000.0,-402100000.0,-333200000.0,-285722000.0,-264300000.0,-261700000.0,-255200000.0,-246600000.0,-216500000.0,-124116000.0,-117700000.0,-111300000.0,-108800000.0,-106900000.0,-104900000.0,-104300000.0,-101700000.0,-100100000.0,-97000000.0,-92000000.0,-88200000.0
,otherFinancingActivites,0.0,-667004000.0,0.0,776346000.0,-6807000.0,518578000.0,104067000.0,105201000.0,-159228000.0,-108314000.0,792239000.0,0.0,0.0,0.0,0.0,17440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12300000.0
,netCashUsedProvidedByFinancingActivities,309732000.0,-1591005000.0,406786000.0,-1363003000.0,-1076879000.0,-840215000.0,-1107400000.0,-983800000.0,-802500000.0,912245000.0,-742800000.0,-319300000.0,-389800000.0,-50700000.0,-255000000.0,-423493000.0,-34400000.0,105300000.0,-520100000.0,-377800000.0,41300000.0,-83300000.0,12300000.0,-417400000.0,-398800000.0,-136300000.0,55400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-27476000.0,14811000.0,12220000.0,2965000.0,-6369000.0,-66680000.0,-65500000.0,7000000.0,4000000.0,15406000.0,-17300000.0,12400000.0,-12900000.0,14800000.0,8100000.0,-12260000.0,10400000.0,30300000.0,13500000.0,-700000.0,-2300000.0,-3700000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,854736000.0,-132603000.0,119793000.0,-661629000.0,282257000.0,-26101000.0,195500000.0,178900000.0,256200000.0,-451011000.0,60700000.0,349700000.0,60000000.0,-21400000.0,46700000.0,-188950000.0,-29300000.0,18400000.0,164300000.0,213200000.0,39000000.0,16700000.0,-60900000.0,-146500000.0,186600000.0,24300000.0,0.0
,cashAtEndOfPeriod,1256962000.0,548159000.0,689190000.0,566233000.0,1227862000.0,945899000.0,971500000.0,775900000.0,597200000.0,341228000.0,792700000.0,731700000.0,382000000.0,321600000.0,343700000.0,296557000.0,485700000.0,514400000.0,496300000.0,332200000.0,119000000.0,79700000.0,63100000.0,124500000.0,270600000.0,84300000.0,0.0
,cashAtBeginningOfPeriod,402226000.0,680762000.0,569397000.0,1227862000.0,945605000.0,972000000.0,776000000.0,597000000.0,341000000.0,792239000.0,732000000.0,382000000.0,322000000.0,343000000.0,297000000.0,485507000.0,515000000.0,496000000.0,332000000.0,119000000.0,80000000.0,63000000.0,124000000.0,271000000.0,84000000.0,60000000.0,151600000.0
,operatingCashFlow,874527000.0,1664223000.0,-243223000.0,1474660000.0,1477919000.0,1203616000.0,1697600000.0,1506000000.0,1275000000.0,1081371000.0,1001300000.0,973500000.0,678400000.0,820600000.0,490800000.0,561346000.0,726900000.0,542300000.0,715500000.0,685700000.0,443300000.0,423400000.0,432700000.0,454700000.0,711500000.0,323700000.0,479400000.0
,capitalExpenditure,-333836000.0,-306841000.0,-73663000.0,-234730000.0,-220066000.0,-317784000.0,-302000000.0,-325100000.0,-282800000.0,-249128000.0,-125300000.0,-95600000.0,11462000.0,14085000.0,3327000.0,-110307000.0,-94400000.0,-99400000.0,-64500000.0,-81600000.0,-125200000.0,-150100000.0,-189100000.0,-154300000.0,-138700000.0,-155200000.0,-627700000.0
,freeCashFlow,540691000.0,1357382000.0,-316886000.0,1239930000.0,1257853000.0,885832000.0,1395600000.0,1180900000.0,992200000.0,832243000.0,876000000.0,877900000.0,543600000.0,700400000.0,354700000.0,451039000.0,632500000.0,442900000.0,651000000.0,604100000.0,318100000.0,273300000.0,243600000.0,300400000.0,572800000.0,168500000.0,-148300000.0
