date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,551500000.0,477400000.0,502100000.0,535800000.0,209100000.0,489000000.0,307500000.0,293900000.0,416200000.0,365900000.0,172500000.0,228500000.0,304600000.0,132400000.0,132000000.0,116600000.0,160200000.0,26500000.0,65800000.0,-337700000.0,110600000.0,212600000.0,106500000.0,162400000.0,210700000.0,215600000.0,173400000.0
,depreciationAndAmortization,162700000.0,150100000.0,168200000.0,113000000.0,137100000.0,115700000.0,131200000.0,127200000.0,137800000.0,126600000.0,133600000.0,127200000.0,124200000.0,133700000.0,131800000.0,136300000.0,134300000.0,124600000.0,118800000.0,131600000.0,188900000.0,180700000.0,206600000.0,238400000.0,254200000.0,248900000.0,229000000.0
,deferredIncomeTax,33600000.0,46100000.0,-47400000.0,104200000.0,58100000.0,19900000.0,-61000000.0,19600000.0,57300000.0,89800000.0,32100000.0,49900000.0,96900000.0,6500000.0,57200000.0,56400000.0,-60100000.0,-17300000.0,7200000.0,-200300000.0,-7900000.0,20600000.0,27400000.0,-15800000.0,52000000.0,-3700000.0,30300000.0
,stockBasedCompensation,18900000.0,25600000.0,23000000.0,21100000.0,20200000.0,15400000.0,14800000.0,14200000.0,17400000.0,15800000.0,14700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-133500000.0,314100000.0,-406500000.0,32300000.0,-107600000.0,494600000.0,65700000.0,-88100000.0,96900000.0,266700000.0,-95700000.0,104800000.0,231000000.0,77400000.0,-42700000.0,155400000.0,-29600000.0,-18900000.0,560000000.0,-188800000.0,89400000.0,-429300000.0,18700000.0,79400000.0,159500000.0,-95200000.0,-154300000.0
,accountsReceivables,-71800000.0,-123500000.0,-302200000.0,-262400000.0,-6100000.0,140900000.0,-276900000.0,-394500000.0,-193700000.0,-77900000.0,-109900000.0,-59300000.0,-99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-59700000.0,6400000.0,-224200000.0,-96800000.0,72500000.0,78300000.0,33100000.0,5100000.0,-198000000.0,-110500000.0,-7900000.0,20200000.0,-91600000.0,-39600000.0,21900000.0,4700000.0,-5900000.0,11600000.0,37400000.0,-40900000.0,-16700000.0,57000000.0,8200000.0,-39900000.0,-234300000.0,-217900000.0,-46200000.0
,accountsPayables,61800000.0,103000000.0,182300000.0,331700000.0,-24100000.0,-292500000.0,-21000000.0,40400000.0,41200000.0,69300000.0,106600000.0,-71500000.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-182000000.0,1350900000.0,1036800000.0,1443300000.0,1411000000.0,1518600000.0,1024000000.0,958300000.0,1046400000.0,949500000.0,682800000.0,778500000.0,673700000.0,442700000.0,365300000.0,408000000.0,252600000.0,282200000.0,301100000.0,-258900000.0,-70100000.0,-159500000.0,269800000.0,251100000.0,171700000.0,12200000.0,107400000.0
,otherNonCashItems,50400000.0,75300000.0,-92800000.0,-5700000.0,81300000.0,209100000.0,47000000.0,40600000.0,25100000.0,35100000.0,39400000.0,0.0,42800000.0,165200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52800000.0
,netCashProvidedByOperatingActivites,647800000.0,488500000.0,368400000.0,335500000.0,497800000.0,-357700000.0,373700000.0,328700000.0,359700000.0,381300000.0,354500000.0,301500000.0,307600000.0,269600000.0,264000000.0,217000000.0,210400000.0,168500000.0,106600000.0,-209300000.0,247100000.0,587300000.0,380900000.0,941900000.0,81000000.0,-103400000.0,305700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115400000.0,-124600000.0,-93500000.0,-85400000.0,-87000000.0,-83900000.0,-145600000.0,-240400000.0,-522300000.0,-277700000.0,-316700000.0,-533000000.0,-566300000.0,-356000000.0
,acquisitionsNet,-66000000.0,0.0,108000000.0,-1188000000.0,0.0,445000000.0,199000000.0,-340000000.0,-143000000.0,-125000000.0,-8000000.0,-34000000.0,-91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-47200000.0,-48000000.0,-48500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3200000.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0,-8700000.0,-20300000.0,0.0,0.0,-159200000.0,0.0,0.0,0.0,-55800000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,66400000.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700000.0,13700000.0,5200000.0,3200000.0,0.0,0.0,127900000.0,5800000.0,0.0,21200000.0,35400000.0,49500000.0,0.0
,otherInvestingActivites,-20400000.0,-54000000.0,-21400000.0,-40400000.0,-10000000.0,-40200000.0,-35700000.0,-62800000.0,-32400000.0,-18400000.0,-6800000.0,-13000000.0,-8100000.0,-10800000.0,-2000000.0,69500000.0,-35500000.0,-95200000.0,-29600000.0,0.0,88800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-200400000.0,-195900000.0,-115900000.0,-1349500000.0,-139200000.0,-1285500000.0,-233700000.0,-628500000.0,-393600000.0,-358000000.0,-154000000.0,-200700000.0,-191700000.0,-120600000.0,-109800000.0,-6400000.0,-109400000.0,-157800000.0,-110800000.0,-154900000.0,-34000000.0,-255200000.0,-364000000.0,-238400000.0,-436500000.0,-485600000.0,-392800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
