Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30,2013-04-30,2012-04-30,2011-04-30
Cash and cash equivalents,22983000.0,18522000.0,16427000.0,9906000.0,21387000.0,46080000.0,19013000.0,19848000.0,1662000.0
Short-term investments,7277000.0,4025000.0,0.0,0.0,0.0,0.0,3619000.0,0.0,0.0
Cash and short-term investments,30260000.0,22547000.0,16427000.0,9906000.0,21387000.0,46080000.0,22632000.0,19848000.0,1662000.0
Receivables,65455000.0,72405000.0,90728000.0,95226000.0,86680000.0,81480000.0,85658000.0,76493000.0,101958000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,93092000.0,99708000.0,115667000.0,100848000.0,105865000.0,125532000.0,103133000.0,94145000.0,73431000.0
Property Plant & Equipment Net,32676000.0,38636000.0,39789000.0,40957000.0,36232000.0,38343000.0,33037000.0,23948000.0,18228000.0
Goodwill and Intangible Assets,25727000.0,31477000.0,29800000.0,20498000.0,18049000.0,17292000.0,16606000.0,15714000.0,19166000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2099000.0,343000.0,6956000.0,3496000.0,6921000.0,4058000.0,4232000.0,8280000.0,395000.0
Total non-current assets,66909000.0,78295000.0,88601000.0,92375000.0,78281000.0,73231000.0,66397000.0,58051000.0,74362000.0
Total assets,160001000.0,178003000.0,204268000.0,193223000.0,184146000.0,198763000.0,169530000.0,152196000.0,147793000.0
Payables,30954000.0,32427000.0,36096000.0,36641000.0,41661000.0,33259000.0,30202000.0,30126000.0,36248000.0
Short-term debt,13108000.0,18113000.0,7738000.0,5947000.0,3934000.0,6797000.0,3400000.0,2736000.0,1973000.0
Total current liabilities,48188000.0,57072000.0,53168000.0,50851000.0,53818000.0,55783000.0,47054000.0,46471000.0,50151000.0
Long-term debt,1940000.0,2270000.0,18461000.0,0.0,21463000.0,21691000.0,24283000.0,26249000.0,2485000.0
Total debt,15048000.0,20383000.0,26199000.0,5947000.0,25397000.0,28488000.0,27683000.0,28985000.0,4458000.0
Deferred revenue,9301000.0,6713000.0,8709000.0,11738000.0,13716000.0,14110000.0,17936000.0,19331000.0,5152000.0
Tax Liabilities,984000.0,6978000.0,16809000.0,9903000.0,4510000.0,12721000.0,6762000.0,6689000.0,17808000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8099000.0,9429000.0,34645000.0,30871000.0,31466000.0,32795000.0,40640000.0,38660000.0,13515000.0
Total liabilities,56287000.0,66501000.0,87813000.0,81722000.0,85284000.0,88578000.0,87694000.0,85131000.0,63666000.0
Other comprehensive income,-1910000.0,-1347000.0,-2084000.0,-1698000.0,-697000.0,66000.0,1194000.0,676000.0,381000.0
Retained earnings (deficit),92932000.0,101139000.0,110029000.0,105907000.0,95339000.0,100574000.0,78592000.0,60965000.0,76691000.0
Total shareholders equity,103714000.0,111502000.0,116455000.0,111501000.0,98862000.0,110185000.0,81836000.0,67065000.0,84127000.0
Investments,7277000.0,4025000.0,0.0,0.0,0.0,0.0,3619000.0,0.0,0.0
Net Debt,-15212000.0,-2164000.0,9772000.0,-3959000.0,4010000.0,-17592000.0,5051000.0,9137000.0,2796000.0
Other Assets,-2623000.0,4756000.0,8512000.0,-4284000.0,-2202000.0,-2028000.0,-5157000.0,-2196000.0,-30189000.0
Other Liabilities,4126000.0,6532000.0,9334000.0,8263000.0,8223000.0,15727000.0,13452000.0,13609000.0,11930000.0
