date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,1252000000.0,2928000000.0,1287000000.0,14143000000.0,1061000000.0,1395000000.0,1760000000.0,10153000000.0,3067000000.0,1031000000.0,15408000000.0,-344000000.0,-157000000.0,-343000000.0,-657000000.0,-164000000.0,118000000.0,248000000.0,-92000000.0,-21000000.0,-208000000.0,-17000000.0,-18000000.0,-34000000.0,-98000000.0,-39000000.0,0.0,17000000.0,21000000.0,0.0,91000000.0,0.0
,netCashUsedForInvestingActivites,-4121000000.0,-6618000000.0,-3843000000.0,7762000000.0,-3859000000.0,-8655000000.0,-15072000000.0,-5647000000.0,-10508000000.0,-7015000000.0,4665000000.0,-9935000000.0,-17616000000.0,-8562000000.0,-29993000000.0,-11016000000.0,-7787000000.0,-3262000000.0,-2485000000.0,-2770000000.0,-5762000000.0,-1482000000.0,-1984000000.0,-2056000000.0,-1541000000.0,-1353000000.0,-908000000.0,-405000000.0,-791000000.0,-1333000000.0,-708000000.0,-938000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-254000000.0,-80000000.0,-4995000000.0,-7876000000.0,-2251000000.0,-103000000.0,-2014000000.0,-946000000.0,-2565000000.0,-961000000.0,-5320000000.0,-7858000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,121000000.0,0.0,0.0,0.0,35000000.0,20000000.0,138000000.0,96000000.0,133000000.0,13000000.0,198000000.0,285000000.0,220000000.0,402000000.0,430000000.0,108000000.0,44000000.0,51000000.0,31000000.0,24000000.0,13000000.0,20000000.0,25000000.0,9000000.0,12000000.0,19000000.0,11000000.0,7000000.0,406000000.0,5000000.0
,commonStockRepurchased,-897000000.0,-3530000000.0,-2999000000.0,-3063000000.0,-189000000.0,-82000000.0,0.0,0.0,-4960000000.0,-11123000000.0,-3866000000.0,0.0,-8249000000.0,-7001000000.0,-925000000.0,-1924000000.0,0.0,0.0,-300000000.0,0.0,0.0,-13000000.0,-523000000.0,-395000000.0,0.0,0.0,-1000000.0,-4000000.0,-4000000.0,-4000000.0,-37000000.0,0.0
,dividendsPaid,-1831000000.0,-1500000000.0,-1363000000.0,-1305000000.0,-1253000000.0,-3664000000.0,-3525000000.0,-3334000000.0,-3278000000.0,-3632000000.0,-3175000000.0,-2832000000.0,-2854000000.0,-2661000000.0,-2277000000.0,-1639000000.0,-1232000000.0,-1107000000.0,-684000000.0,-403000000.0,-346000000.0,-344000000.0,-353000000.0,-353000000.0,-329000000.0,-313000000.0,-293000000.0,-292000000.0,-291000000.0,-291000000.0,-256000000.0,-229000000.0
,otherFinancingActivites,-26000000.0,-119000000.0,-123000000.0,-112000000.0,-137000000.0,-78000000.0,-64000000.0,-2873000000.0,6345000000.0,-685000000.0,-709000000.0,-1265000000.0,-619000000.0,-444000000.0,-185000000.0,27000000.0,178000000.0,111000000.0,-190000000.0,-68000000.0,-118000000.0,-86000000.0,-92000000.0,-162000000.0,22000000.0,-56000000.0,173000000.0,-42000000.0,432000000.0,0.0,0.0,-20000000.0
,netCashUsedProvidedByFinancingActivities,-2708000000.0,-5229000000.0,-9359000000.0,-12356000000.0,764000000.0,-1429000000.0,-2574000000.0,-7133000000.0,-4481000000.0,-16305000000.0,-12819000000.0,-2855000000.0,-5764000000.0,-15340000000.0,7065000000.0,-5684000000.0,-3399000000.0,-5699000000.0,-2220000000.0,-799000000.0,1759000000.0,-418000000.0,288000000.0,-641000000.0,4000000.0,-369000000.0,-221000000.0,-915000000.0,-100000000.0,-253000000.0,-434000000.0,-1087000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-20000000.0,-46000000.0,-117000000.0,232000000.0,-66000000.0,-182000000.0,-214000000.0,-75000000.0,24000000.0,0.0,21000000.0,98000000.0,21000000.0,-9000000.0,15000000.0,-101000000.0,125000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2047000000.0,-789000000.0,-385000000.0,2715000000.0,1242000000.0,-2694000000.0,-1184000000.0,2628000000.0,-2162000000.0,-3674000000.0,8912000000.0,-213000000.0,-701000000.0,639000000.0,-1397000000.0,827000000.0,897000000.0,183000000.0,165000000.0,-7000000.0,11000000.0,41000000.0,-66000000.0,-452000000.0,548000000.0,-126000000.0,74000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3315000000.0,5362000000.0,6151000000.0,6325000000.0,3610000000.0,2368000000.0,5062000000.0,6246000000.0,3618000000.0,5780000000.0,9454000000.0,542000000.0,755000000.0,1456000000.0,817000000.0,2214000000.0,1387000000.0,490000000.0,307000000.0,142000000.0,149000000.0,138000000.0,97000000.0,163000000.0,615000000.0,67000000.0,193000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,5362000000.0,6151000000.0,6536000000.0,3610000000.0,2368000000.0,5062000000.0,6246000000.0,3618000000.0,5780000000.0,9454000000.0,542000000.0,755000000.0,1456000000.0,817000000.0,2214000000.0,1387000000.0,490000000.0,307000000.0,142000000.0,149000000.0,138000000.0,97000000.0,163000000.0,615000000.0,67000000.0,193000000.0,119000000.0,131000000.0,114000000.0,670000000.0,708000000.0,1079000000.0
,operatingCashFlow,4802000000.0,11104000000.0,12934000000.0,7077000000.0,4403000000.0,7572000000.0,16735000000.0,16087000000.0,13922000000.0,19646000000.0,17045000000.0,12479000000.0,22658000000.0,24550000000.0,21516000000.0,17628000000.0,11959000000.0,9356000000.0,4969000000.0,3562000000.0,4014000000.0,1941000000.0,1630000000.0,2245000000.0,2085000000.0,1596000000.0,1203000000.0,1308000000.0,908000000.0,1030000000.0,1104000000.0,1654000000.0
,capitalExpenditure,-4715000000.0,-6636000000.0,-6750000000.0,-4591000000.0,-4869000000.0,-10050000000.0,-17085000000.0,-15537000000.0,-14172000000.0,-13266000000.0,-9761000000.0,-10861000000.0,-19099000000.0,-11791000000.0,-15596000000.0,-11620000000.0,-9496000000.0,-6169000000.0,-4388000000.0,-3085000000.0,-2022000000.0,-1690000000.0,-2052000000.0,-2043000000.0,-1544000000.0,-1456000000.0,-1154000000.0,-1216000000.0,-1152000000.0,-1385000000.0,-1383000000.0,-872000000.0
,freeCashFlow,87000000.0,4468000000.0,6184000000.0,2486000000.0,-466000000.0,-2478000000.0,-350000000.0,550000000.0,-250000000.0,6380000000.0,7284000000.0,1618000000.0,3559000000.0,12759000000.0,5920000000.0,6008000000.0,2463000000.0,3187000000.0,581000000.0,477000000.0,1992000000.0,251000000.0,-422000000.0,202000000.0,541000000.0,140000000.0,49000000.0,92000000.0,-244000000.0,-355000000.0,-279000000.0,782000000.0
