date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY
,commonStockIssued,64000000.0,101000000.0,327000000.0,337000000.0,183000000.0,320000000.0,557000000.0,280000000.0,128000000.0,108000000.0,94000000.0,41000000.0,108000000.0,115000000.0,144000000.0,99000000.0,115000000.0,81000000.0,88000000.0,28654000.0,15523000.0,49932000.0,33925000.0
,commonStockRepurchased,-3000000.0,-1480000000.0,-1017000000.0,-509000000.0,-2722000000.0,-1254000000.0,-4857000000.0,-246000000.0,-197000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179000000.0,-186000000.0,-177000000.0,0.0,-606506000.0,0.0,0.0
,dividendsPaid,-679000000.0,-683000000.0,-535000000.0,-426000000.0,-277000000.0,-227000000.0,-187000000.0,-177000000.0,-164000000.0,-151000000.0,-138000000.0,-137000000.0,-124000000.0,-110000000.0,-97000000.0,-84000000.0,-66000000.0,-60000000.0,0.0,0.0,0.0,0.0,-7793000.0
,otherFinancingActivites,-9000000.0,-4000000.0,10000000.0,18000000.0,-51000000.0,24000000.0,25000000.0,5000000.0,18000000.0,18000000.0,5000000.0,-3000000.0,0.0,40000000.0,-2000000.0,0.0,0.0,1000000.0,3000000.0,356000.0,13920000.0,-8170000.0,-6939000.0
,netCashUsedProvidedByFinancingActivities,3381000000.0,-1039000000.0,227000000.0,528000000.0,3611000000.0,1349000000.0,-2719000000.0,1184000000.0,-244000000.0,-287000000.0,-692000000.0,400000000.0,-617000000.0,193000000.0,-324000000.0,-776000000.0,1150000000.0,-174000000.0,-406000000.0,122252000.0,-174489000.0,-227605000.0,-247204000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-70000000.0,-47000000.0,72000000.0,-42000000.0,-102000000.0,-108000000.0,-3000000.0,5000000.0,-27000000.0,41000000.0,-5000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2562000000.0,-946000000.0,-704000000.0,435000000.0,-229000000.0,855000000.0,-2009000000.0,2074000000.0,515000000.0,376000000.0,-340000000.0,753000000.0,-30000000.0,-368000000.0,898000000.0,-7000000.0,508000000.0,207000000.0,210000000.0,53343000.0,-257364000.0,95758000.0,68204000.0
,cashAtEndOfPeriod,4881000000.0,2319000000.0,3265000000.0,3969000000.0,3534000000.0,3763000000.0,2908000000.0,4917000000.0,2843000000.0,2328000000.0,1952000000.0,2292000000.0,1539000000.0,1569000000.0,1937000000.0,1039000000.0,1046000000.0,538000000.0,331000000.0,121302000.0,67959000.0,325323000.0,229565000.0
,cashAtBeginningOfPeriod,2319000000.0,3265000000.0,3969000000.0,3534000000.0,3763000000.0,2908000000.0,4917000000.0,2843000000.0,2328000000.0,1952000000.0,2292000000.0,1539000000.0,1569000000.0,1937000000.0,1039000000.0,1046000000.0,538000000.0,331000000.0,121000000.0,67959000.0,325323000.0,229565000.0,161361000.0
,operatingCashFlow,5097000000.0,5613000000.0,4674000000.0,4930000000.0,5708000000.0,5366000000.0,4264000000.0,4688000000.0,4835000000.0,4041000000.0,3138000000.0,2753000000.0,3484000000.0,3563000000.0,3676000000.0,3117000000.0,3020000000.0,1871000000.0,2228000000.0,2043806000.0,1625242000.0,1772120000.0,1706373000.0
,capitalExpenditure,-5868000000.0,-5490000000.0,-5663000000.0,-5116000000.0,-4818000000.0,-4347000000.0,-3533000000.0,-3375000000.0,-4007000000.0,-3434000000.0,-2816000000.0,-2459000000.0,-2947000000.0,-2882000000.0,-2518000000.0,-2236000000.0,-1271000000.0,-1511000000.0,-1615000000.0,-1893384000.0,-1627418000.0,-1769946000.0,-1880173000.0
,freeCashFlow,-771000000.0,123000000.0,-989000000.0,-186000000.0,890000000.0,1019000000.0,731000000.0,1313000000.0,828000000.0,607000000.0,322000000.0,294000000.0,537000000.0,681000000.0,1158000000.0,881000000.0,1749000000.0,360000000.0,613000000.0,150422000.0,-2176000.0,2174000.0,-173800000.0
