Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,356673.0,4912170.0,2604886.0,11151900.0,1317.0,419305.0,6747374.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,356673.0,4912170.0,2604886.0,11151900.0,1317.0,419305.0,6747374.0
Receivables,176120.0,3295818.0,1858042.0,4554821.0,0.0,1725800.0,1293517.0
Inventories,585760.0,538660.0,224148.0,94409.0,0.0,0.0,0.0
Total current assets,4618757.0,14055233.0,13364706.0,41082564.0,10305552.0,11639616.0,11752744.0
Property Plant & Equipment Net,406021.0,1795233.0,1977659.0,478075.0,0.0,4085945.0,5347138.0
Goodwill and Intangible Assets,0.0,119204374.0,257611395.0,301213445.0,0.0,7649731.0,9890844.0
Long-term investments,0.0,768486.0,720150.0,0.0,0.0,0.0,0.0
Tax assets,0.0,156782.0,219602.0,0.0,0.0,0.0,0.0
Total non-current assets,406021.0,122086598.0,260680358.0,301691520.0,10037787.0,11735676.0,15237982.0
Total assets,5024778.0,136141831.0,274045064.0,342774084.0,20343339.0,23375292.0,26990726.0
Payables,5677441.0,4584709.0,3911479.0,4150985.0,61965277.0,39691567.0,17972789.0
Short-term debt,7272198.0,7684859.0,0.0,0.0,0.0,1651880.0,2247154.0
Total current liabilities,20289199.0,22805567.0,15227090.0,24949878.0,67500288.0,96424582.0,67296592.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,7272198.0,7684859.0,0.0,0.0,0.0,1651880.0,2247154.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,2565985.0,9068560.0,12640736.0,0.0,45199.0,133967.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6921856.0,9786405.0,10420762.0,13142916.0,61965277.0,0.0,90048.0
Total liabilities,27211055.0,32591972.0,25647852.0,38092794.0,129465565.0,96424582.0,67386640.0
Other comprehensive income,-19074219.0,-16632493.0,-32607781.0,908193.0,-681493.0,-2712873.0,-1321937.0
Retained earnings (deficit),-637143041.0,-513903256.0,-352004277.0,-326711132.0,-233140944.0,-161205591.0,-129033247.0
Total shareholders equity,-22186277.0,103549859.0,248397212.0,304681290.0,-233819398.0,-156888709.0,-86593485.0
Investments,0.0,768486.0,720150.0,0.0,0.0,0.0,0.0
Net Debt,2772689.0,,,,,,
Other Assets,3500447.0,5308352.0,,,,,
Other Liabilities,7339560.0,10535999.0,11315611.0,20798893.0,5535011.0,55081135.0,47076649.0
