Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,653022000.0,627878000.0,908717000.0,795900000.0,680613000.0,252674000.0,39302000.0,30223000.0
Short-term investments,369355000.0,226787000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1022377000.0,854665000.0,908717000.0,795900000.0,680613000.0,252674000.0,39302000.0,30223000.0
Receivables,236063000.0,203366000.0,206765000.0,131784000.0,99910000.0,61158000.0,30752000.0,13357000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,219005000.0,309577000.0,135575000.0,85972000.0,55401000.0,22746000.0,10831000.0,5837000.0
Property, Plant & Equipment Net,94537000.0,106753000.0,106637000.0,72350000.0,45627000.0,21338000.0,10346000.0,5564000.0
Goodwill and Intangible Assets,42530000.0,35083000.0,15531000.0,932000.0,0.0,0.0,0.0,0.0
Long-term investments,26278000.0,148364000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,7001000.0,5960000.0,1580000.0,1622000.0,24840000.0,11758000.0,3384000.0,781000.0
Total non-current assets,72563000.0,82443000.0,66630000.0,24165000.0,13382000.0,5978000.0,5088000.0,3264000.0
Total assets,1634725000.0,1398795000.0,1287199000.0,1030711000.0,865662000.0,354927000.0,86992000.0,51277000.0
Payables,6652000.0,4448000.0,17637000.0,1152000.0,1978000.0,2178000.0,2176000.0,1442000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,548577000.0,562729000.0,428721000.0,272601000.0,180274000.0,104289000.0,51930000.0,28259000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,394198000.0,447484000.0,312473000.0,198511000.0,129810000.0,69554000.0,34407000.0,18985000.0
Tax Liabilities,2982000.0,4743000.0,1893000.0,1000000.0,378000.0,178000.0,1482000.0,1242000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,72563000.0,82443000.0,66630000.0,24165000.0,13382000.0,5978000.0,5088000.0,3264000.0
Total liabilities,621140000.0,645172000.0,495351000.0,296766000.0,193656000.0,110267000.0,57018000.0,31523000.0
Other comprehensive income,-11458000.0,-11991000.0,1593000.0,643000.0,140000.0,-71000.0,-1000.0,0.0
Retained earnings (deficit),-315593000.0,-402957000.0,-216958000.0,-72509000.0,11191000.0,5318000.0,-1758000.0,-3185000.0
Total shareholders equity,1013585000.0,753623000.0,791848000.0,733945000.0,672006000.0,244660000.0,9943000.0,-277000.0
Investments,395633000.0,375151000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-1022377000.0,-854665000.0,-908717000.0,-795900000.0,-680613000.0,-252674000.0,-39302000.0,-30223000.0
Other Assets,157280000.0,31187000.0,36142000.0,17055000.0,29738000.0,18349000.0,6107000.0,1860000.0
Other Liabilities,541925000.0,558281000.0,411084000.0,271449000.0,178296000.0,102111000.0,49754000.0,26817000.0
