Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,752000000.0,897000000.0,817000000.0,557000000.0,749000000.0
Short-term investments,290000000.0,000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,290000000.0,000000.0,000000.0,000000.0,000000.0
Receivables,588000000.0,439000000.0,416000000.0,577000000.0,667000000.0
Inventories,178000000.0,139000000.0,182000000.0,382000000.0,395000000.0
Total current assets,1682000000.0,1797000000.0,1925000000.0,1944000000.0,1942000000.0
Property, Plant & Equipment Net,1273000000.0,1379000000.0,1506000000.0,1526000000.0,1495000000.0
Goodwill and Intangible Assets,17000000,17000000,17000000,17000000,17000000
Long-term investments,,,,,
Tax assets,26000000.0,24000000.0,16000000.0,4000000.0,4000000.0
Total non-current assets,94000000.0,94000000.0,95000000.0,88000000.0,90000000.0
Total assets,3847000000.0,3859000000.0,3835000000.0,4133000000.0,4304000000.0
Payables,78000000.0,116000000.0,62000000.0,69000000.0,844000000.0
Short-term debt,558000000.0,558000000.0,558000000.0,508000000.0,558000000.0
Total current liabilities,1206000000.0,1228000000.0,1177000000.0,1453000000.0,1701000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,8000000.0,8000000.0,9000000.0,10000000.0,11000000.0
Tax Liabilities,87000000.0,85000000.0,85000000.0,78000000.0,79000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,94000000.0,94000000.0,95000000.0,88000000.0,90000000.0
Total liabilities,1300000000.0,1322000000.0,1272000000.0,1541000000.0,1791000000.0
Other comprehensive income,2154000000.0,000000.0,2171000000.0,2200000000.0,2121000000.0
Retained earnings (deficit),000000.0,1457000000.0,000000.0,000000.0,000000.0
Total shareholders equity,2547000000.0,2538000000.0,2563000000.0,2592000000.0,2513000000.0
Investments,,,,,
Net Debt,-194000000,-339000000,-259000000,-49000000,-191000000
Other Assets,509000000,831000000,786000000,850000000,694000000
Other Liabilities,377000000,494000000,489000000,787000000,109000000
