Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,16410000.0,5389000.0,36096000.0,43059000.0,12316000.0,12221000.0,20617000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,16410000.0,5389000.0,36096000.0,43059000.0,12316000.0,12221000.0,20617000.0
Receivables,1154000.0,1127000.0,3570000.0,2060000.0,2068000.0,1627000.0,1228000.0
Inventories,3422000.0,4295000.0,8462000.0,5405000.0,3991000.0,4741000.0,3517000.0
Total current assets,21621000.0,11451000.0,48790000.0,51057000.0,18800000.0,19600000.0,26143000.0
Property, Plant & Equipment Net,2078000.0,2950000.0,4555000.0,2822000.0,2608000.0,4858000.0,3991000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2078000.0,3637000.0,4767000.0,3047000.0,5637000.0,5408000.0,4181000.0
Total assets,23699000.0,15088000.0,53557000.0,54104000.0,24437000.0,25008000.0,30324000.0
Payables,1148000.0,1273000.0,1607000.0,1113000.0,1013000.0,996000.0,1251000.0
Short-term debt,7486000.0,44744000.0,41289000.0,0.0,1873000.0,0.0,0.0
Total current liabilities,14198000.0,50477000.0,48770000.0,7481000.0,8883000.0,3726000.0,3681000.0
Long-term debt,0.0,0.0,0.0,29565000.0,26837000.0,33783000.0,0.0
Total debt,7486000.0,44744000.0,41289000.0,29565000.0,28710000.0,33783000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,41000.0,301000.0,546000.0,31034000.0,27162000.0,34410000.0,628000.0
Total liabilities,14239000.0,50778000.0,49316000.0,38515000.0,36045000.0,38136000.0,4309000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-328885000.0,-301327000.0,-252389000.0,-196261000.0,-146533000.0,-114569000.0,-74668000.0
Total shareholders equity,9460000.0,-35690000.0,4241000.0,15589000.0,-143868000.0,-112782000.0,-73644000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-8924000.0,39355000.0,5193000.0,-13494000.0,16394000.0,21562000.0,-20617000.0
Other Assets,635000.0,640000.0,662000.0,533000.0,425000.0,1011000.0,781000.0
Other Liabilities,5564000.0,4460000.0,5874000.0,6368000.0,5997000.0,2730000.0,2430000.0
