Date,2017-03,2016-03,2015-03,2014-03,2013-03
Revenue,880000000.0,850000000.0,1020000000.0,1098000000.0,1099000000.0
Revenue Growth,,,,,
Cost of Revenue,478000000.0,488000000.0,807000000.0,829000000.0,842000000.0
Gross Profit,403000000.0,362000000.0,213000000.0,269000000.0,258000000.0
R&D Expenses,82000000.0,74000000.0,000000.0,000000.0,000000.0
SG&A Expense,296000000.0,282000000.0,189000000.0,169000000.0,153000000.0
Operating Expenses,387000000.0,375000000.0,213000000.0,220000000.0,155000000.0
Operating Income,16000000.0,-13000000.0,-1000000.0,48000000.0,103000000.0
Interest Expense,7000000.0,8000000.0,10000000.0,12000000.0,13000000.0
Earnings before Tax,9000000.0,-20000000.0,-12000000.0,38000000.0,90000000.0
Income Tax Expense,5000000.0,-12000000.0,-3000000.0,30000000.0,33000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,4000000.0,7000000.0,-11000000.0,9000000.0,58000000.0
Preferred Dividends,,,,,
Net Income Com,4000000.0,7000000.0,-11000000.0,9000000.0,58000000.0
EPS,0.05,0.09,-0.14,0.12,0.76
EPS Diluted,0.05,0.09,-0.14,0.11,0.75
Weighted Average Shs Out,78000000.0,78000000.0,77000000.0,75000000.0,75000000.0
Weighted Average Shs Out (Dil),80000000.0,78000000.0,77000000.0,77000000.0,76000000.0
Dividend per Share,,,,,
Gross Margin,0.45795454545455,0.42588235294118,0.20882352941176,0.24499089253188,0.23475887170155
EBITDA Margin,0.1125,0.085882352941176,0.11470588235294,0.13934426229508,0.1992720655141
EBIT Margin,0.018181818181818,0.0035294117647059,-0.003921568627451,0.046448087431694,0.094631483166515
Profit Margin,0.0045454545454545,0.0082352941176471,-0.01078431372549,0.0081967213114754,0.05277525022748
Free Cash Flow margin,,,,,
EBITDA,99000000.0,73000000.0,117000000.0,153000000.0,219000000.0
EBIT,16000000,3000000,-4000000,51000000,104000000
Consolidated Income,4000000.0,7000000.0,-11000000.0,9000000.0,58000000.0
Earnings Before Tax Margin,0.010227272727273,-0.023529411764706,-0.011764705882353,0.034608378870674,0.08189262966333
Net Profit Margin,0.0045454545454545,0.0082352941176471,-0.01078431372549,0.0081967213114754,0.05277525022748
