Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31
Depreciation & Amortization,20621052.6316,15972114.6398,16881559.2204,2773846.1538,2822555.205,3753164.557,4351032.4484,4571285.1406,5874226.8041
Stock-based compensation,4611278.1955,14216111.5414,4554722.6387,4113846.1538,5615141.9558,1444846.2929,11752212.3894,10704819.2771,10220618.5567
Operating Cash Flow,-33424812.0301,48041828.0403,112781859.0705,143927692.3077,75876971.6088,149546112.1157,91564405.1131,144969879.5181,150056701.0309
Capital Expenditure,-3878947.3684,-3747482.5716,-6233133.4333,-5305384.6154,-4549684.5426,-6594936.7089,-37728613.5693,-74878514.0562,-34445360.8247
Acquisitions and disposals,-3218796.9925,-8390395.0426,-7037481.2594,0.0,154187697.1609,0.0,0.0,-93699799.1968,-269473195.8763
Investment purchases and sales,0.0,19776917.1185,-19681409.2954,0.0,0.0,-6496383.3635,-10317600.7866,0.0,2301030.9278
Investing Cash flow,-35957142.8571,-16325329.2022,-43595952.024,-4929230.7692,105335173.5016,-102389692.5859,-160120943.9528,-206071285.1406,-328708247.4227
Issuance (repayment) of debt,106169924.812,38529821.8435,-135378560.7196,-27377692.3077,-56348580.4416,14823688.9693,183382497.5418,183063253.012,338631958.7629
Issuance (buybacks) of shares,0.0,-9249419.055,-4909295.3523,0.0,0.0,0.0,6882.9892,-958835.3414,0.0
Dividend payments,-66134586.4662,-66817195.9721,-57503748.1259,-57486153.8462,-65489747.6341,-104043399.6383,-154032448.3776,-147411646.5863,-138751546.3918
Financing Cash Flow,40106766.9173,-39439969.0163,-120520239.8801,-98625384.6154,-139168769.7161,-60015370.7052,56884955.7522,16182730.9237,218248453.6082
Effect of forex changes on cash,1503.7594,1127807.9009,-1304347.8261,-2848461.5385,5549684.5426,1153707.0524,-2645034.4149,327309.2369,-936082.4742
Net cash flow / Change in cash,-29273684.2105,-6595662.2773,-52638680.6597,37524615.3846,47593059.9369,-11705244.123,-14316617.5025,-44591365.4618,38660824.7423
Free Cash Flow,-37303759.3985,44294345.4686,106548725.6372,138622307.6923,71327287.0662,142951175.4069,53835791.5438,70091365.4618,115611340.2062
Net Cash/Marketcap,,,,,,,,,
