date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2515000000.0,-1064000000.0,-263000000.0,-315000000.0,-12000000.0,-61000000.0,-331000000.0,-260000000.0,-259000000.0,-683000000.0,-559000000.0,-408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,132000000.0,158000000.0,93000000.0,166000000.0,188000000.0,224000000.0,263000000.0,352000000.0,248000000.0,162000000.0,41000000.0,34000000.0,132000000.0,186000000.0,181000000.0,269000000.0,456000000.0,573000000.0,490000000.0,387000000.0,364000000.0,489000000.0,185000000.0,209800000.0,143100000.0,82600000.0,68600000.0
,commonStockRepurchased,0.0,-485000000.0,-675000000.0,-900000000.0,-800000000.0,-1400000000.0,-800000000.0,-550000000.0,-230000000.0,-361000000.0,-86000000.0,-33000000.0,0.0,-1300000000.0,0.0,0.0,-536000000.0,-1195000000.0,-1184000000.0,-763000000.0,-49000000.0,-13000000.0,-242000000.0,0.0,-230100000.0,-137700000.0,-142800000.0
,dividendsPaid,-943000000.0,-890000000.0,-807000000.0,-740000000.0,-682000000.0,-632000000.0,-582000000.0,-533000000.0,-497000000.0,-480000000.0,-452000000.0,-431000000.0,-412000000.0,-413000000.0,-374000000.0,-363000000.0,-681000000.0,-631000000.0,-593000000.0,-567000000.0,-514000000.0,-447000000.0,-375000000.0,-305600000.0,-239200000.0,-217000000.0,-206400000.0
,otherFinancingActivites,-291000000.0,-1172000000.0,-249000000.0,-207000000.0,-158000000.0,-128000000.0,-904000000.0,-390000000.0,-143000000.0,-141000000.0,-74000000.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,4800000.0,-30200000.0
,netCashUsedProvidedByFinancingActivities,-1880000000.0,3306000000.0,-1310000000.0,-1009000000.0,-1067000000.0,-906000000.0,-961000000.0,-834000000.0,-633000000.0,-1007000000.0,-1130000000.0,-464000000.0,-540000000.0,-2644000000.0,-759000000.0,128000000.0,1190000000.0,-1325000000.0,-1005000000.0,-536000000.0,-1001000000.0,-334000000.0,-366000000.0,398900000.0,-325000000.0,-92800000.0,-189800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,246000000.0,93000000.0,-168000000.0,251000000.0,-232000000.0,-301000000.0,-274000000.0,-59000000.0,82000000.0,-22000000.0,-10000000.0,152000000.0,-397000000.0,77000000.0,73000000.0,-43000000.0,28000000.0,47000000.0,7000000.0,-11000000.0,-21000000.0,-3000000.0,6000000.0,-14300000.0,-6200000.0,6000000.0,7600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,934000000.0,89000000.0,-139000000.0,179000000.0,-348000000.0,-584000000.0,-345000000.0,2000000.0,188000000.0,219000000.0,117000000.0,92000000.0,-448000000.0,44000000.0,56000000.0,637000000.0,731000000.0,119000000.0,9000000.0,297000000.0,-188000000.0,-182000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2089000000.0,1155000000.0,1066000000.0,1205000000.0,1026000000.0,1374000000.0,1958000000.0,2303000000.0,2301000000.0,2113000000.0,1894000000.0,1777000000.0,1685000000.0,2133000000.0,2089000000.0,2033000000.0,1396000000.0,665000000.0,546000000.0,537000000.0,240000000.0,428000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1155000000.0,1066000000.0,1205000000.0,1026000000.0,1374000000.0,1958000000.0,2303000000.0,2301000000.0,2113000000.0,1894000000.0,1777000000.0,1685000000.0,2133000000.0,2089000000.0,2033000000.0,1396000000.0,665000000.0,546000000.0,537000000.0,240000000.0,428000000.0,610000000.0,424000000.0,299600000.0,328100000.0,294900000.0,332000000.0
,operatingCashFlow,3382000000.0,2361000000.0,2428000000.0,1893000000.0,2007000000.0,1888000000.0,2112000000.0,1341000000.0,1322000000.0,1705000000.0,722000000.0,640000000.0,837000000.0,-231000000.0,878000000.0,399000000.0,2069000000.0,1867000000.0,1280000000.0,1377000000.0,1364000000.0,1000000000.0,1133000000.0,415400000.0,316500000.0,318100000.0,368500000.0
,capitalExpenditure,-348000000.0,-421000000.0,-314000000.0,-302000000.0,-253000000.0,-325000000.0,-368000000.0,-401000000.0,-320000000.0,-280000000.0,-271000000.0,-305000000.0,-386000000.0,-378000000.0,-307000000.0,-345000000.0,-376000000.0,-436000000.0,-423000000.0,-433000000.0,-512000000.0,-715000000.0,-599000000.0,-675000000.0,-157300000.0,-136900000.0,-149100000.0
,freeCashFlow,3034000000.0,1940000000.0,2114000000.0,1591000000.0,1754000000.0,1563000000.0,1744000000.0,940000000.0,1002000000.0,1425000000.0,451000000.0,335000000.0,451000000.0,-609000000.0,571000000.0,54000000.0,1693000000.0,1431000000.0,857000000.0,944000000.0,852000000.0,285000000.0,534000000.0,-259600000.0,159200000.0,181200000.0,219400000.0
