Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,28118000.0,16206000.0,31440000.0,18795000.0,43008000.0,1747000.0,134000.0
Short-term investments,70984000.0,51530000.0,81887000.0,37569000.0,6958000.0,561000.0,816000.0
Cash and short-term investments,99102000.0,67736000.0,113327000.0,56364000.0,49966000.0,2308000.0,950000.0
Receivables,1066000.0,996000.0,3236000.0,314000.0,495000.0,425000.0,113000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,101167000.0,69504000.0,117001000.0,57149000.0,50891000.0,2895000.0,1199000.0
Property Plant & Equipment Net,2235000.0,2042000.0,938000.0,646000.0,248000.0,62000.0,100000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,283000.0,8676000.0,17661000.0,47415000.0,104000.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2564000.0,10750000.0,18634000.0,48096000.0,386000.0,191000.0,190000.0
Total assets,103731000.0,80254000.0,135635000.0,105245000.0,51277000.0,3086000.0,1389000.0
Payables,6327000.0,6436000.0,2267000.0,1353000.0,626000.0,89000.0,159000.0
Short-term debt,0.0,0.0,20000.0,507000.0,505000.0,468000.0,0.0
Total current liabilities,10468000.0,10228000.0,5271000.0,4058000.0,2134000.0,1751000.0,363000.0
Long-term debt,0.0,0.0,0.0,20000.0,51000.0,4549000.0,3679000.0
Total debt,0.0,0.0,20000.0,527000.0,556000.0,5017000.0,3679000.0
Deferred revenue,0.0,62000.0,0.0,29000.0,35000.0,991000.0,37000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1081000.0,1425000.0,379000.0,385000.0,381000.0,4917000.0,3967000.0
Total liabilities,11549000.0,11653000.0,5650000.0,4443000.0,2515000.0,6668000.0,4330000.0
Other comprehensive income,-43000.0,-58000.0,-62000.0,-130000.0,-79000.0,0.0,0.0
Retained earnings (deficit),-215409000.0,-141281000.0,-75566000.0,-46230000.0,-29713000.0,-18229000.0,-15798000.0
Total shareholders equity,92182000.0,68601000.0,129985000.0,100802000.0,48762000.0,-3582000.0,-2941000.0
Investments,71267000.0,60206000.0,99548000.0,84984000.0,7062000.0,561000.0,816000.0
Net Debt,-99102000.0,-67736000.0,-113307000.0,-55837000.0,-49410000.0,2709000.0,2729000.0
Other Assets,999000.0,772000.0,438000.0,471000.0,430000.0,162000.0,136000.0
Other Liabilities,4141000.0,3792000.0,2984000.0,2198000.0,1003000.0,1194000.0,204000.0
