Date,2018-12-31,2017-12-31,2016-12-30,2016-01-01,2015-01-02,2014-01-03
Cash and cash equivalents,99240000.0,28165000.0,63710000.0,202000.0,418000.0,1173000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,99240000.0,28165000.0,63710000.0,202000.0,418000.0,1173000.0
Receivables,12324000.0,9920000.0,3177000.0,417000.0,651000.0,832000.0
Inventories,6627000.0,4978000.0,5233000.0,24000.0,0.0,0.0
Total current assets,119308000.0,45029000.0,72563000.0,764000.0,1404000.0,2401000.0
Property Plant & Equipment Net,5213000.0,5900000.0,6317000.0,4469000.0,4680000.0,4224000.0
Goodwill and Intangible Assets,33491000.0,33491000.0,39896000.0,40165000.0,40454000.0,40699000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,38704000.0,46074000.0,46739000.0,44634000.0,45134000.0,44923000.0
Total assets,158012000.0,91103000.0,119302000.0,45398000.0,46538000.0,47324000.0
Payables,7950000.0,2043000.0,9928000.0,0.0,807000.0,522000.0
Short-term debt,0.0,789000.0,0.0,0.0,0.0,0.0
Total current liabilities,20544000.0,16051000.0,16040000.0,7558000.0,2050000.0,1624000.0
Long-term debt,44082000.0,25886000.0,13744000.0,0.0,0.0,0.0
Total debt,44082000.0,26675000.0,13744000.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,44572000.0,26879000.0,14684000.0,0.0,0.0,640000.0
Total liabilities,65116000.0,42930000.0,30724000.0,7558000.0,2050000.0,2264000.0
Other comprehensive income,1000.0,-1000.0,-2000.0,0.0,0.0,0.0
Retained earnings (deficit),-125967000.0,-77836000.0,-33236000.0,-125094000.0,-100678000.0,-79234000.0
Total shareholders equity,92896000.0,48173000.0,88578000.0,37840000.0,44488000.0,45060000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-55158000.0,-1490000.0,-49966000.0,-202000.0,-418000.0,-1173000.0
Other Assets,1117000.0,1966000.0,443000.0,121000.0,335000.0,396000.0
Other Liabilities,12594000.0,13219000.0,6112000.0,7558000.0,1243000.0,1102000.0
