Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,2205000000.0,1983000000.0,1892000000.0,1874000000.0,1863000000.0
Stock-based compensation,3000000.0,-4000000.0,12000000.0,1000000.0,000000.0
Operating Cash Flow,4106000000.0,3924000000.0,4479000000.0,2227000000.0,2164000000.0
Capital Expenditure,-4636000000.0,-6088000000.0,-2357000000.0,-1540000000.0,-1190000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-543000000,-539000000,-714000000,409000000,1204000000
Investing Cash flow,-5086000000.0,-6871000000.0,-3315000000.0,-356000000.0,434000000.0
Issuance (repayment) of debt,-5710000000.0,-2747000000.0,-1801000000.0,-7002000000.0,-3557000000.0
Issuance (buybacks) of shares,-17000000.0,000000.0,000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,2387000000.0,4685000000.0,-853000000.0,-2644000000.0,-2276000000.0
Effect of forex changes on cash,-15000000.0,-155000000.0,305000000.0,-37000000.0,7000000.0
Net cash flow / Change in cash,1392000000.0,1582000000.0,617000000.0,-811000000.0,328000000.0
Free Cash Flow,-531000000.0,-2164000000.0,2122000000.0,687000000.0,974000000.0
Net Cash/Marketcap,,,,,
