Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-10-31,2010-12-31,2009-12-31
Cash and cash equivalents,32394000.0,18110000.0,49507000.0,66919000.0,93832000.0,318943000.0,240560000.0,441199000.0,0.0,289482000.0,484713000.0
Short-term investments,196428000.0,156178000.0,147681000.0,114901000.0,122858000.0,31591000.0,63876000.0,0.0,0.0,159671000.0,0.0
Cash and short-term investments,229159000.0,180147000.0,207160000.0,231641000.0,239628000.0,363099000.0,402314000.0,441199000.0,0.0,449153000.0,484713000.0
Receivables,28751000.0,18875000.0,22825000.0,31618000.0,24564000.0,34650000.0,68940000.0,72167000.0,0.0,62287000.0,84505000.0
Inventories,763000.0,1112000.0,1868000.0,3353000.0,3305000.0,6741000.0,8575000.0,11334000.0,0.0,13142000.0,11259000.0
Total current assets,269448000.0,210720000.0,248193000.0,288963000.0,380804000.0,460017000.0,543561000.0,610478000.0,0.0,619357000.0,628835000.0
Property Plant & Equipment Net,30048000.0,33230000.0,40512000.0,58249000.0,73083000.0,182396000.0,277571000.0,349719000.0,0.0,366775000.0,304028000.0
Goodwill and Intangible Assets,95256000.0,95256000.0,95856000.0,96656000.0,97175000.0,127473000.0,194706000.0,288912000.0,0.0,500239000.0,558035000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,7850000.0,7850000.0,0.0,0.0,0.0,0.0
Tax assets,81628000.0,98084000.0,158272000.0,137716000.0,0.0,10644000.0,48070000.0,13510000.0,0.0,5092000.0,15961000.0
Total non-current assets,213045000.0,236376000.0,311408000.0,321952000.0,192730000.0,345028000.0,579142000.0,705642000.0,0.0,941499000.0,935007000.0
Total assets,482493000.0,447096000.0,559601000.0,610915000.0,573534000.0,805045000.0,1122703000.0,1316120000.0,0.0,1560856000.0,1563842000.0
Payables,9195000.0,8515000.0,10099000.0,25906000.0,21968000.0,24651000.0,38440000.0,48362000.0,0.0,56013000.0,51100000.0
Short-term debt,0.0,0.0,0.0,38000000.0,10000000.0,0.0,80000000.0,844000.0,0.0,783000.0,880000.0
Total current liabilities,97052000.0,112686000.0,169212000.0,192805000.0,201183000.0,207432000.0,352715000.0,329443000.0,0.0,464073000.0,442009000.0
Long-term debt,12745000.0,15277000.0,30713000.0,45927000.0,48381000.0,83843000.0,0.0,207000.0,0.0,1223000.0,2262000.0
Total debt,12745000.0,15277000.0,30713000.0,83927000.0,58381000.0,83843000.0,80000000.0,1051000.0,0.0,2006000.0,3142000.0
Deferred revenue,32351000.0,22897000.0,28364000.0,40112000.0,37572000.0,61131000.0,112038000.0,144696000.0,0.0,176102000.0,184336000.0
Tax Liabilities,1472000.0,2185000.0,1830000.0,1061000.0,1633000.0,14994000.0,28273000.0,0.0,0.0,8069000.0,17849000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,30238000.0,38205000.0,68886000.0,80500000.0,90418000.0,142229000.0,158198000.0,180586000.0,0.0,162246000.0,200309000.0
Total liabilities,127290000.0,150891000.0,238098000.0,273305000.0,291601000.0,349661000.0,510913000.0,510029000.0,0.0,626472000.0,642318000.0
Other comprehensive income,407595000,403653000,397156000,395178000,391366000,386410000,382838000,-5136000.0,0.0,576662000,8408000.0
Retained earnings (deficit),-52946000.0,-108127000.0,-76230000.0,-57518000.0,-109403000.0,68658000.0,232921000.0,375717000.0,0.0,356991000.0,471184000.0
Total shareholders equity,355203000.0,296205000.0,321503000.0,337610000.0,281933000.0,455384000.0,611790000.0,806091000.0,0.0,934384000.0,921524000.0
Investments,196428000.0,156178000.0,147681000.0,114901000.0,122858000.0,39441000.0,71726000.0,0.0,0.0,159671000.0,0.0
Net Debt,-19649000.0,-2833000.0,-18794000.0,17008000.0,-35451000.0,-235100000.0,-160560000.0,-440148000.0,0.0,-287476000.0,-481571000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85778000.0,0.0,0.0,48358000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280237000.0,0.0,153000.0,390029000.0
