date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1650000000.0,-1500000000.0,-750000000.0,0.0,-952000000.0,-6000000000.0,0.0,-150000000.0,0.0,-632000000.0,0.0,-242000000.0,-1103000000.0,-32000000.0,-210000000.0,-145000000.0,-1252000000.0,-2202000000.0,-110000000.0,-2578000000.0,0.0,-1935000000.0,-1136000000.0,-219000000.0,-2105000000.0,-301000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000000.0,40000000.0,250000000.0,350000000.0,756000000.0,406000000.0,164000000.0,44000000.0,436000000.0,213000000.0,14000000.0,17000000.0,91000000.0,110000000.0,97000000.0,61000000.0
,commonStockRepurchased,-1100000000.0,-1200000000.0,-1492000000.0,-2001000000.0,-2096000000.0,-3071000000.0,-1900000000.0,-1762000000.0,-990000000.0,-2465000000.0,-2420000000.0,-1851000000.0,-2931000000.0,-2127000000.0,-2115000000.0,-1310000000.0,-673000000.0,-482000000.0,-50000000.0,0.0,0.0,0.0,-51000000.0,-1571000000.0,0.0,-150000000.0
,dividendsPaid,-2764000000.0,-2556000000.0,-2347000000.0,-2163000000.0,-2048000000.0,-1932000000.0,-1760000000.0,-1540000000.0,-1352000000.0,-1095000000.0,-969000000.0,-908000000.0,-737000000.0,-615000000.0,-538000000.0,-462000000.0,-405000000.0,-261000000.0,-199000000.0,-192000000.0,-183000000.0,-345000000.0,-310000000.0,-352000000.0,-362000000.0,-314000000.0
,otherFinancingActivites,-144000000.0,-72000000.0,-163000000.0,-212000000.0,1533000000.0,5000000.0,38000000.0,-81000000.0,-121000000.0,93000000.0,26000000.0,21000000.0,92000000.0,124000000.0,-353000000.0,0.0,0.0,-175000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-4527000000.0,-5328000000.0,-4152000000.0,-4305000000.0,-3457000000.0,4277000000.0,-3314000000.0,-2706000000.0,-2023000000.0,-2119000000.0,-3363000000.0,-1476000000.0,-3938000000.0,-2300000000.0,-2460000000.0,-1511000000.0,-2166000000.0,-2076000000.0,77000000.0,-2557000000.0,-2728000000.0,731000000.0,-1291000000.0,-1393000000.0,5740000000.0,-579000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,44000000.0,-56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1646000000.0,742000000.0,-2089000000.0,1024000000.0,747000000.0,-356000000.0,-1171000000.0,719000000.0,-1684000000.0,1321000000.0,-130000000.0,223000000.0,-480000000.0,736000000.0,-332000000.0,1184000000.0,50000000.0,-1728000000.0,1826000000.0,-593000000.0,1050000000.0,170000000.0,0.0,0.0,0.0,14000000.0
,cashAtEndOfPeriod,3160000000.0,1514000000.0,772000000.0,2861000000.0,1837000000.0,1090000000.0,1446000000.0,2617000000.0,1898000000.0,3582000000.0,2261000000.0,2391000000.0,2168000000.0,2648000000.0,1912000000.0,2244000000.0,1060000000.0,1010000000.0,2738000000.0,912000000.0,1505000000.0,455000000.0,285000000.0,0.0,0.0,653000000.0
,cashAtBeginningOfPeriod,1514000000.0,772000000.0,2861000000.0,1837000000.0,1090000000.0,1446000000.0,2617000000.0,1898000000.0,3582000000.0,2261000000.0,2391000000.0,2168000000.0,2648000000.0,1912000000.0,2244000000.0,1060000000.0,1010000000.0,2738000000.0,912000000.0,1505000000.0,455000000.0,285000000.0,0.0,0.0,653000000.0,639000000.0
,operatingCashFlow,8183000000.0,7311000000.0,3138000000.0,6476000000.0,5189000000.0,5101000000.0,3866000000.0,4546000000.0,1561000000.0,4253000000.0,3547000000.0,3173000000.0,4421000000.0,4241000000.0,3783000000.0,3194000000.0,2924000000.0,1809000000.0,2288000000.0,1825000000.0,2016000000.0,1077000000.0,2031000000.0,1208000000.0,1636000000.0,1292000000.0
,capitalExpenditure,-1766000000.0,-1484000000.0,-1278000000.0,-1177000000.0,-1063000000.0,-939000000.0,-845000000.0,-836000000.0,-942000000.0,-987000000.0,-820000000.0,-852000000.0,-926000000.0,-940000000.0,-893000000.0,-865000000.0,-769000000.0,-687000000.0,-662000000.0,-619000000.0,-500000000.0,-669000000.0,-697000000.0,-750000000.0,-737000000.0,-531000000.0
,freeCashFlow,6417000000.0,5827000000.0,1860000000.0,5299000000.0,4126000000.0,4162000000.0,3021000000.0,3710000000.0,619000000.0,3266000000.0,2727000000.0,2321000000.0,3495000000.0,3301000000.0,2890000000.0,2329000000.0,2155000000.0,1122000000.0,1626000000.0,1206000000.0,1516000000.0,408000000.0,1334000000.0,458000000.0,899000000.0,761000000.0
