Date,2018-03,2017-03,2016-03,2015-03,2014-03
Depreciation & Amortization,,,,,
Stock-based compensation,110000000.0,291000000.0,155000000.0,55000000.0,88000000.0
Operating Cash Flow,9869000000.0,22644000000.0,2428000000.0,-8155000000.0,22996000000.0
Capital Expenditure,-30276000000.0,-23922000000.0,-19762000000.0,-7700000000.0,-3885000000.0
Acquisitions and disposals,-132000000.0,-62000000.0,-23000000.0,-19000000.0,-29000000.0
Investment purchases and sales,-929000000,-832000000,-200000000,55000000,-59000000
Investing Cash flow,-34463000000.0,-27540000000.0,-19816000000.0,-7998000000.0,-4568000000.0
Issuance (repayment) of debt,-38329000000.0,-43477000000.0,-22456000000.0,-15808000000.0,-16432000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,24012000000.0,6129000000.0,19663000000.0,6314000000.0,-366000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-582000000.0,1233000000.0,2275000000.0,-9839000000.0,18062000000.0
Free Cash Flow,-20407000000.0,-1278000000.0,-17334000000.0,-15855000000.0,19111000000.0
Net Cash/Marketcap,,,,,
