Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,3000000.0,189000000.0,496000000.0,38000000.0,41000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,405000000.0,307000000.0,168000000.0,312000000.0,459000000.0
Inventories,48000000.0,44000000.0,36000000.0,59000000.0,45000000.0
Total current assets,7464000000.0,7569000000.0,6510000000.0,7500000000.0,6929000000.0
Property Plant & Equipment Net,7266000000.0,7454000000.0,6474000000.0,7401000000.0,6842000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,167000000.0,70000000.0,000000.0,000000.0,000000.0
Tax assets,000000.0,000000.0,000000.0,000000.0,151000000.0
Total non-current assets,3187000000.0,3241000000.0,3121000000.0,4125000000.0,3270000000.0
Total assets,8203000000.0,8207000000.0,7264000000.0,8350000000.0,8798000000.0
Payables,130000000.0,120000000.0,64000000.0,125000000.0,215000000.0
Short-term debt,17000000.0,000000.0,000000.0,000000.0,000000.0
Total current liabilities,715000000.0,839000000.0,677000000.0,690000000.0,1209000000.0
Long-term debt,2485000000.0,2575000000.0,2575000000.0,3189000000.0,2280000000.0
Total debt,2485000000.0,2575000000.0,2575000000.0,3189000000.0,2280000000.0
Deferred revenue,000000.0,000000.0,41000000.0,000000.0,000000.0
Tax Liabilities,201000000.0,117000000.0,251000000.0,465000000.0,621000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,3187000000.0,3241000000.0,3121000000.0,4125000000.0,3270000000.0
Total liabilities,3902000000.0,4080000000.0,3798000000.0,4815000000.0,4479000000.0
Other comprehensive income,000000.0,000000.0,000000.0,000000.0,-1000000.0
Retained earnings (deficit),-3437000000.0,-3588000000.0,-3572000000.0,-2971000000.0,-1244000000.0
Total shareholders equity,4301000000.0,4127000000.0,3466000000.0,3535000000.0,4319000000.0
Investments,167000000.0,70000000.0,000000.0,000000.0,000000.0
Net Debt,2499000000,2386000000,2079000000,3151000000,2239000000
Other Assets,314000000,143000000,90000000,539000000,1384000000
Other Liabilities,627000000,834000000,583000000,676000000,612000000
