Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1545000.0,1877000.0,2203000.0,15868000.0,14051000.0,18744000.0,19514000.0,24039000.0,20459000.0,13560000.0
Short-term investments,159000.0,97000.0,917000.0,3227000.0,7935000.0,7673000.0,7679000.0,6413000.0,9788000.0,18250000.0
Cash and short-term investments,1704000.0,1974000.0,3120000.0,19095000.0,21986000.0,26417000.0,27193000.0,30452000.0,30247000.0,31810000.0
Receivables,12642000.0,15887000.0,14503000.0,7274000.0,5989000.0,5430000.0,6329000.0,6320000.0,7527000.0,7553000.0
Inventories,5402000.0,5501000.0,5987000.0,4381000.0,3644000.0,3881000.0,4979000.0,6178000.0,5432000.0,6402000.0
Total current assets,21194000.0,25576000.0,27079000.0,31747000.0,32952000.0,36669000.0,39448000.0,43999000.0,44067000.0,46999000.0
Property Plant & Equipment Net,21645000.0,28365000.0,31407000.0,6252000.0,4766000.0,4153000.0,4693000.0,5367000.0,7185000.0,10263000.0
Goodwill and Intangible Assets,6973000.0,11958000.0,17865000.0,5976000.0,3914000.0,537000.0,768000.0,661000.0,992000.0,1427000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,27019000.0,18578000.0,-21000.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,29400000.0,41127000.0,79184000.0,32366000.0,8949000.0,4782000.0,5461000.0,6028000.0,8177000.0,11690000.0
Total assets,50594000.0,66703000.0,106263000.0,64113000.0,41901000.0,41451000.0,44909000.0,50027000.0,52244000.0,58689000.0
Payables,5206000.0,5207000.0,6514000.0,1369000.0,1423000.0,611000.0,1546000.0,1330000.0,1694000.0,1797000.0
Short-term debt,786000.0,0.0,5358000.0,724000.0,348000.0,381000.0,522000.0,0.0,0.0,0.0
Total current liabilities,13217000.0,16970000.0,22673000.0,8706000.0,8293000.0,7625000.0,8284000.0,8414000.0,8147000.0,9173000.0
Long-term debt,9500000.0,19500000.0,16070000.0,1252000.0,963000.0,440000.0,176000.0,126000.0,0.0,0.0
Total debt,10286000.0,19500000.0,21428000.0,1976000.0,1311000.0,821000.0,698000.0,126000.0,0.0,0.0
Deferred revenue,1687000.0,3137000.0,3123000.0,1673000.0,1644000.0,1631000.0,1849000.0,2099000.0,2379000.0,2594000.0
Tax Liabilities,324000.0,404000.0,440000.0,268000.0,197000.0,275000.0,211000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,11577000.0,21934000.0,44128000.0,21082000.0,1905000.0,880000.0,352000.0,252000.0,138000.0,127000.0
Total liabilities,24794000.0,38904000.0,39782000.0,9958000.0,9256000.0,8065000.0,8460000.0,8540000.0,8285000.0,9300000.0
Other comprehensive income,139700000,142435000,145968000,148132000,148041000,151240000,154548000,154646000,63000.0,149000.0
Retained earnings (deficit),-113880000.0,-114633000.0,-79437000.0,-93739000.0,-115379000.0,-117854000.0,-118118000.0,-113194000.0,-109852000.0,-103638000.0
Total shareholders equity,25800000.0,27799000.0,66481000.0,54155000.0,32645000.0,33386000.0,36449000.0,41487000.0,43959000.0,49389000.0
Investments,159000.0,97000.0,917000.0,3227000.0,7935000.0,7673000.0,7679000.0,6413000.0,9788000.0,18250000.0
Net Debt,8741000.0,17623000.0,19225000.0,-13892000.0,-12740000.0,-17923000.0,-18816000.0,-23913000.0,-30247000.0,-31810000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861000.0,1234000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6453000.0,7376000.0
