date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,462000.0,6250000.0,16758000.0,10661000.0,8580000.0,35247000.0,-17251000.0,-20104000.0,107142000.0,137138000.0,10399000.0,1664000.0,33359000.0,60452000.0,1170223000.0,127395000.0,-26171000.0,270510000.0,49901000.0,-17866000.0,-86949000.0,-233300000.0,-298400000.0,471100000.0,-21100000.0,118800000.0,-176800000.0,92400000.0,-191600000.0,-160900000.0,-219700000.0,-539300000.0
,netCashUsedForInvestingActivites,-75692000.0,-180563000.0,-79039000.0,-663020000.0,-115553000.0,-303088000.0,-143261000.0,250741000.0,-86732000.0,-88622000.0,-301493000.0,-171970000.0,-234118000.0,-726339000.0,719473000.0,-472192000.0,-772187000.0,-34004000.0,-300909000.0,-839522000.0,144320000.0,-537500000.0,82200000.0,226600000.0,-292600000.0,-221500000.0,-521800000.0,-198900000.0,-333300000.0,-415400000.0,-528500000.0,-839000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1105650000.0,-930189000.0,-570180000.0,-964550000.0,-461007000.0,-516070000.0,-599850000.0,-1079207000.0,-550000000.0,-50000000.0,-170794000.0,-539666000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,7188000.0,6753000.0,9314000.0,12934000.0,11423000.0,11962000.0,20154000.0,107517000.0,175614000.0,83012000.0,73316000.0,52341000.0,34768000.0,30792000.0,39961000.0,56400000.0,59600000.0,133400000.0,31200000.0,227000000.0,22700000.0,22500000.0,23800000.0,18700000.0,19200000.0,19100000.0
,commonStockRepurchased,0.0,-105000000.0,0.0,0.0,-197267000.0,-131719000.0,-50003000.0,0.0,0.0,-99997000.0,-100000000.0,-375000000.0,-333231000.0,-399996000.0,-400000000.0,-258803000.0,-199998000.0,-200000000.0,-300086000.0,-299952000.0,-663987000.0,-438200000.0,-578500000.0,-662800000.0,-144500000.0,-98000000.0,-268400000.0,-86900000.0,-89400000.0,0.0,-21500000.0,-19300000.0
,dividendsPaid,-34291000.0,-35361000.0,-140498000.0,-139490000.0,-140608000.0,-150114000.0,-151611000.0,-188846000.0,-300578000.0,-299579000.0,-301456000.0,-317040000.0,-291611000.0,-288790000.0,-285051000.0,-284348000.0,-282265000.0,-280870000.0,-282225000.0,-285164000.0,-292736000.0,-272900000.0,-247500000.0,-231400000.0,-206100000.0,-181700000.0,-162700000.0,-142100000.0,-123100000.0,-107900000.0,-94800000.0,-81700000.0
,otherFinancingActivites,-11974000.0,-6076000.0,-55741000.0,35127000.0,-319961000.0,-13772000.0,-26093000.0,-18375000.0,-18376000.0,-18375000.0,-19141000.0,0.0,-11777000.0,0.0,0.0,0.0,0.0,0.0,-15140000.0,111088000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,-100000.0,100000.0,-100000.0,-100000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-235371000.0,-686640000.0,-766419000.0,367747000.0,-224099000.0,-570725000.0,-311844000.0,-868062000.0,-519640000.0,-455017000.0,-579968000.0,-625861000.0,-741858000.0,-204368000.0,-439697000.0,-137013000.0,-193594000.0,-850654000.0,-122754000.0,-162855000.0,-1065783000.0,-314000000.0,-858800000.0,-927500000.0,-299400000.0,-276800000.0,71700000.0,-255900000.0,-204400000.0,-35200000.0,45900000.0,523200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,6099000.0,2046000.0,-25381000.0,43959000.0,-26708000.0,-44387000.0,-29082000.0,-12973000.0,3222000.0,-4679000.0,976000.0,9829000.0,-14966000.0,8316000.0,2391000.0,-3096000.0,6927000.0,12053000.0,4672000.0,-177000.0,-6796000.0,-1000000.0,-1900000.0,-600000.0,2000000.0,100000.0,2200000.0,-1600000.0,-4900000.0,-1300000.0,6900000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2992000.0,57180000.0,-141759000.0,244499000.0,124332000.0,-403561000.0,171339000.0,-5470000.0,57038000.0,371875000.0,71626000.0,36066000.0,-505000.0,138074000.0,-4407000.0,-72708000.0,-14215000.0,-21344000.0,83568000.0,33333000.0,-56015000.0,128600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,921450000.0,924442000.0,867262000.0,1009021000.0,764522000.0,650557000.0,1079145000.0,907806000.0,913276000.0,856238000.0,484363000.0,412737000.0,376671000.0,377176000.0,239102000.0,243509000.0,316217000.0,293812000.0,315156000.0,231588000.0,198255000.0,254300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,924442000.0,867262000.0,1009021000.0,764522000.0,640190000.0,1054118000.0,907806000.0,913276000.0,856238000.0,484363000.0,412737000.0,376671000.0,377176000.0,239102000.0,243509000.0,316217000.0,330432000.0,315156000.0,231588000.0,198255000.0,254270000.0,125700000.0,137100000.0,135300000.0,85400000.0,75100000.0,54700000.0,71000000.0,113500000.0,79100000.0,61000000.0,45100000.0
,operatingCashFlow,301972000.0,252207000.0,392262000.0,495813000.0,490692000.0,514639000.0,655526000.0,624824000.0,660188000.0,920193000.0,952111000.0,824068000.0,990437000.0,1060465000.0,-286574000.0,539593000.0,944639000.0,851261000.0,502559000.0,1035887000.0,872244000.0,981100000.0,767100000.0,703400000.0,639900000.0,508500000.0,468400000.0,440000000.0,500100000.0,486400000.0,493700000.0,332200000.0
,capitalExpenditure,-104987000.0,-137253000.0,-191444000.0,-170990000.0,-160831000.0,-166329000.0,-180556000.0,-137512000.0,-176586000.0,-155980000.0,-119768000.0,-166728000.0,-237308000.0,-264656000.0,-327877000.0,-291550000.0,-316982000.0,-285681000.0,-224834000.0,-256204000.0,-268577000.0,-304900000.0,-407600000.0,-244100000.0,-272000000.0,-337700000.0,-345600000.0,-291800000.0,-224600000.0,-250400000.0,-322700000.0,-299700000.0
,freeCashFlow,196985000.0,114954000.0,200818000.0,324823000.0,329861000.0,348310000.0,474970000.0,487312000.0,483602000.0,764213000.0,832343000.0,657340000.0,753129000.0,795809000.0,-614451000.0,248043000.0,627657000.0,565580000.0,277725000.0,779683000.0,603667000.0,676200000.0,359500000.0,459300000.0,367900000.0,170800000.0,122800000.0,148200000.0,275500000.0,236000000.0,171000000.0,32500000.0
