date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,4000.0,95000.0,1920000.0,739000.0,3877000.0,49106000.0,39828000.0,-14510000.0,10882000.0,-485000.0,-489000.0,867000.0,2995000.0,2689000.0,-3867000.0,2386000.0,-688000.0,2436000.0,-502000.0,-1029000.0,3137000.0,292000.0,28975000.0,-3336000.0,-3328000.0,-2527000.0,-779000.0,13600000.0,-200000.0,49900000.0,19200000.0,-19600000.0
,netCashUsedForInvestingActivites,-28426000.0,-35925000.0,-28470000.0,-10845000.0,-203407000.0,-354003000.0,-12023000.0,-389623000.0,-121669000.0,-44596000.0,-25988000.0,-38060000.0,-29487000.0,-11848000.0,-18421000.0,-10574000.0,-10026000.0,-4657000.0,-9439000.0,143000.0,-4523000.0,3802000.0,19782000.0,-15686000.0,-21012000.0,-18751000.0,-19494000.0,-13300000.0,25600000.0,-65600000.0,17800000.0,-113900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-62297000.0,-39901000.0,-395042000.0,-25600000.0,-203310000.0,-74988000.0,-26613000.0,-24537000.0,-225759000.0,-690118000.0,-555662000.0,-524726000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846000.0,1915000.0,298000.0,248000.0,820000.0,1770000.0,33000.0,32000.0,0.0,0.0,72000.0,196000.0,193000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-71966000.0,0.0,0.0,0.0,-39000.0,0.0,-2421000.0,-3200000.0,-4821000.0,-1292000.0,-95000.0,-597000.0,-271000.0,0.0,0.0,0.0,-1645000.0,-230000.0,-3567000.0,-2145000.0,-175000.0,-1445000.0,-4956000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,-8028000.0,-300000.0,-300000.0,-300000.0,-300000.0,-305000.0,-305000.0,-306000.0,-306000.0,-2934000.0,-262000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1742000.0,-3473000.0,0.0,-4009000.0,-4003000.0,-4043000.0,-2700000.0,-1800000.0,-1900000.0,-2000000.0,-2000000.0
,otherFinancingActivites,-450000.0,-2014000.0,-15769000.0,-1451000.0,-13055000.0,-3076000.0,0.0,-1872000.0,410000.0,490000.0,185000.0,-8027000.0,2390000.0,337000.0,-13300000.0,0.0,0.0,-23000.0,0.0,0.0,0.0,0.0,-11952000.0,44662000.0,11890000.0,23353000.0,23253000.0,13000000.0,-38300000.0,6800000.0,1400000.0,103900000.0
,netCashUsedProvidedByFinancingActivities,24412000.0,30569000.0,547000.0,-16368000.0,-195566000.0,263057000.0,-11493000.0,381472000.0,-4491000.0,12891000.0,-12644000.0,-3922000.0,-14388000.0,21180000.0,-1388000.0,3271000.0,6260000.0,-7444000.0,-15895000.0,-3321000.0,-2976000.0,1015000.0,-18920000.0,39484000.0,7899000.0,17905000.0,14254000.0,10300000.0,-40100000.0,4900000.0,-600000.0,101900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6527000.0,-3257000.0,-7571000.0,-26398000.0,-67178000.0,-59497000.0,43061000.0,45730000.0,-26909000.0,57983000.0,5207000.0,15535000.0,-12020000.0,55969000.0,-2398000.0,3633000.0,-2169000.0,1098000.0,1463000.0,-2435000.0,-67000.0,1671000.0,-3379000.0,3314000.0,200000.0,-1190000.0,-171000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,16264000.0,22791000.0,26048000.0,33619000.0,60017000.0,127314000.0,186811000.0,143750000.0,98020000.0,124929000.0,66946000.0,61739000.0,46204000.0,58224000.0,2255000.0,4653000.0,1020000.0,3189000.0,2091000.0,628000.0,3063000.0,3130000.0,1555000.0,4934000.0,1620000.0,1420000.0,2610000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,22791000.0,26048000.0,33619000.0,60017000.0,127195000.0,186811000.0,143750000.0,98020000.0,124929000.0,66946000.0,61739000.0,46204000.0,58224000.0,2255000.0,4653000.0,1020000.0,3189000.0,2091000.0,628000.0,3063000.0,3130000.0,1459000.0,4934000.0,1620000.0,1420000.0,2610000.0,2781000.0,33300000.0,23300000.0,48700000.0,5500000.0,23300000.0
,operatingCashFlow,-2513000.0,2099000.0,17622000.0,815000.0,-23884000.0,31449000.0,66577000.0,53881000.0,99251000.0,89688000.0,44201000.0,57517000.0,31855000.0,46637000.0,17411000.0,10936000.0,1597000.0,13199000.0,26797000.0,743000.0,7432000.0,-3146000.0,-4241000.0,-20484000.0,13313000.0,-344000.0,6686000.0,-18600000.0,24400000.0,35400000.0,26000000.0,-5700000.0
,capitalExpenditure,-30471000.0,-36081000.0,-37050000.0,-35425000.0,-212543000.0,-442696000.0,-223003000.0,-166582000.0,-142863000.0,-44221000.0,-34475000.0,-28891000.0,-32556000.0,-14808000.0,-14701000.0,-15315000.0,-9600000.0,-7177000.0,-10029000.0,-7446000.0,-7736000.0,-7645000.0,-9620000.0,-12633000.0,-19950000.0,-17810000.0,-15647000.0,-10500000.0,-5300000.0,-3900000.0,-16300000.0,-14900000.0
,freeCashFlow,-32984000.0,-33982000.0,-19428000.0,-34610000.0,-236427000.0,-411247000.0,-156426000.0,-112701000.0,-43612000.0,45467000.0,9726000.0,28626000.0,-701000.0,31829000.0,2710000.0,-4379000.0,-8003000.0,6022000.0,16768000.0,-6703000.0,-304000.0,-10791000.0,-13861000.0,-33117000.0,-6637000.0,-18154000.0,-8961000.0,-29100000.0,19100000.0,31500000.0,9700000.0,-20600000.0
